2013 07 26 18 31 15 0.258050 2
2013 07 26 18 31 18 0.613378 2
2013 07 26 18 31 19 0.955650 2
2013 07 26 18 31 21 0.297730 2
2013 07 26 18 31 22 0.304386 2
2013 07 26 18 31 23 0.311042 2
2013 07 26 18 31 24 0.317698 2
2013 07 26 18 31 25 0.324354 2
2013 07 26 18 31 26 0.331010 2
2013 07 26 18 31 27 0.337410 2
2013 07 26 18 31 28 0.679682 2
2013 07 26 18 31 30 0.357634 2
2013 07 26 18 31 31 0.364034 2
2013 07 26 18 31 32 0.370690 2
2013 07 26 18 31 33 0.712962 2
2013 07 26 18 31 34 0.719618 2
2013 07 26 18 31 35 0.726274 2
2013 07 26 18 31 36 0.397314 2
2013 07 26 18 31 37 0.403714 2
2013 07 26 18 31 38 0.410626 2
2013 07 26 18 31 39 0.417026 2
2013 07 26 18 31 40 0.423938 2
2013 07 26 18 31 41 0.430338 2
2013 07 26 18 31 42 0.437250 2
2013 07 26 18 31 43 0.108290 2
2013 07 26 18 31 44 0.114690 2
2013 07 26 18 31 45 0.121602 2
2013 07 26 18 31 46 0.128002 2
2013 07 26 18 31 47 0.134658 2
2013 07 26 18 31 48 0.141314 2
2013 07 26 18 31 49 0.147970 2
2013 07 26 18 31 50 0.154626 2
2013 07 26 18 31 51 0.161282 2
2013 07 26 18 31 52 0.167682 2
2013 07 26 18 31 53 0.509954 2
2013 07 26 18 31 54 0.516610 2
2013 07 26 18 31 55 0.523266 2
2013 07 26 18 31 56 0.529922 2
2013 07 26 18 31 57 0.536578 2
2013 07 26 18 31 58 0.543234 2
2013 07 26 18 31 59 0.549634 2
2013 07 26 18 32 00 0.556546 2
2013 07 26 18 32 01 0.562946 2
2013 07 26 18 32 02 0.569858 2
2013 07 26 18 32 03 0.576258 2
2013 07 26 18 32 04 0.582914 2
2013 07 26 18 32 05 0.589570 2
2013 07 26 18 32 06 0.596226 2
2013 07 26 18 32 07 0.602882 2
2013 07 26 18 32 08 0.609538 2
2013 07 26 18 32 09 0.615938 2
2013 07 26 18 32 10 0.622850 2
2013 07 26 18 32 11 0.629250 2
2013 07 26 18 32 12 0.636162 2
2013 07 26 18 32 13 0.978178 2
2013 07 26 18 32 14 0.984834 2
2013 07 26 18 32 15 0.991490 2
2013 07 26 18 32 17 0.333570 2
2013 07 26 18 32 18 0.340226 2
2013 07 26 18 32 19 0.682498 2
2013 07 26 18 32 20 0.689154 2
2013 07 26 18 32 22 0.031234 2
2013 07 26 18 32 23 0.037890 2
2013 07 26 18 32 24 0.379906 2
2013 07 26 18 32 25 0.386818 2
2013 07 26 18 32 26 0.729090 2
2013 07 26 18 32 28 0.071170 2
2013 07 26 18 32 29 0.077570 2
2013 07 26 18 32 30 0.755458 2
2013 07 26 18 32 31 0.761858 2
2013 07 26 18 32 32 0.768770 2
2013 07 26 18 32 34 0.110850 2
2013 07 26 18 32 35 0.117506 2
2013 07 26 18 32 36 0.124162 2
2013 07 26 18 32 37 0.130562 2
2013 07 26 18 32 38 0.137474 2
2013 07 26 18 32 39 0.479490 2
2013 07 26 18 32 40 0.486146 2
2013 07 26 18 32 41 0.492802 2
2013 07 26 18 32 42 0.499458 2
2013 07 26 18 32 43 0.506114 2
2013 07 26 18 32 44 0.512514 2
2013 07 26 18 32 45 0.183810 2
2013 07 26 18 32 46 0.190466 2
2013 07 26 18 32 47 0.532738 2
2013 07 26 18 32 48 0.539138 2
2013 07 26 18 32 49 0.546050 2
2013 07 26 18 32 50 0.552450 2
2013 07 26 18 32 51 0.559106 2
2013 07 26 18 32 52 0.901378 2
2013 07 26 18 32 53 0.907778 2
2013 07 26 18 32 54 0.914690 2
2013 07 26 18 32 56 0.256770 2
2013 07 26 18 32 57 0.599042 2
2013 07 26 18 32 58 0.605442 2
2013 07 26 18 32 59 0.612354 2
2013 07 26 18 33 00 0.618754 2
2013 07 26 18 33 01 0.961026 2
2013 07 26 18 33 02 0.967682 2
