2013-06-29 03:53:00.919	1
2013-06-29 03:53:01.171	2
2013-06-29 03:53:01.422	3
2013-06-29 03:53:01.926	1
2013-06-29 03:53:02.178	2
2013-06-29 03:53:02.681	3
2013-06-29 03:53:02.932	1
2013-06-29 03:53:03.436	2
2013-06-29 03:53:03.688	3
2013-06-29 03:53:03.939	1
2013-06-29 03:53:04.442	2
2013-06-29 03:53:04.694	3
2013-06-29 03:53:05.198	1
2013-06-29 03:53:05.449	2
2013-06-29 03:53:05.952	3
2013-06-29 03:53:06.204	1
2013-06-29 03:53:06.456	2
2013-06-29 03:53:06.959	3
2013-06-29 03:53:07.211	1
2013-06-29 03:53:07.714	2
2013-06-29 03:53:07.966	3
2013-06-29 03:53:08.217	1
2013-06-29 03:53:08.721	2
2013-06-29 03:53:08.972	3
2013-06-29 03:53:09.224	1
2013-06-29 03:53:09.727	2
2013-06-29 03:53:09.979	3
2013-06-29 03:53:10.231	1
2013-06-29 03:53:10.734	2
2013-06-29 03:53:10.985	3
2013-06-29 03:53:11.237	1
2013-06-29 03:53:11.741	2
2013-06-29 03:53:11.992	3
2013-06-29 03:53:12.244	1
2013-06-29 03:53:12.747	2
2013-06-29 03:53:12.999	3
2013-06-29 03:53:13.502	1
2013-06-29 03:53:13.754	2
2013-06-29 03:53:14.257	3
2013-06-29 03:53:14.509	1
2013-06-29 03:53:15.012	2
2013-06-29 03:53:15.264	3
2013-06-29 03:53:15.767	1
2013-06-29 03:53:16.019	2
2013-06-29 03:53:16.522	3
2013-06-29 03:53:16.774	1
2013-06-29 03:53:17.025	2
2013-06-29 03:53:17.529	3
2013-06-29 03:53:18.032	2
2013-06-29 03:53:18.284	1
2013-06-29 03:53:18.535	3
2013-06-29 03:53:19.038	2
2013-06-29 03:53:19.299	1
2013-06-29 03:53:19.794	3
2013-06-29 03:53:20.045	2
2013-06-29 03:53:20.548	1
2013-06-29 03:53:20.800	3
2013-06-29 03:53:21.304	2
2013-06-29 03:53:21.555	1
2013-06-29 03:53:21.807	3
2013-06-29 03:53:22.310	2
2013-06-29 03:53:22.562	1
2013-06-29 03:53:23.065	3
2013-06-29 03:53:23.317	1
2013-06-29 03:53:23.568	2
2013-06-29 03:53:24.072	3
2013-06-29 03:53:24.323	1
2013-06-29 03:53:24.827	2
2013-06-29 03:53:25.078	3
2013-06-29 03:53:25.582	1
2013-06-29 03:53:25.833	2
2013-06-29 03:53:26.337	3
2013-06-29 03:53:26.588	1
2013-06-29 03:53:26.840	2
2013-06-29 03:53:27.343	3
2013-06-29 03:53:27.595	1
2013-06-29 03:53:28.098	2
2013-06-29 03:53:28.350	3
2013-06-29 03:53:28.853	1
2013-06-29 03:53:29.105	2
2013-06-29 03:53:29.608	3
2013-06-29 03:53:29.860	1
2013-06-29 03:53:30.363	2
2013-06-29 03:53:30.615	3
2013-06-29 03:53:30.867	1
2013-06-29 03:53:31.370	2
2013-06-29 03:53:31.621	3
2013-06-29 03:53:31.873	1
2013-06-29 03:53:32.377	2
2013-06-29 03:53:32.880	1
2013-06-29 03:53:33.131	3
2013-06-29 03:53:33.635	2
2013-06-29 03:53:33.886	1
2013-06-29 03:53:34.390	3
2013-06-29 03:53:34.641	2
2013-06-29 03:53:34.893	1
2013-06-29 03:53:35.396	3
2013-06-29 03:53:35.648	2
2013-06-29 03:53:35.900	1
2013-06-29 03:53:36.403	3
2013-06-29 03:53:36.655	2
2013-06-29 03:53:37.158	1
2013-06-29 03:53:37.410	3
2013-06-29 03:53:37.913	2
2013-06-29 03:53:38.164	1
2013-06-29 03:53:38.668	3
2013-06-29 03:53:38.920	2
2013-06-29 03:53:39.423	1
2013-06-29 03:53:39.674	3
2013-06-29 03:53:40.178	2
2013-06-29 03:53:40.430	1
2013-06-29 03:53:40.933	3
2013-06-29 03:53:41.184	2
2013-06-29 03:53:41.688	1
2013-06-29 03:53:41.940	3
2013-06-29 03:53:42.443	2
2013-06-29 03:53:42.694	1
2013-06-29 03:53:43.198	3
2013-06-29 03:53:43.450	2
2013-06-29 03:53:43.701	1
2013-06-29 03:53:44.204	3
2013-06-29 03:53:44.456	2
2013-06-29 03:53:44.708	1
2013-06-29 03:53:45.211	3
2013-06-29 03:53:45.714	1
2013-06-29 03:53:45.966	2
2013-06-29 03:53:46.218	3
2013-06-29 03:53:46.469	1
2013-06-29 03:53:46.973	2
2013-06-29 03:53:47.224	1
2013-06-29 03:53:47.476	3
2013-06-29 03:53:47.979	2
2013-06-29 03:53:48.483	1
2013-06-29 03:53:48.734	3
2013-06-29 03:53:49.237	2
2013-06-29 03:53:49.489	1
2013-06-29 03:53:49.993	3
2013-06-29 03:53:50.244	2
2013-06-29 03:53:50.747	1
2013-06-29 03:53:50.999	3
2013-06-29 03:53:51.251	2
2013-06-29 03:53:51.754	1
2013-06-29 03:53:52.006	2
2013-06-29 03:53:52.257	3
2013-06-29 03:53:52.761	1
2013-06-29 03:53:53.264	2
2013-06-29 03:53:53.516	3
2013-06-29 03:53:54.019	1
2013-06-29 03:53:54.271	2
2013-06-29 03:53:54.522	3
2013-06-29 03:53:55.026	1
2013-06-29 03:53:55.277	2
