0  0  0.000000  0.000000  0.000000 -1.506983
0  1  109.988899  266.264465  -219.337341 -1.506983
0  2  149.579483  519.275208  -426.157623 -1.506983
0  3  103.538795  832.048340  -669.946594 -1.506983
0  4  160.758026  976.595459  -785.140686 -1.506983
0  5  383.682434  416.057068  -347.396881 -1.506983
0  6  381.902954  495.534576  -412.749481 -1.506983
0  7  488.119293  222.519501  -194.929611 -1.506983
0  8  293.477417  455.693359  -377.539703 -1.506983
0  9  788.865540  515.696228  -441.529449 -1.506983
0  10  625.721985  902.685059  -748.837891 -1.506983
0  11  754.443787  249.600708  -226.918991 -1.506983
0  12  1447.883789  753.212280  -659.113831 -1.506983
0  13  907.868713  736.163025  -627.423401 -1.506983
0  14  -61.637295  1844.041504  -1486.779297 -1.506983
0  15  -535.648560  3158.459961  -2528.331543 -1.506983
0  16  -1531.328735  5067.959961  -4019.467041 -1.506983
0  17  -3295.750000  6936.646973  -5444.478516 -1.506983
0  18  -5855.005371  8377.399414  -6449.964355 -1.506983
0  19  -6208.230469  10991.308594  -8519.431641 -1.506983
0  20  -1528.468140  -1355.617310  1192.874512 -1.506983
0  21  -2972.595459  -2434.962402  2162.145508 -1.506983
0  22  -4757.884766  -4614.034180  4002.126221 -1.506983
0  23  -5803.507324  -6331.073730  5425.055664 -1.506983
0  24  -7490.138184  -7471.392090  6404.761230 -1.506983
0  25  2859.521240  -580.678528  355.283081 -1.506983
0  26  4616.375488  -169.858597  -66.006248 -1.506983
0  27  6619.849121  -1179.310669  649.516541 -1.506983
0  28  9104.590820  -2228.568848  1370.812134 -1.506983
0  29  13939.761719  -2251.819092  1146.059082 -1.506983
0  0  0.000000  0.000000  0.000000 -1.506977
0  1  109.990707  266.259979  -219.341858 -1.506977
0  2  149.583008  519.266968  -426.166443 -1.506977
0  3  103.544464  832.036316  -669.960693 -1.506977
0  4  160.764664  976.581055  -785.157227 -1.506977
0  5  383.685272  416.048553  -347.403931 -1.506977
0  6  381.906342  495.524994  -412.757874 -1.506977
0  7  488.120789  222.512878  -194.933395 -1.506977
0  8  293.480499  455.684937  -377.547424 -1.506977
0  9  788.869019  515.683411  -441.538208 -1.506977
0  10  625.728088  902.668091  -748.853210 -1.506977
