0  0  0.000000  0.000000  0.000000 -1.409199
0  1  138.521439  166.809708  -289.981934 -1.409199
0  2  205.799133  334.082428  -565.390747 -1.409199
0  3  195.020508  556.713562  -896.599243 -1.409199
0  4  267.828888  648.814697  -1050.397461 -1.409199
0  5  426.402374  232.226028  -453.047882 -1.409199
0  6  433.431091  286.457642  -540.227783 -1.409199
0  7  508.418274  85.315971  -244.959122 -1.409199
0  8  341.385956  271.410828  -496.098206 -1.409199
0  9  838.976807  244.518280  -565.268433 -1.409199
0  10  720.233887  531.687439  -982.699402 -1.409199
0  11  775.316711  66.756355  -278.218903 -1.409199
0  12  1518.315796  315.012512  -832.833374 -1.409199
0  13  981.284485  377.726501  -808.841858 -1.409199
0  14  143.501511  1270.228271  -1995.176147 -1.409199
0  15  -180.325577  2236.121094  -3409.177979 -1.409199
0  16  -954.816467  3685.328125  -5449.035156 -1.409199
0  17  -2495.480469  5214.917480  -7429.576172 -1.409199
0  18  -4870.310059  6576.270020  -8893.632812 -1.409199
0  19  -4929.758789  8422.672852  -11691.354492 -1.409199
0  20  -1664.095215  -701.928772  1528.052979 -1.409199
0  21  -3213.914795  -1225.729370  2758.364990 -1.409199
0  22  -5224.402344  -2464.027588  5155.383789 -1.409199
0  23  -6451.038086  -3494.235840  7026.296387 -1.409199
0  24  -8248.889648  -4041.191162  8280.666016 -1.409199
0  25  2768.904785  -797.070984  581.480408 -1.409199
0  26  4554.838867  -767.869690  89.158508 -1.409199
0  27  6427.563477  -1744.956421  1129.868774 -1.409199
0  28  8772.583984  -2818.858154  2198.871582 -1.409199
0  29  13559.833984  -3527.040039  2095.706787 -1.409199
0  0  0.000000  0.000000  0.000000 -1.409198
0  1  138.521622  166.808777  -289.982391 -1.409198
0  2  205.799500  334.080688  -565.391663 -1.409198
0  3  195.021103  556.710938  -896.600769 -1.409198
0  4  267.829590  648.811584  -1050.399292 -1.409198
0  5  426.402618  232.224350  -453.048492 -1.409198
0  6  433.431396  286.455719  -540.228577 -1.409198
0  7  508.418365  85.314758  -244.959351 -1.409198
0  8  341.386230  271.409149  -496.098938 -1.409198
0  9  838.977112  244.515854  -565.269104 -1.409198
0  10  720.234497  531.684021  -982.700806 -1.409198
0  11  775.316772  66.754768  -278.219086 -1.409198
0  12  1518.316040  315.008606  -832.834229 -1.409198
0  13  981.284912  377.723267  -808.842834 -1.409198
0  14  143.502884  1270.222778  -1995.179565 -1.409198
0  15  -180.323151  2236.112061  -3409.184082 -1.409198
0  16  -954.812500  3685.314453  -5449.044922 -1.409198
0  17  -2495.474854  5214.900391  -7429.589844 -1.409198
0  18  -4870.302734  6576.250977  -8893.650391 -1.409198
0  19  -4929.749512  8422.646484  -11691.376953 -1.409198
0  20  -1664.095947  -701.922852  1528.054810 -1.409198
0  21  -3213.916260  -1225.718506  2758.368164 -1.409198
0  22  -5224.405273  -2464.008057  5155.390137 -1.409198
0  23  -6451.041992  -3494.209961  7026.305664 -1.409198
0  24  -8248.894531  -4041.159912  8280.676758 -1.409198
0  25  2768.904053  -797.072449  581.482544 -1.409198
0  26  4554.837891  -767.874329  89.160568 -1.409198
0  27  6427.561523  -1744.960327  1129.873413 -1.409198
0  28  8772.580078  -2818.861816  2198.879150 -1.409198
0  29  13559.830078  -3527.049072  2095.716309 -1.409198
0  0  0.000000  0.000000  0.000000 -1.409198
0  1  138.521805  166.807846  -289.982819 -1.409198
0  2  205.799850  334.078949  -565.392578 -1.409198
0  3  195.021713  556.708313  -896.602234 -1.409198
