16500.93472222 4.92635091
16500.93472513 4.92636925
16500.93472805 4.92638764
16500.93473096 4.92640598
16500.93473387 4.92642431
16500.93473679 4.92644271
16500.93473970 4.92646104
16500.93474261 4.92647938
16500.93474552 4.92649771
16500.93474844 4.92651611
16500.93475135 4.92653444
16500.93475426 4.92655278
16500.93475717 4.92657111
16500.93476009 4.92658951
16500.93476300 4.92660784
16500.93476591 4.92662618
16500.93476883 4.92664457
16500.93477174 4.92666291
16500.93477465 4.92668124
16500.93477756 4.92669958
16500.93478048 4.92671797
16500.93478339 4.92673631
16500.93478630 4.92675464
16500.93478921 4.92677297
16500.93479213 4.92679137
16500.93479504 4.92680971
16500.93479795 4.92682804
16500.93480087 4.92684644
16500.93480378 4.92686477
16500.93480669 4.92688311
16500.93480960 4.92690144
16500.93481252 4.92691984
16500.93481543 4.92693817
16500.93481834 4.92695651
16500.93482125 4.92697484
16500.93482417 4.92699324
16500.93482708 4.92701157
16500.93482999 4.92702990
16500.93483291 4.92704830
16500.93483582 4.92706664
16500.93483873 4.92708497
16500.93484164 4.92710330
16500.93484456 4.92712170
16500.93484747 4.92714004
16500.93485038 4.92715837
16500.93485329 4.92717670
16500.93485621 4.92719510
16500.93485912 4.92721344
16500.93486203 4.92723177
16500.93486495 4.92725017
16500.93486786 4.92726850
16500.93487077 4.92728683
16500.93487368 4.92730517
16500.93487660 4.92732357
16500.93487951 4.92734190
16500.93488242 4.92736023
16500.93488533 4.92737857
16500.93488825 4.92739697
16500.93489116 4.92741530
16500.93489407 4.92743363
16500.93489698 4.92745197
16500.93489990 4.92747036
16500.93490281 4.92748870
16500.93490572 4.92750703
16500.93490864 4.92752543
16500.93491155 4.92754376
16500.93491446 4.92756210
16500.93491737 4.92758043
16500.93492029 4.92759883
16500.93492320 4.92761716
16500.93492611 4.92763550
16500.93492902 4.92765383
16500.93493194 4.92767223
16500.93493485 4.92769056
16500.93493776 4.92770890
16500.93494068 4.92772729
16500.93494359 4.92774563
16500.93494650 4.92776396
16500.93494941 4.92778230
16500.93495233 4.92780069
16500.93495524 4.92781903
16500.93495815 4.92783736
16500.93496106 4.92785570
16500.93496398 4.92787409
16500.93496689 4.92789243
16500.93496980 4.92791076
16500.93497272 4.92792916
16500.93497563 4.92794749
16500.93497854 4.92796583
16500.93498145 4.92798416
16500.93498437 4.92800256
16500.93498728 4.92802089
16500.93499019 4.92803923
16500.93499310 4.92805756
16500.93499602 4.92807596
16500.93499893 4.92809429
16500.93500184 4.92811263
16500.93500476 4.92813102
16500.93500767 4.92814936
16500.93501058 4.92816769
16500.93501349 4.92818603
16500.93501641 4.92820442
16500.93501932 4.92822276
16500.93502223 4.92824109
16500.93502514 4.92825943
16500.93502806 4.92827782
16500.93503097 4.92829616
16500.93503388 4.92831449
16500.93503680 4.92833289
16500.93503971 4.92835122
16500.93504262 4.92836956
16500.93504553 4.92838789
16500.93504845 4.92840629
16500.93505136 4.92842462
16500.93505427 4.92844296
16500.93505718 4.92846129
16500.93506010 4.92847969
16500.93506301 4.92849802
16500.93506592 4.92851636
16500.93506883 4.92853469
16500.93507175 4.92855309
16500.93507466 4.92857142
16500.93507757 4.92858975
16500.93508049 4.92860815
16500.93508340 4.92862649
16500.93508631 4.92864482
16500.93508922 4.92866315
16500.93509214 4.92868155
16500.93509505 4.92869989
16500.93509796 4.92871822
16500.93510087 4.92873655
16500.93510379 4.92875495
16500.93510670 4.92877329
16500.93510961 4.92879162
16500.93511253 4.92881002
16500.93511544 4.92882835
16500.93511835 4.92884668
16500.93512126 4.92886502
16500.93512418 4.92888342
16500.93512709 4.92890175
16500.93513000 4.92892008
16500.93513291 4.92893842
16500.93513583 4.92895682
16500.93513874 4.92897515
16500.93514165 4.92899348
16500.93514457 4.92901188
16500.93514748 4.92903022
16500.93515039 4.92904855
16500.93515330 4.92906688
16500.93515622 4.92908528
16500.93515913 4.92910361
16500.93516204 4.92912195
16500.93516495 4.92914028
16500.93516787 4.92915868
16500.93517078 4.92917701
16500.93517369 4.92919535
16500.93517661 4.92921375
16500.93517952 4.92923208
16500.93518243 4.92925041
16500.93518534 4.92926875
16500.93518826 4.92928714
16500.93519117 4.92930548
16500.93519408 4.92932381
16500.93519699 4.92934215
16500.93519991 4.92936054
16500.93520282 4.92937888
16500.93520573 4.92939721
16500.93520864 4.92941555
16500.93521156 4.92943394
16500.93521447 4.92945228
16500.93521738 4.92947061
16500.93522030 4.92948901
16500.93522321 4.92950734
16500.93522612 4.92952568
16500.93522903 4.92954401
16500.93523195 4.92956241
16500.93523486 4.92958074
16500.93523777 4.92959908
16500.93524068 4.92961741
16500.93524360 4.92963581
16500.93524651 4.92965414
16500.93524942 4.92967248
16500.93525234 4.92969087
16500.93525525 4.92970921
16500.93525816 4.92972754
16500.93526107 4.92974588
16500.93526399 4.92976427
16500.93526690 4.92978261
16500.93526981 4.92980094
16500.93527272 4.92981928
16500.93527564 4.92983767
16500.93527855 4.92985601
16500.93528146 4.92987434
16500.93528438 4.92989274
16500.93528729 4.92991107
16500.93529020 4.92992941
16500.93529311 4.92994774
16500.93529603 4.92996614
16500.93529894 4.92998447
16500.93530185 4.93000281
16500.93530476 4.93002114
16500.93530768 4.93003954
16500.93531059 4.93005787
16500.93531350 4.93007621
16500.93531642 4.93009460
16500.93531933 4.93011294
16500.93532224 4.93013127
16500.93532515 4.93014961
16500.93532807 4.93016800
16500.93533098 4.93018634
16500.93533389 4.93020467
