-0.00660369	1.2e-10	 0.00750941	1.1e-5
-0.00203289  	2.0e-10	 0.00841342	1.5e-5
0.00348912  	1.5e-10	 0.00538069	1.5e-5
0.00737853  	1.2e-10	 -0.00016972	1.6e-5
0.00781545  	3.6e-10	 -0.00564072	2.0e-5
0.00459543	1.9e-10	 -0.00847236	1.4e-5
-0.00077484 	1.1e-10	 -0.00733969	1.1e-5
-0.00578255 	1.2e-10	 -0.0027727	1.3e-5
-0.00808455 	1.1e-10	 0.00309167	1.2e-5  
-0.00660369	2.3e-10	 0.00750941	1.1e-5
