GENERATED TIME			 ORIGINAL TIME			 SECONDS OFFSET
2012-06-02 02:05:45.669512451	2012-06-02 02:02:09.994359612	215.675150952
2012-06-02 02:05:45.669914782	2012-06-02 02:02:09.994761944	215.675146552
2012-06-02 02:05:45.669271052	2012-06-02 02:02:09.994118214	215.675150324
2012-06-02 02:07:45.676707029	2012-06-02 02:04:09.993789196	215.682915319
2012-06-02 02:07:45.677833557	2012-06-02 02:04:09.994915724	215.682912804
2012-06-02 02:07:45.676988661	2012-06-02 02:04:09.994070828	215.68289143
2012-06-02 02:07:45.676304698	2012-06-02 02:04:09.993386865	215.682893945
2012-06-02 02:07:45.677712858	2012-06-02 02:04:09.994795024	215.68289143
2012-06-02 02:07:45.676827729	2012-06-02 02:04:09.993909895	215.682913433
2012-06-02 02:07:45.677230060	2012-06-02 02:04:09.994312227	215.682911547
2012-06-02 02:07:45.676546097	2012-06-02 02:04:09.993628263	215.682886401
2012-06-02 02:09:45.682493448	2012-06-02 02:06:09.991770387	215.690734377
2012-06-02 02:09:45.683619976	2012-06-02 02:06:09.992896914	215.690731234
2012-06-02 02:09:45.682775080	2012-06-02 02:06:09.992052019	215.690711746
2012-06-02 02:09:45.682091117	2012-06-02 02:06:09.991368055	215.690702945
2012-06-02 02:09:45.683499277	2012-06-02 02:06:09.992776215	215.690704831
2012-06-02 02:09:45.682573915	2012-06-02 02:06:09.991850853	215.690697916
2012-06-02 02:09:45.683016479	2012-06-02 02:06:09.992293417	215.690726205
2012-06-02 02:09:45.682332516	2012-06-02 02:06:09.991609454	215.690702316
2012-06-02 02:11:45.693148077	2012-06-02 02:08:09.994579554	215.698557836
2012-06-02 02:11:45.694274604	2012-06-02 02:08:09.995706081	215.698562865
2012-06-02 02:11:45.693469942	2012-06-02 02:08:09.994901419	215.698582353
2012-06-02 02:11:45.692785978	2012-06-02 02:08:09.994217455	215.698582982
2012-06-02 02:11:45.694194138	2012-06-02 02:08:09.995625615	215.698562865
2012-06-02 02:11:45.693268776	2012-06-02 02:08:09.994700253	215.698560979
2012-06-02 02:11:45.693671107	2012-06-02 02:08:09.995102584	215.698564122
2012-06-02 02:11:45.693027377	2012-06-02 02:08:09.994458854	215.698568523
2012-06-02 02:13:40.700128376	2012-06-02 02:10:04.993996024	215.706150583
2012-06-02 02:13:40.701254904	2012-06-02 02:10:04.995122552	215.706144297
2012-06-02 02:13:40.700410008	2012-06-02 02:10:04.994277656	215.706129209
2012-06-02 02:13:40.699726045	2012-06-02 02:10:04.993593693	215.706134867
2012-06-02 02:13:40.701134205	2012-06-02 02:10:04.995001853	215.706122923
2012-06-02 02:13:40.700249076	2012-06-02 02:10:04.994116724	215.706148697
2012-06-02 02:13:40.700651407	2012-06-02 02:10:04.994519055	215.706152469
2012-06-02 02:13:40.700007677	2012-06-02 02:10:04.993875325	215.706154355
2012-01-05 15:28:46.231835783	2012-01-05 15:34:29.991910458	-343.760039471
2012-01-05 15:28:46.231312752	2012-01-05 15:34:29.991387427	-343.76006776
2012-01-05 15:28:46.232117414	2012-01-05 15:34:29.992192090	-343.760039471
2012-01-05 15:28:46.231393218	2012-01-05 15:34:29.991467893	-343.760071532
2012-01-05 15:28:46.231192052	2012-01-05 15:34:29.991266727	-343.760065245
2012-01-05 15:28:46.231876016	2012-01-05 15:34:29.991950691	-343.760064617
2012-01-05 15:28:46.232278347	2012-01-05 15:34:29.992353022	-343.760048272
2012-01-05 15:28:46.231594384	2012-01-05 15:34:29.991669059	-343.760073418
2012-01-05 15:30:46.227805316	2012-01-05 15:36:29.993391931	-343.765562726
2012-01-05 15:30:46.227322519	2012-01-05 15:36:29.992909133	-343.765564612
2012-01-05 15:30:46.228086948	2012-01-05 15:36:29.993673563	-343.765567755
2012-01-05 15:30:46.227402985	2012-01-05 15:36:29.992989600	-343.765560212
2012-01-05 15:30:46.227161586	2012-01-05 15:36:29.992748201	-343.765594158
2012-01-05 15:30:46.227845550	2012-01-05 15:36:29.993432164	-343.765592901
2012-01-05 15:30:46.228247881	2012-01-05 15:36:29.993834496	-343.765580328
2012-01-05 15:30:46.227604151	2012-01-05 15:36:29.993190765	-343.765558954
2012-01-05 15:32:46.222165525	2012-01-05 15:38:29.993264079	-343.771084724
2012-01-05 15:32:46.221682727	2012-01-05 15:38:29.992781281	-343.771084095
2012-01-05 15:32:46.222447157	2012-01-05 15:38:29.993545711	-343.771092268
2012-01-05 15:32:46.221763194	2012-01-05 15:38:29.992861748	-343.771082838
2012-01-05 15:32:46.221562028	2012-01-05 15:38:29.992660582	-343.771075923
2012-01-05 15:32:46.222245991	2012-01-05 15:38:29.993344545	-343.771073408
2012-01-05 15:32:46.222608089	2012-01-05 15:38:29.993706644	-343.771101069
2012-01-05 15:32:46.221964359	2012-01-05 15:38:29.993062913	-343.771080952
2012-01-05 15:34:46.216565967	2012-01-05 15:40:29.993136227	-343.776592263
2012-01-05 15:34:46.216083169	2012-01-05 15:40:29.992653430	-343.776588491
2012-01-05 15:34:46.216847599	2012-01-05 15:40:29.993417859	-343.776596664
2012-01-05 15:34:46.216163635	2012-01-05 15:40:29.992733896	-343.776584719
2012-01-05 15:34:46.215962470	2012-01-05 15:40:29.992532730	-343.776581576
2012-01-05 15:34:46.216646433	2012-01-05 15:40:29.993216693	-343.776584091
2012-01-05 15:34:46.217048764	2012-01-05 15:40:29.993619025	-343.776569003
2012-01-05 15:34:46.216364801	2012-01-05 15:40:29.992935061	-343.776592892
2012-01-05 15:36:46.212615967	2012-01-05 15:42:29.994657934	-343.782048253
2012-01-05 15:36:46.212133169	2012-01-05 15:42:29.994175136	-343.782041338
2012-01-05 15:36:46.212897599	2012-01-05 15:42:29.994939566	-343.782050768
2012-01-05 15:36:46.212213635	2012-01-05 15:42:29.994255602	-343.782041967
2012-01-05 15:36:46.211972237	2012-01-05 15:42:29.994014204	-343.782074656
2012-01-05 15:36:46.212656200	2012-01-05 15:42:29.994698167	-343.782075285
2012-01-05 15:36:46.213058531	2012-01-05 15:42:29.995100498	-343.782062712
2012-01-05 15:36:46.212414801	2012-01-05 15:42:29.994456768	-343.78204511
2012-01-05 15:38:46.205407083	2012-01-05 15:44:29.992920756	-343.787528761
2012-01-05 15:38:46.204924285	2012-01-05 15:44:29.992437959	-343.787523103
2012-01-05 15:38:46.205688715	2012-01-05 15:44:29.993202388	-343.787530018
2012-01-05 15:38:46.205004752	2012-01-05 15:44:29.992518425	-343.787521217
2012-01-05 15:38:46.204803586	2012-01-05 15:44:29.992317259	-343.787516188
2012-01-05 15:38:46.205487549	2012-01-05 15:44:29.993001223	-343.787516817
2012-01-05 15:38:46.205889881	2012-01-05 15:44:29.993403554	-343.787499843
2012-01-05 15:38:46.205205917	2012-01-05 15:44:29.992719591	-343.787523103
2012-01-05 15:40:46.199887991	2012-01-05 15:46:29.992833138	-343.792947032
2012-01-05 15:40:46.199405193	2012-01-05 15:46:29.992350340	-343.792941375
2012-01-05 15:40:46.200169623	2012-01-05 15:46:29.993114769	-343.792950804
2012-01-05 15:40:46.199485660	2012-01-05 15:46:29.992430806	-343.792942632
2012-01-05 15:40:46.199284494	2012-01-05 15:46:29.992229640	-343.792940117
2012-01-05 15:40:46.199968457	2012-01-05 15:46:29.992913604	-343.792936346
2012-01-05 15:40:46.200330555	2012-01-05 15:46:29.993275702	-343.79296212
2012-01-05 15:40:46.199686825	2012-01-05 15:46:29.992631972	-343.792945775
2012-01-05 15:42:46.194328666	2012-01-05 15:48:29.992705286	-343.798387307
2012-01-05 15:42:46.193845868	2012-01-05 15:48:29.992222488	-343.798382278
2012-01-05 15:42:46.194610298	2012-01-05 15:48:29.992986917	-343.798391079
2012-01-05 15:42:46.193926334	2012-01-05 15:48:29.992302954	-343.798383535
2012-01-05 15:42:46.193725169	2012-01-05 15:48:29.992101789	-343.798375991
2012-01-05 15:42:46.194409132	2012-01-05 15:48:29.992785752	-343.798378506
2012-01-05 15:42:46.194811463	2012-01-05 15:48:29.993188083	-343.798365933
2012-01-05 15:42:46.194127500	2012-01-05 15:48:29.992504120	-343.798388564
2012-01-05 15:44:46.187240481	2012-01-05 15:50:29.991008341	-343.803766603
2012-01-05 15:44:46.186757684	2012-01-05 15:50:29.990525544	-343.803764717
2012-01-05 15:44:46.187522113	2012-01-05 15:50:29.991289973	-343.80377226
2012-01-05 15:44:46.186838150	2012-01-05 15:50:29.990606010	-343.803761574
2012-01-05 15:44:46.186636984	2012-01-05 15:50:29.990404844	-343.80375843
2012-01-05 15:44:46.187320948	2012-01-05 15:50:29.991088808	-343.803760945
2012-01-05 15:44:46.187683046	2012-01-05 15:50:29.991450906	-343.803783576
2012-01-05 15:44:46.187039316	2012-01-05 15:50:29.990807176	-343.803764088
2012-01-05 15:46:46.183330715	2012-01-05 15:52:29.992489815	-343.809162872
2012-01-05 15:46:46.182847917	2012-01-05 15:52:29.992007017	-343.809156585
2012-01-05 15:46:46.183612347	2012-01-05 15:52:29.992771447	-343.809162243
2012-01-05 15:46:46.182928383	2012-01-05 15:52:29.992087483	-343.809154071
2012-01-05 15:46:46.182727218	2012-01-05 15:52:29.991886318	-343.809151556
2012-01-05 15:46:46.183411181	2012-01-05 15:52:29.992570281	-343.80914967
2012-01-05 15:46:46.183813512	2012-01-05 15:52:29.992972612	-343.809137726
2012-01-05 15:46:46.183129549	2012-01-05 15:52:29.992288649	-343.8091591
2012-01-05 15:48:46.176282763	2012-01-05 15:54:29.990792871	-343.814491248
2012-01-05 15:48:46.175759733	2012-01-05 15:54:29.990269840	-343.814523937
2012-01-05 15:48:46.176564395	2012-01-05 15:54:29.991074502	-343.814496906
2012-01-05 15:48:46.175880432	2012-01-05 15:54:29.990390539	-343.814486219
2012-01-05 15:48:46.175639033	2012-01-05 15:54:29.990149140	-343.814521423
2012-01-05 15:48:46.176322997	2012-01-05 15:54:29.990833104	-343.81452268
2012-01-05 15:48:46.176725328	2012-01-05 15:54:29.991235435	-343.814507592
2012-01-05 15:48:46.176081598	2012-01-05 15:54:29.990591705	-343.814488733
2012-01-05 15:50:46.170844138	2012-01-05 15:56:29.990665019	-343.819832196
2012-01-05 15:50:46.170361340	2012-01-05 15:56:29.990182221	-343.819830311
2012-01-05 15:50:46.171125770	2012-01-05 15:56:29.990946651	-343.819840997
2012-01-05 15:50:46.170441806	2012-01-05 15:56:29.990262687	-343.819827796
2012-01-05 15:50:46.170240641	2012-01-05 15:56:29.990061522	-343.819824653
2012-01-05 15:50:46.170924604	2012-01-05 15:56:29.990745485	-343.819823395
2012-01-05 15:50:46.171286702	2012-01-05 15:56:29.991107583	-343.81984917
2012-01-05 15:50:46.170642972	2012-01-05 15:56:29.990463853	-343.819831568
2012-01-05 15:52:41.167967319	2012-01-05 15:58:24.992897809	-343.824912258
2012-01-05 15:52:41.167484522	2012-01-05 15:58:24.992415011	-343.824910372
2012-01-05 15:52:41.168248951	2012-01-05 15:58:24.993179441	-343.824917916
2012-01-05 15:52:41.167564988	2012-01-05 15:58:24.992495477	-343.824909744
2012-01-05 15:52:41.167323589	2012-01-05 15:58:24.992254078	-343.824943691
2012-01-05 15:52:41.168007553	2012-01-05 15:58:24.992938042	-343.824941176
2012-01-05 15:52:41.168409884	2012-01-05 15:58:24.993340373	-343.824927974
2012-01-05 15:52:41.167766154	2012-01-05 15:58:24.992696643	-343.824913516
