2013-07-27 01:26:00.682 -1
2013-07-27 01:26:00.933 0
2013-07-27 01:26:01.185 1
2013-07-27 01:26:01.437 2
2013-07-27 01:26:01.689 -1
2013-07-27 01:26:01.940 0
2013-07-27 01:26:02.192 1
2013-07-27 01:26:02.443 2
2013-07-27 01:26:02.695 -1
2013-07-27 01:26:02.947 0
2013-07-27 01:26:03.198 1
2013-07-27 01:26:03.450 2
2013-07-27 01:26:03.702 -1
2013-07-27 01:26:03.953 0
2013-07-27 01:26:04.205 1
2013-07-27 01:26:04.457 2
2013-07-27 01:26:04.709 -1
2013-07-27 01:26:04.960 0
2013-07-27 01:26:05.212 1
2013-07-27 01:26:05.463 2
2013-07-27 01:26:05.715 -1
2013-07-27 01:26:05.967 0
2013-07-27 01:26:06.218 1
2013-07-27 01:26:06.470 2
2013-07-27 01:26:06.722 -1
2013-07-27 01:26:06.973 0
2013-07-27 01:26:07.225 1
2013-07-27 01:26:07.477 2
2013-07-27 01:26:07.728 -1
2013-07-27 01:26:07.980 0
2013-07-27 01:26:08.232 1
2013-07-27 01:26:08.483 2
2013-07-27 01:26:08.735 -1
2013-07-27 01:26:08.987 0
2013-07-27 01:26:09.238 1
2013-07-27 01:26:09.490 2
2013-07-27 01:26:09.742 -1
2013-07-27 01:26:09.993 0
2013-07-27 01:26:10.245 1
2013-07-27 01:26:10.496 2
2013-07-27 01:26:10.748 -1
2013-07-27 01:26:11.000 0
2013-07-27 01:26:11.252 1
2013-07-27 01:26:11.503 2
2013-07-27 01:26:11.755 -1
2013-07-27 01:26:12.006 0
2013-07-27 01:26:12.258 1
2013-07-27 01:26:12.510 2
2013-07-27 01:26:12.762 -1
2013-07-27 01:26:13.013 0
2013-07-27 01:26:13.265 1
2013-07-27 01:26:13.516 2
2013-07-27 01:26:13.768 -1
2013-07-27 01:26:14.020 0
2013-07-27 01:26:14.272 1
2013-07-27 01:26:14.523 2
2013-07-27 01:26:14.775 -1
2013-07-27 01:26:15.026 0
2013-07-27 01:26:15.278 1
2013-07-27 01:26:15.530 2
2013-07-27 01:26:15.782 -1
2013-07-27 01:26:16.033 1
2013-07-27 01:26:16.285 0
2013-07-27 01:26:16.536 2
2013-07-27 01:26:16.788 -1
2013-07-27 01:26:17.040 1
2013-07-27 01:26:17.291 0
2013-07-27 01:26:17.543 2
2013-07-27 01:26:17.795 -1
2013-07-27 01:26:18.046 1
2013-07-27 01:26:18.298 0
2013-07-27 01:26:18.550 2
2013-07-27 01:26:18.801 -1
2013-07-27 01:26:19.053 1
2013-07-27 01:26:19.305 0
2013-07-27 01:26:19.556 2
2013-07-27 01:26:19.808 -1
2013-07-27 01:26:20.059 1
2013-07-27 01:26:20.311 0
2013-07-27 01:26:20.563 2
2013-07-27 01:26:20.815 -1
2013-07-27 01:26:21.066 1
2013-07-27 01:26:21.318 0
2013-07-27 01:26:21.569 2
2013-07-27 01:26:21.821 -1
2013-07-27 01:26:22.073 1
2013-07-27 01:26:22.325 0
2013-07-27 01:26:22.576 2
2013-07-27 01:26:22.828 -1
2013-07-27 01:26:23.079 1
2013-07-27 01:26:23.331 0
2013-07-27 01:26:23.583 2
2013-07-27 01:26:23.835 -1
2013-07-27 01:26:24.086 1
2013-07-27 01:26:24.338 0
2013-07-27 01:26:24.589 2
2013-07-27 01:26:24.841 -1
2013-07-27 01:26:25.093 1
2013-07-27 01:26:25.345 0
2013-07-27 01:26:25.596 2
2013-07-27 01:26:25.848 -1
2013-07-27 01:26:26.099 1
2013-07-27 01:26:26.351 0
2013-07-27 01:26:26.603 2
2013-07-27 01:26:26.855 -1
2013-07-27 01:26:27.106 1
2013-07-27 01:26:27.358 0
2013-07-27 01:26:27.609 2
2013-07-27 01:26:27.861 -1
2013-07-27 01:26:28.113 1
2013-07-27 01:26:28.364 0
2013-07-27 01:26:28.616 2
2013-07-27 01:26:28.868 -1
2013-07-27 01:26:29.119 1
2013-07-27 01:26:29.371 0
2013-07-27 01:26:29.623 2
2013-07-27 01:26:29.874 -1
2013-07-27 01:26:30.126 1
2013-07-27 01:26:30.378 0
2013-07-27 01:26:30.629 2
2013-07-27 01:26:30.881 -1
2013-07-27 01:26:31.132 1
2013-07-27 01:26:31.384 0
2013-07-27 01:26:31.636 2
2013-07-27 01:26:31.888 -1
2013-07-27 01:26:32.139 1
2013-07-27 01:26:32.391 0
2013-07-27 01:26:32.642 2
2013-07-27 01:26:32.894 -1
2013-07-27 01:26:33.146 1
2013-07-27 01:26:33.398 0
2013-07-27 01:26:33.649 2
2013-07-27 01:26:33.901 -1
2013-07-27 01:26:34.152 1
2013-07-27 01:26:34.404 0
2013-07-27 01:26:34.656 2
2013-07-27 01:26:34.908 -1
2013-07-27 01:26:35.159 1
2013-07-27 01:26:35.411 0
2013-07-27 01:26:35.662 2
2013-07-27 01:26:35.914 -1
2013-07-27 01:26:36.166 1
2013-07-27 01:26:36.418 0
2013-07-27 01:26:36.669 2
2013-07-27 01:26:36.921 -1
2013-07-27 01:26:37.172 1
2013-07-27 01:26:37.424 0
2013-07-27 01:26:37.676 2
2013-07-27 01:26:37.928 -1
2013-07-27 01:26:38.179 1
2013-07-27 01:26:38.431 0
2013-07-27 01:26:38.682 2
2013-07-27 01:26:38.934 -1
2013-07-27 01:26:39.186 1
2013-07-27 01:26:39.437 0
2013-07-27 01:26:39.689 2
2013-07-27 01:26:39.941 -1
2013-07-27 01:26:40.192 1
2013-07-27 01:26:40.444 0
2013-07-27 01:26:40.696 2
2013-07-27 01:26:40.947 -1
2013-07-27 01:26:41.199 1
2013-07-27 01:26:41.451 0
2013-07-27 01:26:41.702 2
2013-07-27 01:26:41.954 -1
2013-07-27 01:26:42.205 1
