687.88	6.92	-20.04
326.44	13.25	-40.35
0.00	0.00	0.00
-372.71	-51.20	133.59
-565.97	-50.99	123.43
67.81	79.13	-246.59
-31.43	71.24	-220.58
280.68	130.80	-400.33
41.93	48.59	-151.65
-164.85	191.36	-587.49
-603.25	102.52	-321.56
174.86	209.29	-635.54
-639.48	368.70	-1117.92
-473.68	207.38	-628.63
-1591.95	-201.29	591.32
-3099.44	-482.34	1419.39
-5200.01	-991.46	2899.11
-7039.06	-1733.91	5067.53
-8103.23	-2705.38	7817.14
-11245.81	-3101.12	8916.26
2814.54	-348.27	953.67
4576.04	-707.69	1932.46
7780.58	-1037.76	2903.29
10199.89	-1178.29	3343.20
12073.31	-1572.38	4543.13
633.98	942.96	-2805.93
-367.16	1452.89	-4279.16
333.18	2184.59	-6404.96
947.89	3072.87	-8979.50
-368.93	4592.74	-13382.48
