2013-05-17 05:14:58.096047342
2013-05-17 05:14:59.703562260
2013-05-17 05:15:01.311117411
2013-05-17 05:15:02.918632329
2013-05-17 05:15:04.526147246
2013-05-17 05:15:06.133662164
2013-05-17 05:15:07.741217315
2013-05-17 05:15:09.348732233
2013-05-17 05:15:10.956247151
2013-05-17 05:15:12.563762069
2013-05-17 05:15:14.171317220
2013-05-17 05:15:15.778832138
2013-05-17 05:15:17.386347055
2013-05-17 05:15:18.993861973
2013-05-17 05:15:20.601417124
2013-05-17 05:15:22.208932042
2013-05-17 05:15:23.816446960
2013-05-17 05:15:25.423961878
2013-05-17 05:15:27.031517029
2013-05-17 05:15:28.639031947
2013-05-17 05:15:30.246546865
2013-05-17 05:15:31.854061782
2013-05-17 05:15:33.461616933
2013-05-17 05:15:35.069131851
2013-05-17 05:15:36.676646769
2013-05-17 05:15:38.284161687
2013-05-17 05:15:39.891716838
2013-05-17 05:15:41.499231756
2013-05-17 05:15:43.106746674
2013-05-17 05:15:44.714261591
2013-05-17 05:15:46.321816742
2013-05-17 05:15:47.929331660
2013-05-17 05:15:49.536846578
2013-05-17 05:15:51.144361496
2013-05-17 05:15:52.751916647
2013-05-17 05:15:54.359431565
2013-05-17 05:15:55.966946483
2013-05-17 05:15:57.574461401
2013-05-17 05:15:59.181976318
2013-05-17 05:16:00.789531469
2013-05-17 05:16:02.397046387
2013-05-17 05:16:04.004561305
2013-05-17 05:16:05.612076223
2013-05-17 05:16:07.219631374
2013-05-17 05:16:08.827146292
2013-05-17 05:16:10.434661210
2013-05-17 05:16:12.042176127
2013-05-17 05:16:13.649731278
2013-05-17 05:16:15.257246196
2013-05-17 05:16:16.864761114
2013-05-17 05:16:18.472276032
2013-05-17 05:16:20.079831183
2013-05-17 05:16:21.687346101
2013-05-17 05:16:23.294861019
2013-05-17 05:16:24.902375937
2013-05-17 05:16:26.509931087
2013-05-17 05:16:28.117446005
2013-05-17 05:16:29.724960923
2013-05-17 05:16:31.332475841
2013-05-17 05:16:32.940030992
2013-05-17 05:16:34.547545910
2013-05-17 05:16:36.155060828
2013-05-17 05:16:37.762575746
2013-05-17 05:16:39.370090663
2013-05-17 05:16:40.977645814
2013-05-17 05:16:42.585160732
2013-05-17 05:16:44.192675650
2013-05-17 05:16:45.800190568
2013-05-17 05:16:47.407745719
2013-05-17 05:16:49.015260637
2013-05-17 05:16:50.622775555
2013-05-17 05:16:52.230290473
2013-05-17 05:16:53.837845623
2013-05-17 05:16:55.445360541
2013-05-17 05:16:57.052875459
2013-05-17 05:16:58.660390377
2013-05-17 05:17:00.267945528
2013-05-17 05:17:01.875460446
2013-05-17 05:17:03.482975364
2013-05-17 05:17:05.090490282
2013-05-17 05:17:06.698005199
2013-05-17 05:17:08.305560350
2013-05-17 05:17:09.913075268
2013-05-17 05:17:11.520590186
2013-05-17 05:17:13.128105104
2013-05-17 05:17:14.735660255
2013-05-17 05:17:16.343175173
2013-05-17 05:17:17.950690091
2013-05-17 05:17:19.558205009
2013-05-17 05:17:21.165760159
2013-05-17 05:17:22.773275077
2013-05-17 05:17:24.380789995
2013-05-17 05:17:25.988304913
2013-05-17 05:17:27.595819831
2013-05-17 05:17:29.203374982
2013-05-17 05:17:30.810889900
2013-05-17 05:17:32.418404818
2013-05-17 05:17:34.025919735
2013-05-17 05:17:35.633474886
2013-05-17 05:17:37.240989804
2013-05-17 05:17:38.848504722
2013-05-17 05:17:40.456019640
2013-05-17 05:17:42.063534558
2013-05-17 05:17:43.671089709
2013-05-17 05:17:45.278604627
2013-05-17 05:17:46.886119545
2013-05-17 05:17:48.493634462
2013-05-17 05:17:50.101189613
2013-05-17 05:17:51.708704531
2013-05-17 05:17:53.316219449
2013-05-17 05:17:54.923734367
2013-05-17 05:17:56.531249285
2013-05-17 05:17:58.138804436
2013-05-17 05:17:59.746319354
2013-05-17 05:18:01.353834271
2013-05-17 05:18:02.961349189
2013-05-17 05:18:04.568904340
2013-05-17 05:18:06.176419258
2013-05-17 05:18:07.783934176
2013-05-17 05:18:09.391449094
2013-05-17 05:18:10.999004245
2013-05-17 05:18:12.606519163
2013-05-17 05:18:14.214034081
2013-05-17 05:18:15.821548998
2013-05-17 05:18:17.429063916
2013-05-17 05:18:19.036619067
2013-05-17 05:18:20.644133985
2013-05-17 05:18:22.251648903
2013-05-17 05:18:23.859163821
2013-05-17 05:18:25.466678739
2013-05-17 05:18:27.074233890
2013-05-17 05:18:28.681748807
2013-05-17 05:18:30.289263725
2013-05-17 05:18:31.896778643
2013-05-17 05:18:33.504333794
2013-05-17 05:18:35.111848712
2013-05-17 05:18:36.719363630
2013-05-17 05:18:38.326878548
2013-05-17 05:18:39.934393466
2013-05-17 05:18:41.541948617
2013-05-17 05:18:43.149463534
2013-05-17 05:18:44.756978452
2013-05-17 05:18:46.364493370
2013-05-17 05:18:47.972048521
2013-05-17 05:18:49.579563439
2013-05-17 05:18:51.187078357
2013-05-17 05:18:52.794593275
2013-05-17 05:18:54.402108192
2013-05-17 05:18:56.009663343
2013-05-17 05:18:57.617178261
2013-05-17 05:18:59.224693179
2013-05-17 05:19:00.832208097
2013-05-17 05:19:02.439723015
2013-05-17 05:19:04.047278166
2013-05-17 05:19:05.654793084
2013-05-17 05:19:07.262308002
2013-05-17 05:19:08.869822919
2013-05-17 05:19:10.477337837
2013-05-17 05:19:12.084892988
2013-05-17 05:19:13.692407906
2013-05-17 05:19:15.299922824
2013-05-17 05:19:16.907437742
2013-05-17 05:19:18.514992893
2013-05-17 05:19:20.122507811
2013-05-17 05:19:21.730022728
2013-05-17 05:19:23.337537646
2013-05-17 05:19:24.945052564
2013-05-17 05:19:26.552607715
2013-05-17 05:19:28.160122633
2013-05-17 05:19:29.767637551
2013-05-17 05:19:31.375152469
2013-05-17 05:19:32.982667387
2013-05-17 05:19:34.590222538
2013-05-17 05:19:36.197737455
2013-05-17 05:19:37.805252373
2013-05-17 05:19:39.412767291
2013-05-17 05:19:41.020282209
2013-05-17 05:19:42.627837360
2013-05-17 05:19:44.235352278
2013-05-17 05:19:45.842867196
2013-05-17 05:19:47.450382113
2013-05-17 05:19:49.057897031
2013-05-17 05:19:50.665452182
2013-05-17 05:19:52.272967100
2013-05-17 05:19:53.880482018
2013-05-17 05:19:55.487996936
2013-05-17 05:19:57.095511854
2013-05-17 05:19:58.703067005
2013-05-17 05:20:00.310581923
2013-05-17 05:20:01.918096840
2013-05-17 05:20:03.525611758
2013-05-17 05:20:05.133126676
2013-05-17 05:20:06.740681827
2013-05-17 05:20:08.348196745
2013-05-17 05:20:09.955711663
2013-05-17 05:20:11.563226581
2013-05-17 05:20:13.170741498
2013-05-17 05:20:14.778296649
2013-05-17 05:20:16.385811567
2013-05-17 05:20:17.993326485
2013-05-17 05:20:19.600841403
2013-05-17 05:20:21.208356321
2013-05-17 05:20:22.815911472
2013-05-17 05:20:24.423426390
2013-05-17 05:20:26.030941308
2013-05-17 05:20:27.638456225
2013-05-17 05:20:29.245971143
2013-05-17 05:20:30.853526294
2013-05-17 05:20:32.461041212
2013-05-17 05:20:34.068556130
2013-05-17 05:20:35.676071048
2013-05-17 05:20:37.283585966
2013-05-17 05:20:38.891141117
2013-05-17 05:20:40.498656034
2013-05-17 05:20:42.106170952
2013-05-17 05:20:43.713685870
2013-05-17 05:20:45.321200788
2013-05-17 05:20:46.928755939
2013-05-17 05:20:48.536270857
2013-05-17 05:20:50.143785775
2013-05-17 05:20:51.751300693
2013-05-17 05:20:53.358815610
2013-05-17 05:20:54.966370761
2013-05-17 05:20:56.573885679
2013-05-17 05:20:58.181400597
2013-05-17 05:20:59.788915515
2013-05-17 05:21:01.396430433
2013-05-17 05:21:03.003945351
2013-05-17 05:21:04.611500502
2013-05-17 05:21:06.219015419
2013-05-17 05:21:07.826530337
2013-05-17 05:21:09.434045255
2013-05-17 05:21:11.041560173
2013-05-17 05:21:12.649115324
2013-05-17 05:21:14.256630242
2013-05-17 05:21:15.864145160
2013-05-17 05:21:17.471660078
2013-05-17 05:21:19.079174995
2013-05-17 05:21:20.686730146
2013-05-17 05:21:22.294245064
2013-05-17 05:21:23.901759982
2013-05-17 05:21:25.509274900
2013-05-17 05:21:27.116789818
2013-05-17 05:21:28.724344969
2013-05-17 05:21:30.331859887
2013-05-17 05:21:31.939374804
2013-05-17 05:21:33.546889722
2013-05-17 05:21:35.154404640
2013-05-17 05:21:36.761919558
2013-05-17 05:21:38.369474709
2013-05-17 05:21:39.976989627
2013-05-17 05:21:41.584504545
2013-05-17 05:21:43.192019463
2013-05-17 05:21:44.799534380
2013-05-17 05:21:46.407089531
2013-05-17 05:21:48.014604449
2013-05-17 05:21:49.622119367
2013-05-17 05:21:51.229634285
2013-05-17 05:21:52.837149203
2013-05-17 05:21:54.444664121
2013-05-17 05:21:56.052219272
2013-05-17 05:21:57.659734190
2013-05-17 05:21:59.267249107
2013-05-17 05:22:00.874764025
2013-05-17 05:22:02.482278943
2013-05-17 05:22:04.089834094
2013-05-17 05:22:05.697349012
2013-05-17 05:22:07.304863930
2013-05-17 05:22:08.912378848
2013-05-17 05:22:10.519893765
2013-05-17 05:22:12.127408683
2013-05-17 05:22:13.734963834
2013-05-17 05:22:15.342478752
2013-05-17 05:22:16.949993670
2013-05-17 05:22:18.557508588
2013-05-17 05:22:20.165023506
2013-05-17 05:22:21.772538424
2013-05-17 05:22:23.380093575
2013-05-17 05:22:24.987608492
2013-05-17 05:22:26.595123410
2013-05-17 05:22:28.202638328
2013-05-17 05:22:29.810153246
2013-05-17 05:22:31.417708397
2013-05-17 05:22:33.025223315
2013-05-17 05:22:34.632738233
2013-05-17 05:22:36.240253150
2013-05-17 05:22:37.847768068
2013-05-17 05:22:39.455282986
2013-05-17 05:22:41.062838137
2013-05-17 05:22:42.670353055
2013-05-17 05:22:44.277867973
2013-05-17 05:22:45.885382891
2013-05-17 05:22:47.492897809
2013-05-17 05:22:49.100412726
2013-05-17 05:22:50.707967877
2013-05-17 05:22:52.315482795
2013-05-17 05:22:53.922997713
2013-05-17 05:22:55.530512631
2013-05-17 05:22:57.138027549
2013-05-17 05:22:58.745542467
2013-05-17 05:23:00.353097618
2013-05-17 05:23:01.960612535
2013-05-17 05:23:03.568127453
2013-05-17 05:23:05.175642371
2013-05-17 05:23:06.783157289
2013-05-17 05:23:08.390672207
2013-05-17 05:23:09.998227358
2013-05-17 05:23:11.605742276
2013-05-17 05:23:13.213257194
2013-05-17 05:23:14.820772111
2013-05-17 05:23:16.428287029
2013-05-17 05:23:18.035801947
2013-05-17 05:23:19.643357098
2013-05-17 05:23:21.250872016
2013-05-17 05:23:22.858386934
2013-05-17 05:23:24.465901852
2013-05-17 05:23:26.073416770
2013-05-17 05:23:27.680931687
2013-05-17 05:23:29.288486838
2013-05-17 05:23:30.896001756
2013-05-17 05:23:32.503516674
2013-05-17 05:23:34.111031592
2013-05-17 05:23:35.718546510
2013-05-17 05:23:37.326061428
2013-05-17 05:23:38.933616579
2013-05-17 05:23:40.541131496
2013-05-17 05:23:42.148646414
2013-05-17 05:23:43.756161332
2013-05-17 05:23:45.363676250
2013-05-17 05:23:46.971191168
2013-05-17 05:23:48.578746319
2013-05-17 05:23:50.186261237
2013-05-17 05:23:51.793776155
2013-05-17 05:23:53.401291072
2013-05-17 05:23:55.008805990
2013-05-17 05:23:56.616320908
2013-05-17 05:23:58.223876059
2013-05-17 05:23:59.831390977
2013-05-17 05:24:01.438905895
2013-05-17 05:24:03.046420813
2013-05-17 05:24:04.653935730
2013-05-17 05:24:06.261450648
2013-05-17 05:24:07.869005799
2013-05-17 05:24:09.476520717
2013-05-17 05:24:11.084035635
2013-05-17 05:24:12.691550553
2013-05-17 05:24:14.299065471
2013-05-17 05:24:15.906580389
2013-05-17 05:24:17.514095306
2013-05-17 05:24:19.121650457
2013-05-17 05:24:20.729165375
2013-05-17 05:24:22.336680293
2013-05-17 05:24:23.944195211
2013-05-17 05:24:25.551710129
2013-05-17 05:24:27.159225047
2013-05-17 05:24:28.766780198
2013-05-17 05:24:30.374295115
2013-05-17 05:24:31.981810033
2013-05-17 05:24:33.589324951
2013-05-17 05:24:35.196839869
2013-05-17 05:24:36.804354787
2013-05-17 05:24:38.411869705
2013-05-17 05:24:40.019424856
2013-05-17 05:24:41.626939774
2013-05-17 05:24:43.234454691
2013-05-17 05:24:44.841969609
2013-05-17 05:24:46.449484527
2013-05-17 05:24:48.056999445
2013-05-17 05:24:49.664554596
2013-05-17 05:24:51.272069514
2013-05-17 05:24:52.879584432
2013-05-17 05:24:54.487099350
2013-05-17 05:24:56.094614267
2013-05-17 05:24:57.702129185
2013-05-17 05:24:59.309644103
2013-05-17 05:25:00.917199254
2013-05-17 05:25:02.524714172
2013-05-17 05:25:04.132229090
2013-05-17 05:25:05.739744008
2013-05-17 05:25:07.347258925
2013-05-17 05:25:08.954773843
2013-05-17 05:25:10.562288761
2013-05-17 05:25:12.169843912
2013-05-17 05:25:13.777358830
2013-05-17 05:25:15.384873748
2013-05-17 05:25:16.992388666
2013-05-17 05:25:18.599903584
2013-05-17 05:25:20.207418501
2013-05-17 05:25:21.814933419
2013-05-17 05:25:23.422488570
2013-05-17 05:25:25.030003488
2013-05-17 05:25:26.637518406
2013-05-17 05:25:28.245033324
2013-05-17 05:25:29.852548242
2013-05-17 05:25:31.460063159
2013-05-17 05:25:33.067578077
2013-05-17 05:25:34.675133228
2013-05-17 05:25:36.282648146
2013-05-17 05:25:37.890163064
2013-05-17 05:25:39.497677982
2013-05-17 05:25:41.105192900
2013-05-17 05:25:42.712707818
2013-05-17 05:25:44.320222735
2013-05-17 05:25:45.927777886
2013-05-17 05:25:47.535292804
2013-05-17 05:25:49.142807722
2013-05-17 05:25:50.750322640
2013-05-17 05:25:52.357837558
2013-05-17 05:25:53.965352476
2013-05-17 05:25:55.572867393
2013-05-17 05:25:57.180422544
2013-05-17 05:25:58.787937462
2013-05-17 05:26:00.395452380
2013-05-17 05:26:02.002967298
2013-05-17 05:26:03.610482216
2013-05-17 05:26:05.217997134
2013-05-17 05:26:06.825512052
2013-05-17 05:26:08.433067203
2013-05-17 05:26:10.040582120
2013-05-17 05:26:11.648097038
2013-05-17 05:26:13.255611956
2013-05-17 05:26:14.863126874
2013-05-17 05:26:16.470641792
2013-05-17 05:26:18.078156710
2013-05-17 05:26:19.685711861
2013-05-17 05:26:21.293226779
2013-05-17 05:26:22.900741696
2013-05-17 05:26:24.508256614
2013-05-17 05:26:26.115771532
2013-05-17 05:26:27.723286450
2013-05-17 05:26:29.330801368
2013-05-17 05:26:30.938316286
2013-05-17 05:26:32.545871437
2013-05-17 05:26:34.153386354
2013-05-17 05:26:35.760901272
2013-05-17 05:26:37.368416190
2013-05-17 05:26:38.975931108
2013-05-17 05:26:40.583446026
2013-05-17 05:26:42.190960944
2013-05-17 05:26:43.798516095
2013-05-17 05:26:45.406031013
2013-05-17 05:26:47.013545930
2013-05-17 05:26:48.621060848
2013-05-17 05:26:50.228575766
2013-05-17 05:26:51.836090684
2013-05-17 05:26:53.443605602
2013-05-17 05:26:55.051120520
2013-05-17 05:26:56.658675671
2013-05-17 05:26:58.266190588
2013-05-17 05:26:59.873705506
2013-05-17 05:27:01.481220424
2013-05-17 05:27:03.088735342
2013-05-17 05:27:04.696250260
2013-05-17 05:27:06.303765178
2013-05-17 05:27:07.911280096
2013-05-17 05:27:09.518835247
2013-05-17 05:27:11.126350164
2013-05-17 05:27:12.733865082
2013-05-17 05:27:14.341380000
2013-05-17 05:27:15.948894918
2013-05-17 05:27:17.556409836
2013-05-17 05:27:19.163924754
2013-05-17 05:27:20.771439672
2013-05-17 05:27:22.378994823
2013-05-17 05:27:23.986509740
2013-05-17 05:27:25.594024658
2013-05-17 05:27:27.201539576
2013-05-17 05:27:28.809054494
2013-05-17 05:27:30.416569412
2013-05-17 05:27:32.024084330
2013-05-17 05:27:33.631599247
2013-05-17 05:27:35.239154398
2013-05-17 05:27:36.846669316
2013-05-17 05:27:38.454184234
2013-05-17 05:27:40.061699152
2013-05-17 05:27:41.669214070
2013-05-17 05:27:43.276728988
2013-05-17 05:27:44.884243906
2013-05-17 05:27:46.491758823
2013-05-17 05:27:48.099313974
2013-05-17 05:27:49.706828892
2013-05-17 05:27:51.314343810
2013-05-17 05:27:52.921858728
2013-05-17 05:27:54.529373646
2013-05-17 05:27:56.136888564
2013-05-17 05:27:57.744403481
2013-05-17 05:27:59.351918399
2013-05-17 05:28:00.959433317
2013-05-17 05:28:02.566988468
2013-05-17 05:28:04.174503386
2013-05-17 05:28:05.782018304
2013-05-17 05:28:07.389533222
2013-05-17 05:28:08.997048140
2013-05-17 05:28:10.604563057
2013-05-17 05:28:12.212077975
2013-05-17 05:28:13.819592893
2013-05-17 05:28:15.427107811
2013-05-17 05:28:17.034662962
2013-05-17 05:28:18.642177880
2013-05-17 05:28:20.249692798
2013-05-17 05:28:21.857207716
2013-05-17 05:28:23.464722633
2013-05-17 05:28:25.072237551
2013-05-17 05:28:26.679752469
2013-05-17 05:28:28.287267387
2013-05-17 05:28:29.894782305
2013-05-17 05:28:31.502337456
2013-05-17 05:28:33.109852374
2013-05-17 05:28:34.717367291
2013-05-17 05:28:36.324882209
2013-05-17 05:28:37.932397127
2013-05-17 05:28:39.539912045
2013-05-17 05:28:41.147426963
2013-05-17 05:28:42.754941881
2013-05-17 05:28:44.362456799
2013-05-17 05:28:45.970011950
2013-05-17 05:28:47.577526867
2013-05-17 05:28:49.185041785
2013-05-17 05:28:50.792556703
2013-05-17 05:28:52.400071621
2013-05-17 05:28:54.007586539
2013-05-17 05:28:55.615101457
2013-05-17 05:28:57.222616374
2013-05-17 05:28:58.830131292
2013-05-17 05:29:00.437686443
2013-05-17 05:29:02.045201361
2013-05-17 05:29:03.652716279
2013-05-17 05:29:05.260231197
2013-05-17 05:29:06.867746115
2013-05-17 05:29:08.475261033
2013-05-17 05:29:10.082775950
2013-05-17 05:29:11.690290868
2013-05-17 05:29:13.297805786
2013-05-17 05:29:14.905360937
2013-05-17 05:29:16.512875855
2013-05-17 05:29:18.120390773
2013-05-17 05:29:19.727905691
2013-05-17 05:29:21.335420609
2013-05-17 05:29:22.942935526
2013-05-17 05:29:24.550450444
2013-05-17 05:29:26.157965362
2013-05-17 05:29:27.765480280
2013-05-17 05:29:29.372995198
2013-05-17 05:29:30.980550349
2013-05-17 05:29:32.588065267
2013-05-17 05:29:34.195580184
2013-05-17 05:29:35.803095102
2013-05-17 05:29:37.410610020
2013-05-17 05:29:39.018124938
2013-05-17 05:29:40.625639856
2013-05-17 05:29:42.233154774
2013-05-17 05:29:43.840669692
2013-05-17 05:29:45.448184609
2013-05-17 05:29:47.055739760
2013-05-17 05:29:48.663254678
2013-05-17 05:29:50.270769596
2013-05-17 05:29:51.878284514
2013-05-17 05:29:53.485799432
2013-05-17 05:29:55.093314350
2013-05-17 05:29:56.700829268
2013-05-17 05:29:58.308344185
2013-05-17 05:29:59.915859103
2013-05-17 05:30:01.523374021
2013-05-17 05:30:03.130888939
2013-05-17 05:30:04.738444090
2013-05-17 05:30:06.345959008
2013-05-17 05:30:07.953473926
2013-05-17 05:30:09.560988843
2013-05-17 05:30:11.168503761
2013-05-17 05:30:12.776018679
2013-05-17 05:30:14.383533597
2013-05-17 05:30:15.991048515
2013-05-17 05:30:17.598563433
2013-05-17 05:30:19.206078351
2013-05-17 05:30:20.813593268
2013-05-17 05:30:22.421148419
2013-05-17 05:30:24.028663337
2013-05-17 05:30:25.636178255
2013-05-17 05:30:27.243693173
2013-05-17 05:30:28.851208091
2013-05-17 05:30:30.458723009
2013-05-17 05:30:32.066237926
2013-05-17 05:30:33.673752844
2013-05-17 05:30:35.281267762
2013-05-17 05:30:36.888782680
2013-05-17 05:30:38.496297598
2013-05-17 05:30:40.103852749
2013-05-17 05:30:41.711367667
2013-05-17 05:30:43.318882585
2013-05-17 05:30:44.926397502
2013-05-17 05:30:46.533912420
2013-05-17 05:30:48.141427338
2013-05-17 05:30:49.748942256
2013-05-17 05:30:51.356457174
2013-05-17 05:30:52.963972092
2013-05-17 05:30:54.571487010
2013-05-17 05:30:56.179001927
2013-05-17 05:30:57.786557078
2013-05-17 05:30:59.394071996
2013-05-17 05:31:01.001586914
2013-05-17 05:31:02.609101832
2013-05-17 05:31:04.216616750
2013-05-17 05:31:05.824131668
2013-05-17 05:31:07.431646585
2013-05-17 05:31:09.039161503
2013-05-17 05:31:10.646676421
2013-05-17 05:31:12.254191339
2013-05-17 05:31:13.861706257
2013-05-17 05:31:15.469221175
2013-05-17 05:31:17.076776326
2013-05-17 05:31:18.684291244
2013-05-17 05:31:20.291806161
2013-05-17 05:31:21.899321079
2013-05-17 05:31:23.506835997
2013-05-17 05:31:25.114350915
2013-05-17 05:31:26.721865833
2013-05-17 05:31:28.329380751
2013-05-17 05:31:29.936895669
2013-05-17 05:31:31.544410586
2013-05-17 05:31:33.151925504
2013-05-17 05:31:34.759440422
2013-05-17 05:31:36.366995573
2013-05-17 05:31:37.974510491
2013-05-17 05:31:39.582025409
2013-05-17 05:31:41.189540327
2013-05-17 05:31:42.797055244
2013-05-17 05:31:44.404570162
2013-05-17 05:31:46.012085080
2013-05-17 05:31:47.619599998
2013-05-17 05:31:49.227114916
2013-05-17 05:31:50.834629834
2013-05-17 05:31:52.442144752
2013-05-17 05:31:54.049659669
2013-05-17 05:31:55.657174587
2013-05-17 05:31:57.264729738
2013-05-17 05:31:58.872244656
2013-05-17 05:32:00.479759574
2013-05-17 05:32:02.087274492
2013-05-17 05:32:03.694789410
2013-05-17 05:32:05.302304327
2013-05-17 05:32:06.909819245
2013-05-17 05:32:08.517334163
2013-05-17 05:32:10.124849081
2013-05-17 05:32:11.732363999
2013-05-17 05:32:13.339878917
2013-05-17 05:32:14.947393835
2013-05-17 05:32:16.554908752
2013-05-17 05:32:18.162423670
2013-05-17 05:32:19.769978821
2013-05-17 05:32:21.377493739
2013-05-17 05:32:22.985008657
2013-05-17 05:32:24.592523575
2013-05-17 05:32:26.200038493
2013-05-17 05:32:27.807553411
2013-05-17 05:32:29.415068328
2013-05-17 05:32:31.022583246
2013-05-17 05:32:32.630098164
2013-05-17 05:32:34.237613082
2013-05-17 05:32:35.845128000
2013-05-17 05:32:37.452642918
2013-05-17 05:32:39.060157835
2013-05-17 05:32:40.667672753
2013-05-17 05:32:42.275187671
2013-05-17 05:32:43.882742822
2013-05-17 05:32:45.490257740
2013-05-17 05:32:47.097772658
2013-05-17 05:32:48.705287576
2013-05-17 05:32:50.312802494
2013-05-17 05:32:51.920317411
2013-05-17 05:32:53.527832329
2013-05-17 05:32:55.135347247
2013-05-17 05:32:56.742862165
2013-05-17 05:32:58.350377083
2013-05-17 05:32:59.957892001
2013-05-17 05:33:01.565406919
2013-05-17 05:33:03.172921836
2013-05-17 05:33:04.780436754
2013-05-17 05:33:06.387951672
2013-05-17 05:33:07.995466590
2013-05-17 05:33:09.603021741
2013-05-17 05:33:11.210536659
2013-05-17 05:33:12.818051577
2013-05-17 05:33:14.425566494
2013-05-17 05:33:16.033081412
2013-05-17 05:33:17.640596330
2013-05-17 05:33:19.248111248
2013-05-17 05:33:20.855626166
2013-05-17 05:33:22.463141084
2013-05-17 05:33:24.070656002
2013-05-17 05:33:25.678170919
2013-05-17 05:33:27.285685837
2013-05-17 05:33:28.893200755
2013-05-17 05:33:30.500715673
2013-05-17 05:33:32.108230591
2013-05-17 05:33:33.715745509
2013-05-17 05:33:35.323300660
2013-05-17 05:33:36.930815578
2013-05-17 05:33:38.538330495
2013-05-17 05:33:40.145845413
2013-05-17 05:33:41.753360331
2013-05-17 05:33:43.360875249
2013-05-17 05:33:44.968390167
2013-05-17 05:33:46.575905085
2013-05-17 05:33:48.183420002
2013-05-17 05:33:49.790934920
2013-05-17 05:33:51.398449838
2013-05-17 05:33:53.005964756
2013-05-17 05:33:54.613479674
2013-05-17 05:33:56.220994592
2013-05-17 05:33:57.828509510
2013-05-17 05:33:59.436024427
2013-05-17 05:34:01.043539345
2013-05-17 05:34:02.651054263
2013-05-17 05:34:04.258609414
2013-05-17 05:34:05.866124332
2013-05-17 05:34:07.473639250
2013-05-17 05:34:09.081154168
2013-05-17 05:34:10.688669086
2013-05-17 05:34:12.296184003
2013-05-17 05:34:13.903698921
2013-05-17 05:34:15.511213839
2013-05-17 05:34:17.118728757
2013-05-17 05:34:18.726243675
2013-05-17 05:34:20.333758593
2013-05-17 05:34:21.941273510
2013-05-17 05:34:23.548788428
2013-05-17 05:34:25.156303346
2013-05-17 05:34:26.763818264
2013-05-17 05:34:28.371333182
2013-05-17 05:34:29.978848100
2013-05-17 05:34:31.586363018
2013-05-17 05:34:33.193877935
2013-05-17 05:34:34.801392853
2013-05-17 05:34:36.408907771
2013-05-17 05:34:38.016462922
2013-05-17 05:34:39.623977840
2013-05-17 05:34:41.231492758
2013-05-17 05:34:42.839007676
2013-05-17 05:34:44.446522594
2013-05-17 05:34:46.054037511
2013-05-17 05:34:47.661552429
2013-05-17 05:34:49.269067347
2013-05-17 05:34:50.876582265
2013-05-17 05:34:52.484097183
2013-05-17 05:34:54.091612101
2013-05-17 05:34:55.699127018
2013-05-17 05:34:57.306641936
2013-05-17 05:34:58.914156854
2013-05-17 05:35:00.521671772
2013-05-17 05:35:02.129186690
2013-05-17 05:35:03.736701608
2013-05-17 05:35:05.344216526
2013-05-17 05:35:06.951731443
2013-05-17 05:35:08.559246361
2013-05-17 05:35:10.166761279
