2013-07-27 01:26:00.662 -1
2013-07-27 01:26:00.913 0
2013-07-27 01:26:01.165 1
2013-07-27 01:26:01.417 2
2013-07-27 01:26:01.668 -1
2013-07-27 01:26:01.920 0
2013-07-27 01:26:02.172 1
2013-07-27 01:26:02.423 2
2013-07-27 01:26:02.675 -1
2013-07-27 01:26:02.926 0
2013-07-27 01:26:03.178 1
2013-07-27 01:26:03.430 2
2013-07-27 01:26:03.681 -1
2013-07-27 01:26:03.933 0
2013-07-27 01:26:04.185 1
2013-07-27 01:26:04.436 2
2013-07-27 01:26:04.688 -1
2013-07-27 01:26:04.940 0
2013-07-27 01:26:05.191 1
2013-07-27 01:26:05.443 2
2013-07-27 01:26:05.695 -1
2013-07-27 01:26:05.946 0
2013-07-27 01:26:06.198 1
2013-07-27 01:26:06.450 2
2013-07-27 01:26:06.701 -1
2013-07-27 01:26:06.953 0
2013-07-27 01:26:07.205 1
2013-07-27 01:26:07.456 2
2013-07-27 01:26:07.708 -1
2013-07-27 01:26:07.959 0
2013-07-27 01:26:08.211 1
2013-07-27 01:26:08.463 2
2013-07-27 01:26:08.715 -1
2013-07-27 01:26:08.966 0
2013-07-27 01:26:09.218 1
2013-07-27 01:26:09.469 2
2013-07-27 01:26:09.721 -1
2013-07-27 01:26:09.973 0
2013-07-27 01:26:10.224 1
2013-07-27 01:26:10.476 2
2013-07-27 01:26:10.728 -1
2013-07-27 01:26:10.979 0
2013-07-27 01:26:11.231 1
2013-07-27 01:26:11.482 2
2013-07-27 01:26:11.734 -1
2013-07-27 01:26:11.986 0
2013-07-27 01:26:12.237 1
2013-07-27 01:26:12.489 2
2013-07-27 01:26:12.741 -1
2013-07-27 01:26:12.992 0
2013-07-27 01:26:13.244 1
2013-07-27 01:26:13.495 2
2013-07-27 01:26:13.747 -1
2013-07-27 01:26:13.999 0
2013-07-27 01:26:14.251 1
2013-07-27 01:26:14.502 2
2013-07-27 01:26:14.754 -1
2013-07-27 01:26:15.005 0
2013-07-27 01:26:15.257 1
2013-07-27 01:26:15.509 2
2013-07-27 01:26:15.760 -1
2013-07-27 01:26:16.012 0
2013-07-27 01:26:16.264 1
2013-07-27 01:26:16.515 2
2013-07-27 01:26:16.767 -1
2013-07-27 01:26:17.018 0
2013-07-27 01:26:17.270 1
2013-07-27 01:26:17.522 2
2013-07-27 01:26:17.774 -1
2013-07-27 01:26:18.025 0
2013-07-27 01:26:18.277 1
2013-07-27 01:26:18.528 2
2013-07-27 01:26:18.780 -1
2013-07-27 01:26:19.031 0
2013-07-27 01:26:19.283 1
2013-07-27 01:26:19.535 2
2013-07-27 01:26:19.787 -1
2013-07-27 01:26:20.038 0
2013-07-27 01:26:20.290 1
2013-07-27 01:26:20.541 2
2013-07-27 01:26:20.793 -1
2013-07-27 01:26:21.045 0
2013-07-27 01:26:21.297 1
2013-07-27 01:26:21.548 2
2013-07-27 01:26:21.800 -1
2013-07-27 01:26:22.051 0
2013-07-27 01:26:22.303 1
2013-07-27 01:26:22.555 2
2013-07-27 01:26:22.806 -1
2013-07-27 01:26:23.058 0
2013-07-27 01:26:23.310 1
2013-07-27 01:26:23.561 2
2013-07-27 01:26:23.813 -1
2013-07-27 01:26:24.064 0
2013-07-27 01:26:24.316 1
2013-07-27 01:26:24.568 2
2013-07-27 01:26:24.820 -1
2013-07-27 01:26:25.071 0
2013-07-27 01:26:25.323 1
2013-07-27 01:26:25.574 2
2013-07-27 01:26:25.826 -1
2013-07-27 01:26:26.078 0
2013-07-27 01:26:26.329 1
2013-07-27 01:26:26.581 2
2013-07-27 01:26:26.833 -1
2013-07-27 01:26:27.084 0
2013-07-27 01:26:27.336 1
2013-07-27 01:26:27.588 2
2013-07-27 01:26:27.839 -1
2013-07-27 01:26:28.091 0
2013-07-27 01:26:28.343 1
2013-07-27 01:26:28.594 2
2013-07-27 01:26:28.846 -1
2013-07-27 01:26:29.097 0
2013-07-27 01:26:29.349 1
2013-07-27 01:26:29.601 2
2013-07-27 01:26:29.852 -1
2013-07-27 01:26:30.104 0
2013-07-27 01:26:30.356 1
2013-07-27 01:26:30.607 2
2013-07-27 01:26:30.859 -1
2013-07-27 01:26:31.111 0
2013-07-27 01:26:31.362 1
2013-07-27 01:26:31.614 2
2013-07-27 01:26:31.866 -1
2013-07-27 01:26:32.117 0
2013-07-27 01:26:32.369 1
2013-07-27 01:26:32.620 2
2013-07-27 01:26:32.872 -1
2013-07-27 01:26:33.124 0
2013-07-27 01:26:33.375 1
2013-07-27 01:26:33.627 2
2013-07-27 01:26:33.879 -1
2013-07-27 01:26:34.130 0
2013-07-27 01:26:34.382 1
2013-07-27 01:26:34.634 2
2013-07-27 01:26:34.885 -1
2013-07-27 01:26:35.137 0
2013-07-27 01:26:35.389 1
2013-07-27 01:26:35.640 2
2013-07-27 01:26:35.892 -1
2013-07-27 01:26:36.143 0
2013-07-27 01:26:36.395 1
2013-07-27 01:26:36.647 2
2013-07-27 01:26:36.899 -1
2013-07-27 01:26:37.150 0
2013-07-27 01:26:37.402 1
2013-07-27 01:26:37.653 2
2013-07-27 01:26:37.905 -1
2013-07-27 01:26:38.156 0
2013-07-27 01:26:38.408 1
2013-07-27 01:26:38.660 2
2013-07-27 01:26:38.912 -1
2013-07-27 01:26:39.163 0
2013-07-27 01:26:39.415 1
2013-07-27 01:26:39.666 2
2013-07-27 01:26:39.918 -1
2013-07-27 01:26:40.170 0
2013-07-27 01:26:40.422 1
2013-07-27 01:26:40.673 2
2013-07-27 01:26:40.925 -1
2013-07-27 01:26:41.176 0
2013-07-27 01:26:41.428 1
2013-07-27 01:26:41.679 2
2013-07-27 01:26:41.931 -1
2013-07-27 01:26:42.183 0
2013-07-27 01:26:42.435 1
2013-07-27 01:26:42.686 2
2013-07-27 01:26:42.938 -1
2013-07-27 01:26:43.189 0
2013-07-27 01:26:43.441 1
2013-07-27 01:26:43.693 2
2013-07-27 01:26:43.944 0
2013-07-27 01:26:44.196 -1
2013-07-27 01:26:44.448 1
2013-07-27 01:26:44.699 0
2013-07-27 01:26:44.951 2
2013-07-27 01:26:45.203 -1
2013-07-27 01:26:45.454 1
2013-07-27 01:26:45.706 0
2013-07-27 01:26:45.958 2
2013-07-27 01:26:46.209 -1
2013-07-27 01:26:46.461 1
2013-07-27 01:26:46.712 0
2013-07-27 01:26:46.964 -1
2013-07-27 01:26:47.216 2
2013-07-27 01:26:47.467 1
2013-07-27 01:26:47.719 0
2013-07-27 01:26:47.971 -1
2013-07-27 01:26:48.222 2
2013-07-27 01:26:48.474 1
2013-07-27 01:26:48.726 0
2013-07-27 01:26:48.977 -1
2013-07-27 01:26:49.229 2
2013-07-27 01:26:49.480 1
2013-07-27 01:26:49.732 0
2013-07-27 01:26:49.984 -1
2013-07-27 01:26:50.236 2
2013-07-27 01:26:50.487 1
2013-07-27 01:26:50.739 0
2013-07-27 01:26:50.990 -1
2013-07-27 01:26:51.242 2
2013-07-27 01:26:51.494 1
2013-07-27 01:26:51.745 0
2013-07-27 01:26:51.997 -1
2013-07-27 01:26:52.249 2
2013-07-27 01:26:52.500 1
2013-07-27 01:26:52.752 0
2013-07-27 01:26:53.004 -1
2013-07-27 01:26:53.255 2
2013-07-27 01:26:53.507 1
2013-07-27 01:26:53.759 0
2013-07-27 01:26:54.010 -1
2013-07-27 01:26:54.262 2
2013-07-27 01:26:54.514 1
2013-07-27 01:26:54.765 0
2013-07-27 01:26:55.017 -1
2013-07-27 01:26:55.268 2
2013-07-27 01:26:55.520 1
2013-07-27 01:26:55.772 0
2013-07-27 01:26:56.023 -1
2013-07-27 01:26:56.275 2
2013-07-27 01:26:56.527 1
2013-07-27 01:26:56.778 0
2013-07-27 01:26:57.030 -1
2013-07-27 01:26:57.281 2
2013-07-27 01:26:57.533 1
2013-07-27 01:26:57.785 0
2013-07-27 01:26:58.037 -1
2013-07-27 01:26:58.288 2
2013-07-27 01:26:58.540 1
2013-07-27 01:26:58.791 0
