           1  -2470.032    
           2  -371.6631    
           3   2813.141    
           4   4226.332    
           5   4149.743    
           6   1266.921    
           7  -1124.395    
           8  -3216.808    
           9  -2558.212    
          10  -434.9411    
          11   2232.656    
          12   2994.762    
          13   1514.012    
          14  -1071.777    
          15  -3384.207    
          16  -4559.964    
