02 00 -213.890259 -213.916562 618.157783 -1.347696
02 01 -71.613143 -111.018785 301.518069 -1.347696
02 02 0.000000 0.000000 0.000000 -1.347696
02 03 -3.898236 161.149370 -365.234386 -1.347696
02 04 71.182281 219.195254 -533.894661 -1.347696
02 05 215.935435 -95.887673 125.872250 -1.347696
02 06 224.448166 -58.454863 30.406717 -1.347696
02 07 292.940757 -209.311435 355.708374 -1.347696
02 08 132.712634 -58.967824 77.633679 -1.347696
02 09 625.492553 -132.778398 8.224047 -1.347696
02 10 516.162826 84.058914 -452.030732 -1.347696
02 11 557.075604 -252.258982 322.988534 -1.347696
02 12 1301.247237 -158.824929 -275.952452 -1.347696
02 13 770.427974 -54.976042 -256.852595 -1.347696
02 14 -34.148204 671.723965 -1572.292156 -1.347696
02 15 -326.760360 1394.044058 -3131.088787 -1.347696
02 16 -1051.638028 2512.576113 -5385.996143 -1.347696
02 17 -2533.891104 3774.769922 -7587.171923 -1.347696
02 18 -4846.737917 5021.795682 -9240.118768 -1.347696
02 19 -4850.263602 6346.268335 -12320.093401 -1.347696
02 20 -1883.435924 -516.190680 2266.854688 -1.347696
02 21 -3434.303458 -704.376880 3589.537831 -1.347696
02 22 -5464.131131 -1355.462359 6192.693805 -1.347696
02 23 -6711.067955 -1950.616178 8231.632463 -1.347696
02 24 -8510.291550 -2139.475744 9585.134568 -1.347696
02 25 2508.364935 -1090.187600 1297.668568 -1.347696
02 26 4279.508894 -1274.675839 786.073314 -1.347696
02 27 6107.081611 -2183.426715 1960.397142 -1.347696
02 28 8399.871270 -3215.669103 3173.969220 -1.347696
02 29 13124.450474 -4268.004518 3138.975957 -1.347696
02 00 -213.891655 -213.904564 618.161451 -1.347691
02 01 -71.613868 -111.013146 301.519973 -1.347691
02 02 0.000000 0.000000 0.000000 -1.347691
02 03 -3.897184 161.143132 -365.237149 -1.347691
02 04 71.183712 219.185633 -533.898420 -1.347691
02 05 215.934809 -95.886924 125.873894 -1.347691
02 06 224.447785 -58.455807 30.407719 -1.347691
02 07 292.939391 -209.307247 355.711963 -1.347691
02 08 132.712249 -58.967359 77.634690 -1.347691
02 09 625.491686 -132.782341 8.226324 -1.347691
02 10 516.163375 84.047792 -452.032173 -1.347691
02 11 557.073957 -252.257080 322.992861 -1.347691
02 12 1301.246200 -158.838157 -275.949728 -1.347691
02 13 770.427615 -54.985478 -256.851652 -1.347691
02 14 -34.143818 671.697223 -1572.303676 -1.347691
02 15 -326.751258 1393.992492 -3131.112695 -1.347691
02 16 -1051.621623 2512.490607 -5386.039234 -1.347691
02 17 -2533.866458 3774.656342 -7587.236661 -1.347691
02 18 -4846.705129 5021.668854 -9240.204893 -1.347691
02 19 -4850.222166 6346.088707 -12320.202241 -1.347691
02 20 -1883.439294 -516.139505 2266.863540 -1.347691
02 21 -3434.308056 -704.292895 3589.549911 -1.347691
02 22 -5464.139981 -1355.320475 6192.717050 -1.347691
02 23 -6711.080690 -1950.431184 8231.665915 -1.347691
02 24 -8510.305518 -2139.255790 9585.171259 -1.347691
02 25 2508.357817 -1090.181722 1297.687266 -1.347691
02 26 4279.500572 -1274.690299 786.095175 -1.347691
02 27 6107.067355 -2183.432967 1960.434589 -1.347691
02 28 8399.850274 -3215.669512 3174.024370 -1.347691
02 29 13124.422607 -4268.036374 3139.049155 -1.347691
02 00 -213.893052 -213.892565 618.165120 -1.347686
02 01 -71.614593 -111.007507 301.521877 -1.347686
02 02 0.000000 0.000000 0.000000 -1.347686
02 03 -3.896132 161.136893 -365.239913 -1.347686
02 04 71.185143 219.176011 -533.902180 -1.347686
02 05 215.934183 -95.886175 125.875539 -1.347686
02 06 224.447403 -58.456751 30.408722 -1.347686
02 07 292.938024 -209.303059 355.715553 -1.347686
02 08 132.711864 -58.966894 77.635701 -1.347686
