02 00 -208.505814 -320.699378 572.106299 -1.403076
02 01 -68.635669 -161.054039 278.778586 -1.403076
02 02 0.000000 0.000000 0.000000 -1.403076
02 03 -8.989849 215.961851 -335.648825 -1.403076
02 04 64.607154 304.146624 -491.403839 -1.403076
02 05 219.777210 -101.379931 114.396103 -1.403076
02 06 227.233337 -48.983890 26.155462 -1.403076
02 07 300.586110 -244.670118 325.482004 -1.403076
02 08 135.072269 -62.385734 70.571509 -1.403076
02 09 632.413824 -94.801469 2.027035 -1.403076
02 10 516.020305 184.672639 -421.237235 -1.403076
02 11 567.316764 -266.085509 292.642454 -1.403076
02 12 1312.300151 -35.482194 -266.887270 -1.403076
02 13 775.803718 32.169423 -244.230634 -1.403076
02 14 -54.651919 906.960184 -1448.764370 -1.403076
02 15 -370.591454 1846.232444 -2882.349025 -1.403076
02 16 -1133.208567 3259.530259 -4951.690273 -1.403076
02 17 -2661.381183 4760.750633 -6963.258827 -1.403076
02 18 -5024.992552 6111.317673 -8455.196113 -1.403076
02 19 -5069.354452 7900.260734 -11290.367841 -1.403076
02 20 -1878.241085 -977.271213 2114.134640 -1.403076
02 21 -3432.229614 -1463.105359 3354.771446 -1.403076
02 22 -5452.710651 -2634.896717 5776.567287 -1.403076
02 23 -6687.693680 -3616.191308 7668.182526 -1.403076
02 24 -8489.906392 -4122.369798 8933.352121 -1.403076
02 25 2553.760923 -1128.500327 1170.102358 -1.403076
02 26 4339.824960 -1124.207088 677.483479 -1.403076
02 27 6204.512784 -2095.172012 1738.168673 -1.403076
02 28 8540.662108 -3166.232275 2829.224219 -1.403076
02 29 13321.947098 -3915.766798 2740.935747 -1.403076
02 00 -208.508010 -320.688209 572.111759 -1.403071
02 01 -68.636772 -161.048822 278.781328 -1.403071
02 02 0.000000 0.000000 0.000000 -1.403071
02 03 -8.988370 215.956198 -335.652502 -1.403071
02 04 64.609236 304.137815 -491.409017 -1.403071
02 05 219.776516 -101.379488 114.397829 -1.403071
02 06 227.233001 -48.985001 26.156296 -1.403071
02 07 300.584435 -244.666635 325.486170 -1.403071
02 08 135.071842 -62.385457 70.572571 -1.403071
02 09 632.413175 -94.805765 2.028649 -1.403071
02 10 516.021570 184.661933 -421.240379 -1.403071
02 11 567.314942 -266.084412 292.646985 -1.403071
02 12 1312.299908 -35.495725 -266.886666 -1.403071
02 13 775.803939 32.159952 -244.231182 -1.403071
02 14 -54.645709 906.935892 -1448.779812 -1.403071
02 15 -370.578811 1846.185907 -2882.380458 -1.403071
02 16 -1133.186246 3259.453713 -4951.745768 -1.403071
02 17 -2661.348582 4760.650303 -6963.339881 -1.403071
02 18 -5024.950703 6111.208127 -8455.300161 -1.403071
02 19 -5069.300353 7900.103221 -11290.502346 -1.403071
02 20 -1878.247777 -977.222357 2114.151279 -1.403071
02 21 -3432.239633 -1463.024738 3354.796355 -1.403071
02 22 -5452.728694 -2634.761027 5776.612147 -1.403071
02 23 -6687.718443 -3616.014955 7668.244092 -1.403071
02 24 -8489.934621 -4122.159563 8933.422305 -1.403071
02 25 2553.753195 -1128.497893 1170.121572 -1.403071
02 26 4339.817261 -1124.225272 677.502619 -1.403071
02 27 6204.498436 -2095.184906 1738.204344 -1.403071
02 28 8540.640426 -3166.242590 2829.278126 -1.403071
02 29 13321.920283 -3915.811358 2741.002416 -1.403071
02 00 -208.510206 -320.677041 572.117219 -1.403066
02 01 -68.637875 -161.043606 278.784070 -1.403066
02 02 0.000000 0.000000 0.000000 -1.403066
02 03 -8.986891 215.950545 -335.656178 -1.403066
02 04 64.611319 304.129006 -491.414195 -1.403066
02 05 219.775822 -101.379046 114.399555 -1.403066
02 06 227.232666 -48.986111 26.157130 -1.403066
02 07 300.582760 -244.663151 325.490335 -1.403066
02 08 135.071415 -62.385180 70.573633 -1.403066
02 09 632.412526 -94.810062 2.030263 -1.403066
02 10 516.022834 184.651228 -421.243523 -1.403066
02 11 567.313120 -266.083314 292.651515 -1.403066
02 12 1312.299665 -35.509255 -266.886062 -1.403066
02 13 775.804159 32.150481 -244.231729 -1.403066
02 14 -54.639498 906.911600 -1448.795253 -1.403066
02 15 -370.566169 1846.139370 -2882.411890 -1.403066
02 16 -1133.163926 3259.377165 -4951.801262 -1.403066
02 17 -2661.315982 4760.549971 -6963.420933 -1.403066
02 18 -5024.908855 6111.098579 -8455.404208 -1.403066
02 19 -5069.246254 7899.945705 -11290.636850 -1.403066
02 20 -1878.254468 -977.173500 2114.167916 -1.403066
02 21 -3432.249652 -1462.944116 3354.821264 -1.403066
02 22 -5452.746736 -2634.625337 5776.657004 -1.403066
02 23 -6687.743204 -3615.838600 7668.305656 -1.403066
02 24 -8489.962848 -4121.949327 8933.492486 -1.403066
02 25 2553.745467 -1128.495459 1170.140785 -1.403066
02 26 4339.809563 -1124.243455 677.521760 -1.403066
02 27 6204.484089 -2095.197799 1738.240016 -1.403066
02 28 8540.618744 -3166.252904 2829.332033 -1.403066
02 29 13321.893468 -3915.855917 2741.069086 -1.403066
02 00 -208.512402 -320.665872 572.122678 -1.403061
02 01 -68.638978 -161.038389 278.786812 -1.403061
02 02 0.000000 0.000000 0.000000 -1.403061
02 03 -8.985413 215.944892 -335.659855 -1.403061
02 04 64.613402 304.120197 -491.419373 -1.403061
02 05 219.775128 -101.378603 114.401281 -1.403061
02 06 227.232330 -48.987222 26.157964 -1.403061
02 07 300.581084 -244.659668 325.494501 -1.403061
02 08 135.070988 -62.384904 70.574695 -1.403061
02 09 632.411876 -94.814358 2.031878 -1.403061
02 10 516.024098 184.640522 -421.246666 -1.403061
02 11 567.311298 -266.082216 292.656045 -1.403061
02 12 1312.299421 -35.522785 -266.885457 -1.403061
02 13 775.804379 32.141010 -244.232276 -1.403061
02 14 -54.633288 906.887307 -1448.810693 -1.403061
02 15 -370.553527 1846.092832 -2882.443321 -1.403061
02 16 -1133.141606 3259.300617 -4951.856754 -1.403061
02 17 -2661.283383 4760.449637 -6963.501984 -1.403061
02 18 -5024.867007 6110.989029 -8455.508253 -1.403061
02 19 -5069.192157 7899.788186 -11290.771350 -1.403061
02 20 -1878.261160 -977.124642 2114.184553 -1.403061
02 21 -3432.259669 -1462.863494 3354.846170 -1.403061
02 22 -5452.764777 -2634.489645 5776.701859 -1.403061
02 23 -6687.767964 -3615.662245 7668.367216 -1.403061
02 24 -8489.991074 -4121.739089 8933.562663 -1.403061
02 25 2553.737739 -1128.493024 1170.159998 -1.403061
02 26 4339.801864 -1124.261638 677.540901 -1.403061
02 27 6204.469741 -2095.210692 1738.275689 -1.403061
02 28 8540.597062 -3166.263218 2829.385941 -1.403061
02 29 13321.866652 -3915.900474 2741.135757 -1.403061
02 00 -208.514598 -320.654703 572.128138 -1.403056
02 01 -68.640080 -161.033173 278.789554 -1.403056
02 02 0.000000 0.000000 0.000000 -1.403056
02 03 -8.983934 215.939238 -335.663532 -1.403056
02 04 64.615484 304.111387 -491.424551 -1.403056
02 05 219.774433 -101.378160 114.403007 -1.403056
02 06 227.231995 -48.988333 26.158798 -1.403056
02 07 300.579409 -244.656185 325.498666 -1.403056
02 08 135.070560 -62.384627 70.575757 -1.403056
02 09 632.411227 -94.818654 2.033492 -1.403056
02 10 516.025363 184.629816 -421.249810 -1.403056
02 11 567.309476 -266.081118 292.660575 -1.403056
02 12 1312.299178 -35.536316 -266.884852 -1.403056
02 13 775.804599 32.131540 -244.232824 -1.403056
02 14 -54.627078 906.863014 -1448.826133 -1.403056
02 15 -370.540885 1846.046294 -2882.474752 -1.403056
02 16 -1133.119287 3259.224067 -4951.912245 -1.403056
02 17 -2661.250784 4760.349302 -6963.583033 -1.403056
02 18 -5024.825160 6110.879477 -8455.612295 -1.403056
02 19 -5069.138061 7899.630665 -11290.905848 -1.403056
02 20 -1878.267851 -977.075785 2114.201188 -1.403056
02 21 -3432.269687 -1462.782872 3354.871076 -1.403056
02 22 -5452.782818 -2634.353953 5776.746712 -1.403056
02 23 -6687.792723 -3615.485888 7668.428774 -1.403056
02 24 -8490.019299 -4121.528850 8933.632837 -1.403056
02 25 2553.730011 -1128.490588 1170.179212 -1.403056
02 26 4339.794165 -1124.279821 677.560043 -1.403056
02 27 6204.455393 -2095.223583 1738.311361 -1.403056
02 28 8540.575380 -3166.273530 2829.439849 -1.403056
02 29 13321.839836 -3915.945030 2741.202428 -1.403056
02 00 -208.516793 -320.643535 572.133597 -1.403050
02 01 -68.641183 -161.027956 278.792295 -1.403050
02 02 0.000000 0.000000 0.000000 -1.403050
02 03 -8.982455 215.933585 -335.667208 -1.403050
02 04 64.617567 304.102578 -491.429728 -1.403050
02 05 219.773739 -101.377717 114.404734 -1.403050
02 06 227.231659 -48.989443 26.159632 -1.403050
02 07 300.577733 -244.652701 325.502832 -1.403050
02 08 135.070133 -62.384350 70.576819 -1.403050
02 09 632.410578 -94.822950 2.035106 -1.403050
02 10 516.026627 184.619111 -421.252953 -1.403050
02 11 567.307654 -266.080021 292.665106 -1.403050
02 12 1312.298935 -35.549846 -266.884247 -1.403050
02 13 775.804819 32.122069 -244.233371 -1.403050
02 14 -54.620868 906.838721 -1448.841573 -1.403050
02 15 -370.528244 1845.999755 -2882.506181 -1.403050
02 16 -1133.096969 3259.147517 -4951.967735 -1.403050
02 17 -2661.218186 4760.248966 -6963.664080 -1.403050
02 18 -5024.783314 6110.769922 -8455.716336 -1.403050
02 19 -5069.083966 7899.473141 -11291.040343 -1.403050
02 20 -1878.274542 -977.026927 2114.217823 -1.403050
02 21 -3432.279703 -1462.702249 3354.895980 -1.403050
02 22 -5452.800857 -2634.218259 5776.791563 -1.403050
02 23 -6687.817481 -3615.309530 7668.490328 -1.403050
02 24 -8490.047522 -4121.318610 8933.703007 -1.403050
02 25 2553.722284 -1128.488153 1170.198425 -1.403050
02 26 4339.786466 -1124.298003 677.579185 -1.403050
02 27 6204.441046 -2095.236474 1738.347034 -1.403050
02 28 8540.553697 -3166.283841 2829.493757 -1.403050
02 29 13321.813020 -3915.989585 2741.269100 -1.403050
02 00 -208.518989 -320.632366 572.139056 -1.403045
02 01 -68.642286 -161.022739 278.795037 -1.403045
02 02 0.000000 0.000000 0.000000 -1.403045
02 03 -8.980976 215.927931 -335.670884 -1.403045
02 04 64.619649 304.093769 -491.434906 -1.403045
02 05 219.773045 -101.377275 114.406460 -1.403045
02 06 227.231324 -48.990554 26.160466 -1.403045
02 07 300.576058 -244.649217 325.506997 -1.403045
02 08 135.069706 -62.384074 70.577882 -1.403045
02 09 632.409928 -94.827246 2.036721 -1.403045
02 10 516.027891 184.608405 -421.256096 -1.403045
02 11 567.305832 -266.078923 292.669636 -1.403045
02 12 1312.298691 -35.563376 -266.883641 -1.403045
02 13 775.805039 32.112598 -244.233917 -1.403045
