2 0 1  
2 1 0  
3 3 1  
3 2 0  
4 2 1  
4 3 0  
5 1 1  
5 0 0  
6 0 1  
6 1 0  
7 3 1  
7 2 0  
8 2 1  
8 3 0  
9 1 1  
9 1 0  
10 0 1  
10 0 0  
11 3 1  
11 2 0  
12 2 1  
12 3 0  
13 1 1  
13 1 0  
14 0 1  
14 2 0  
15 3 1  
15 0 0  
16 2 1  
16 3 0  
17 1 1  
17 1 0  
18 0 1  
18 2 0  
19 3 1  
19 3 0  
20 2 1  
20 0 0  
21 1 1  
21 1 0  
22 3 1  
22 2 0  
23 0 1  
23 3 0  
24 2 1  
24 0 0  
25 1 1  
25 1 0  
26 3 1  
26 2 0  
27 0 1  
27 3 0  
28 2 1  
28 0 0  
29 1 1  
29 1 0  
30 3 1  
30 2 0  
31 0 1  
31 3 0  
32 2 1  
32 0 0  
33 1 1  
33 1 0  
34 3 1  
34 2 0  
35 0 1  
35 3 0  
36 2 1  
36 0 0  
37 1 1  
37 1 0  
38 3 1  
38 2 0  
39 0 1  
39 3 0  
40 2 1  
40 0 0  
41 1 1  
41 1 0  
42 3 1  
42 2 0  
43 0 1  
43 3 0  
44 2 1  
44 0 0  
45 1 1  
45 1 0  
46 3 1  
46 2 0  
47 2 1  
47 3 0  
48 0 1  
48 0 0  
49 1 1  
49 1 0  
50 3 1  
50 2 0  
51 2 1  
51 3 0  
52 0 1  
52 0 0  
53 3 1  
53 1 0  
54 1 1  
54 2 0  
55 2 1  
55 3 0  
56 3 1  
56 0 0  
57 0 1  
57 1 0  
58 2 1  
58 2 0  
59 1 1  
59 3 0  
60 3 1  
60 0 0  
61 0 1  
61 1 0  
62 2 1  
62 2 0  
63 1 1  
63 3 0  
64 3 1  
64 0 0  
65 0 1  
65 1 0  
66 2 1  
66 2 0  
67 1 1  
67 0 0  
68 3 1  
68 3 0  
69 2 1  
69 1 0  
70 0 1  
70 2 0  
71 1 1  
71 0 0  
72 3 1  
72 3 0  
73 2 1  
73 1 0  
74 0 1  
74 2 0  
75 3 1  
75 0 0  
76 1 1  
76 3 0  
77 2 1  
77 1 0  
78 3 1  
78 2 0  
79 0 1  
79 0 0  
80 1 1  
80 3 0  
81 2 1  
81 2 0  
82 3 1  
82 1 0  
83 0 1  
83 0 0  
84 1 1  
84 3 0  
85 2 1  
85 2 0  
86 3 1  
86 1 0  
87 1 1  
87 0 0  
88 0 1  
88 3 0  
89 2 1  
89 2 0  
90 3 1  
90 1 0  
91 1 1  
91 0 0  
92 2 1  
92 2 0  
93 0 1  
93 3 0  
94 3 1  
94 0 0  
95 1 1  
95 1 0  
96 2 1  
96 2 0  
97 0 1  
97 3 0  
98 3 1  
98 0 0  
99 1 1  
99 1 0  
100 2 1  
100 2 0  
101 0 1  
101 3 0  
102 3 1  
102 0 0  
103 1 1  
103 1 0  
104 2 1  
104 2 0  
105 0 1  
105 3 0  
106 3 1  
106 0 0  
107 1 1  
107 1 0  
108 2 1  
108 2 0  
109 0 1  
109 3 0  
110 3 1  
110 0 0  
111 1 1  
111 1 0  
112 2 1  
112 2 0  
113 0 1  
113 3 0  
114 3 1  
114 0 0  
115 1 1  
115 1 0  
116 2 1  
116 2 0  
117 0 1  
117 3 0  
118 3 1  
118 0 0  
119 1 1  
119 1 0  
120 2 1  
120 2 0  
121 0 1  
121 3 0  
122 3 1  
122 0 0  
123 1 1  
123 1 0  
124 2 1  
124 2 0  
125 0 1  
125 3 0  
126 3 1  
126 0 0  
127 1 1  
127 1 0  
128 2 1  
128 2 0  
129 0 1  
129 3 0  
130 3 1  
130 0 0  
131 1 1  
131 1 0  
132 2 1  
132 2 0  
133 0 1  
133 3 0  
134 3 1  
134 0 0  
135 1 1  
135 1 0  
136 2 1  
136 2 0  
137 0 1  
137 3 0  
138 3 1  
138 0 0  
139 1 1  
139 1 0  
140 2 1  
140 2 0  
141 0 1  
141 3 0  
142 3 1  
142 0 0  
143 1 1  
143 1 0  
144 2 1  
144 2 0  
145 0 1  
145 3 0  
146 3 1  
146 0 0  
147 1 1  
147 1 0  
148 2 1  
148 2 0  
149 0 1  
149 3 0  
150 3 1  
150 0 0  
151 1 1  
151 1 0  
152 2 1  
152 2 0  
153 0 1  
153 3 0  
154 3 1  
154 0 0  
155 1 1  
155 1 0  
156 2 1  
156 2 0  
157 0 1  
157 3 0  
158 3 1  
158 0 0  
159 1 1  
159 1 0  
160 2 1  
160 2 0  
161 0 1  
161 3 0  
162 3 1  
162 0 0  
163 1 1  
163 1 0  
164 2 1  
164 2 0  
165 0 1  
165 3 0  
166 3 1  
166 0 0  
167 1 1  
167 1 0  
168 2 1  
168 2 0  
169 0 1  
169 3 0  
170 3 1  
170 0 0  
171 1 1  
171 1 0  
172 2 1  
172 2 0  
173 0 1  
173 3 0  
174 3 1  
174 0 0  
175 1 1  
175 1 0  
176 2 1  
176 2 0  
177 0 1  
177 3 0  
178 3 1  
178 0 0  
179 1 1  
179 1 0  
180 2 1  
180 2 0  
181 0 1  
181 3 0  
182 3 1  
182 0 0  
183 1 1  
183 1 0  
184 2 1  
184 2 0  
185 0 1  
185 3 0  
186 3 1  
186 0 0  
187 1 1  
187 1 0  
188 2 1  
188 2 0  
189 0 1  
189 3 0  
190 3 1  
190 0 0  
191 1 1  
191 1 0  
192 2 1  
192 2 0  
193 0 1  
193 3 0  
194 3 1  
194 0 0  
195 1 1  
195 1 0  
196 2 1  
196 2 0  
197 0 1  
197 3 0  
198 3 1  
198 0 0  
199 1 1  
199 1 0  
200 2 1  
200 2 0  
201 0 1  
201 3 0  
202 3 1  
202 0 0  
203 1 1  
203 1 0  
204 2 1  
204 2 0  
205 0 1  
205 3 0  
206 3 1  
206 0 0  
207 1 1  
207 1 0  
208 2 1  
208 2 0  
209 0 1  
209 3 0  
210 3 1  
210 0 0  
211 1 1  
211 1 0  
212 2 1  
212 2 0  
213 0 1  
213 3 0  
214 3 1  
214 0 0  
215 1 1  
215 1 0  
216 2 1  
216 2 0  
217 0 1  
217 3 0  
218 3 1  
218 0 0  
219 1 1  
219 1 0  
220 2 1  
220 2 0  
221 0 1  
221 3 0  
222 3 1  
222 0 0  
223 1 1  
223 2 0  
224 2 1  
224 1 0  
225 0 1  
225 3 0  
226 3 1  
226 2 0  
227 1 1  
227 0 0  
228 2 1  
228 1 0  
229 0 1  
229 3 0  
230 3 1  
230 2 0  
231 1 1  
231 0 0  
232 2 1  
232 1 0  
233 0 1  
233 3 0  
234 3 1  
234 2 0  
235 1 1  
235 0 0  
236 2 1  
236 1 0  
237 0 1  
237 3 0  
238 3 1  
238 2 0  
239 1 1  
239 0 0  
240 2 1  
240 3 0  
241 0 1  
241 1 0  
242 3 1  
242 2 0  
243 1 1  
243 0 0  
244 2 1  
244 3 0  
245 0 1  
245 1 0  
246 3 1  
246 2 0  
247 1 1  
247 0 0  
248 2 1  
248 3 0  
249 0 1  
249 1 0  
250 3 1  
250 2 0  
251 1 1  
251 0 0  
252 2 1  
252 3 0  
253 0 1  
253 2 0  
254 3 1  
254 1 0  
255 1 1  
255 0 0  
256 2 1  
256 3 0  
257 0 1  
257 2 0  
258 3 1  
258 1 0  
259 1 1  
259 0 0  
260 2 1  
260 3 0  
261 0 1  
261 2 0  
262 3 1  
262 1 0  
263 1 1  
263 0 0  
264 2 1  
264 3 0  
265 0 1  
265 2 0  
266 3 1  
266 1 0  
267 1 1  
267 0 0  
268 2 1  
268 3 0  
269 0 1  
269 2 0  
270 3 1  
270 0 0  
271 1 1  
271 1 0  
272 2 1  
272 3 0  
273 0 1  
273 2 0  
274 3 1  
274 0 0  
275 1 1  
275 1 0  
276 2 1  
276 3 0  
277 0 1  
277 2 0  
278 3 1  
278 0 0  
279 1 1  
279 1 0  
280 2 1  
280 3 0  
281 0 1  
281 2 0  
282 3 1  
282 0 0  
283 1 1  
283 1 0  
284 2 1  
284 3 0  
285 3 1  
285 2 0  
286 0 1  
286 0 0  
287 1 1  
287 1 0  
288 2 1  
288 3 0  
289 3 1  
289 2 0  
290 0 1  
290 0 0  
291 1 1  
291 1 0  
292 2 1  
292 3 0  
293 3 1  
293 2 0  
294 0 1  
294 0 0  
295 1 1  
295 1 0  
296 2 1  
296 3 0  
297 3 1  
297 2 0  
298 0 1  
298 0 0  
299 1 1  
299 1 0  
300 2 1  
300 3 0  
301 3 1  
301 2 0  
302 0 1  
302 0 0  
303 1 1  
303 1 0  
304 2 1  
304 3 0  
305 3 1  
305 2 0  
306 0 1  
306 0 0  
307 1 1  
307 1 0  
308 2 1  
308 3 0  
309 3 1  
309 2 0  
310 0 1  
310 0 0  
311 1 1  
311 1 0  
312 2 1  
312 3 0  
313 3 1  
313 2 0  
314 0 1  
314 0 0  
315 1 1  
315 1 0  
316 2 1  
316 3 0  
317 3 1  
317 2 0  
318 0 1  
318 0 0  
319 1 1  
319 1 0  
320 2 1  
320 3 0  
321 3 1  
321 2 0  
322 0 1  
322 0 0  
323 1 1  
323 1 0  
324 2 1  
324 3 0  
325 3 1  
325 2 0  
326 0 1  
326 0 0  
327 1 1  
327 1 0  
328 2 1  
328 3 0  
329 3 1  
329 2 0  
330 0 1  
330 0 0  
331 1 1  
331 1 0  
332 2 1  
332 2 0  
333 3 1  
333 3 0  
334 0 1  
334 0 0  
335 1 1  
335 1 0  
336 2 1  
336 2 0  
337 0 1  
337 3 0  
338 3 1  
338 0 0  
339 1 1  
339 1 0  
340 2 1  
340 2 0  
341 0 1  
341 3 0  
342 3 1  
342 0 0  
343 1 1  
343 1 0  
344 2 1  
344 2 0  
345 0 1  
345 3 0  
346 3 1  
346 0 0  
347 1 1  
347 1 0  
348 2 1  
348 2 0  
349 0 1  
349 3 0  
350 3 1  
350 0 0  
351 1 1  
351 1 0  
352 2 1  
352 2 0  
353 0 1  
353 3 0  
354 3 1  
354 0 0  
355 1 1  
355 1 0  
356 2 1  
356 2 0  
357 0 1  
357 3 0  
358 3 1  
358 0 0  
359 1 1  
359 1 0  
360 2 1  
360 2 0  
361 0 1  
361 3 0  
362 3 1  
362 0 0  
363 1 1  
363 1 0  
364 2 1  
364 2 0  
365 0 1  
365 3 0  
366 3 1  
366 0 0  
367 1 1  
367 1 0  
368 2 1  
368 2 0  
369 0 1  
369 3 0  
370 3 1  
370 0 0  
371 2 1  
371 1 0  
372 1 1  
372 2 0  
373 0 1  
373 3 0  
374 3 1  
374 0 0  
375 2 1  
375 1 0  
376 1 1  
376 2 0  
377 0 1  
377 3 0  
378 3 1  
378 0 0  
379 2 1  
379 1 0  
380 1 1  
380 2 0  
381 0 1  
381 3 0  
382 3 1  
382 0 0  
383 2 1  
383 1 0  
384 1 1  
384 2 0  
385 0 1  
385 3 0  
386 3 1  
386 0 0  
387 2 1  
387 1 0  
388 1 1  
388 2 0  
389 0 1  
389 3 0  
390 3 1  
390 0 0  
391 2 1  
391 1 0  
392 1 1  
392 2 0  
393 0 1  
393 3 0  
394 3 1  
394 0 0  
395 2 1  
395 1 0  
396 1 1  
396 2 0  
397 0 1  
397 3 0  
398 3 1  
398 0 0  
399 2 1  
399 1 0  
400 1 1  
400 2 0  
401 0 1  
401 3 0  
402 3 1  
402 0 0  
403 2 1  
403 1 0  
404 0 1  
404 2 0  
405 1 1  
405 3 0  
406 3 1  
406 0 0  
407 2 1  
407 1 0  
408 0 1  
408 3 0  
409 3 1  
409 2 0  
410 1 1  
410 0 0  
411 2 1  
411 1 0  
412 0 1  
412 3 0  
413 3 1  
413 2 0  
414 1 1  
414 0 0  
415 2 1  
415 1 0  
416 0 1  
416 3 0  
417 3 1  
417 2 0  
418 2 1  
418 0 0  
419 1 1  
419 1 0  
420 3 1  
420 3 0  
421 0 1  
421 2 0  
422 2 1  
422 0 0  
423 1 1  
423 1 0  
424 3 1  
424 3 0  
425 0 1  
425 2 0  
426 2 1  
426 0 0  
427 1 1  
427 1 0  
428 3 1  
428 3 0  
429 0 1  
429 2 0  
430 2 1  
430 0 0  
431 1 1  
431 1 0  
432 3 1  
432 3 0  
433 0 1  
433 2 0  
434 2 1  
434 0 0  
435 1 1  
435 1 0  
436 3 1  
436 3 0  
437 0 1  
437 2 0  
438 2 1  
438 0 0  
439 1 1  
439 1 0  
440 3 1  
440 3 0  
441 0 1  
441 2 0  
442 1 1  
442 0 0  
443 2 1  
443 1 0  
444 3 1  
444 3 0  
445 0 1  
445 2 0  
446 1 1  
446 0 0  
447 2 1  
447 1 0  
448 3 1  
448 3 0  
449 0 1  
449 2 0  
450 1 1  
450 0 0  
451 2 1  
451 1 0  
452 3 1  
452 3 0  
453 0 1  
453 2 0  
454 1 1  
454 0 0  
455 2 1  
455 1 0  
456 3 1  
456 3 0  
457 0 1  
457 2 0  
458 1 1  
458 0 0  
459 2 1  
459 1 0  
460 3 1  
460 3 0  
461 0 1  
461 2 0  
462 1 1  
462 0 0  
463 2 1  
463 1 0  
464 3 1  
464 3 0  
465 1 1  
465 2 0  
466 0 1  
466 0 0  
467 2 1  
467 1 0  
468 3 1  
468 3 0  
469 1 1  
469 2 0  
470 2 1  
470 0 0  
471 0 1  
471 1 0  
472 3 1  
472 3 0  
473 2 1  
473 2 0  
474 1 1  
474 0 0  
475 3 1  
475 1 0  
476 0 1  
476 3 0  
477 2 1  
477 2 0  
478 1 1  
478 0 0  
479 3 1  
479 1 0  
480 2 1  
480 3 0  
481 0 1  
481 2 0  
482 1 1  
482 0 0  
483 3 1  
483 1 0  
484 2 1  
484 3 0  
485 0 1  
485 2 0  
486 1 1  
486 1 0  
487 3 1  
487 0 0  
488 2 1  
488 3 0  
489 0 1  
489 2 0  
490 1 1  
490 1 0  
491 3 1  
491 3 0  
492 2 1  
492 0 0  
493 0 1  
493 2 0  
494 1 1  
494 1 0  
495 3 1  
495 3 0  
496 2 1  
496 2 0  
497 0 1  
497 0 0  
498 1 1  
498 1 0  
499 3 1  
499 3 0  
500 2 1  
500 2 0  
501 0 1  
501 0 0  
502 3 1  
502 1 0  
503 1 1  
503 3 0  
504 2 1  
504 2 0  
505 0 1  
505 0 0  
506 3 1  
506 1 0  
507 1 1  
507 3 0  
508 2 1  
508 2 0  
509 0 1  
509 0 0  
510 3 1  
510 1 0  
511 1 1  
511 3 0  
512 2 1  
512 2 0  
513 0 1  
513 0 0  
514 3 1  
514 1 0  
515 1 1  
515 3 0  
516 2 1  
516 2 0  
517 0 1  
517 0 0  
518 3 1  
518 1 0  
519 1 1  
519 3 0  
520 2 1  
520 2 0  
521 0 1  
521 0 0  
522 3 1  
522 1 0  
523 1 1  
523 3 0  
524 2 1  
524 2 0  
525 0 1  
525 0 0  
526 3 1  
526 1 0  
527 2 1  
527 3 0  
528 1 1  
528 2 0  
529 0 1  
529 0 0  
530 3 1  
530 1 0  
531 2 1  
531 3 0  
532 1 1  
532 2 0  
533 0 1  
533 0 0  
534 3 1  
534 1 0  
535 2 1  
535 3 0  
536 0 1  
536 2 0  
537 1 1  
537 0 0  
538 3 1  
538 1 0  
539 2 1  
539 3 0  
540 0 1  
540 2 0  
541 3 1  
541 0 0  
542 2 1  
542 1 0  
543 1 1  
543 3 0  
544 0 1  
544 2 0  
545 3 1  
545 0 0  
546 2 1  
546 1 0  
547 0 1  
547 3 0  
548 1 1  
548 2 0  
549 3 1  
549 0 0  
550 2 1  
550 1 0  
551 0 1  
551 3 0  
552 1 1  
552 2 0  
553 3 1  
553 0 0  
554 2 1  
554 1 0  
555 0 1  
555 2 0  
556 1 1  
556 3 0  
557 3 1  
557 0 0  
558 2 1  
558 1 0  
559 0 1  
559 2 0  
560 1 1  
560 3 0  
561 3 1  
561 0 0  
562 2 1  
562 1 0  
563 0 1  
563 2 0  
564 1 1  
564 3 0  
565 3 1  
565 0 0  
566 2 1  
566 1 0  
567 0 1  
567 2 0  
568 1 1  
568 3 0  
569 3 1  
569 0 0  
570 2 1  
570 1 0  
571 0 1  
571 2 0  
572 1 1  
572 3 0  
573 3 1  
573 0 0  
574 2 1  
574 1 0  
575 0 1  
575 2 0  
576 1 1  
576 3 0  
577 3 1  
577 0 0  
578 2 1  
578 1 0  
579 0 1  
579 2 0  
580 1 1  
580 3 0  
581 3 1  
581 0 0  
582 2 1  
582 1 0  
583 0 1  
583 2 0  
584 1 1  
584 3 0  
585 3 1  
585 0 0  
586 2 1  
586 1 0  
587 0 1  
587 2 0  
588 1 1  
588 3 0  
589 3 1  
589 0 0  
590 2 1  
590 1 0  
591 0 1  
591 2 0  
592 1 1  
592 3 0  
593 3 1  
593 0 0  
594 2 1  
594 1 0  
595 0 1  
595 2 0  
596 1 1  
596 0 0  
597 3 1  
597 3 0  
598 2 1  
598 1 0  
599 0 1  
599 2 0  
600 1 1  
600 0 0  
601 3 1  
601 1 0  
602 2 1  
602 3 0  
603 0 1  
603 2 0  
604 1 1  
604 0 0  
605 3 1  
605 1 0  
606 2 1  
606 3 0  
607 0 1  
607 2 0  
608 1 1  
608 0 0  
609 3 1  
609 1 0  
610 2 1  
610 3 0  
611 0 1  
611 2 0  
612 1 1  
612 0 0  
613 3 1  
613 1 0  
614 2 1  
614 3 0  
615 0 1  
615 2 0  
616 1 1  
616 0 0  
617 3 1  
617 1 0  
618 2 1  
618 3 0  
619 0 1  
619 2 0  
620 1 1  
620 0 0  
621 3 1  
621 1 0  
622 2 1  
622 3 0  
623 0 1  
623 2 0  
624 1 1  
624 0 0  
625 3 1  
625 1 0  
626 2 1  
626 2 0  
627 0 1  
627 3 0  
628 1 1  
628 0 0  
629 3 1  
629 1 0  
630 2 1  
630 2 0  
631 0 1  
631 3 0  
632 1 1  
632 0 0  
633 3 1  
633 1 0  
634 2 1  
634 2 0  
635 0 1  
635 3 0  
636 1 1  
636 0 0  
637 3 1  
637 1 0  
638 2 1  
638 2 0  
639 0 1  
639 3 0  
640 1 1  
640 0 0  
641 3 1  
641 1 0  
642 2 1  
642 2 0  
643 0 1  
643 3 0  
644 1 1  
644 0 0  
645 3 1  
645 1 0  
646 2 1  
646 2 0  
647 0 1  
647 3 0  
648 1 1  
648 0 0  
649 3 1  
649 1 0  
650 2 1  
650 2 0  
651 0 1  
651 3 0  
652 1 1  
652 0 0  
653 3 1  
653 1 0  
654 2 1  
654 2 0  
655 0 1  
655 3 0  
656 1 1  
656 0 0  
657 3 1  
657 1 0  
658 2 1  
658 2 0  
659 0 1  
659 3 0  
660 1 1  
660 0 0  
661 3 1  
661 1 0  
662 2 1  
662 2 0  
663 0 1  
663 3 0  
664 1 1  
664 0 0  
665 3 1  
665 1 0  
666 2 1  
666 2 0  
667 0 1  
667 3 0  
668 1 1  
668 0 0  
669 3 1  
669 1 0  
670 2 1  
670 3 0  
671 0 1  
671 2 0  
672 3 1  
672 0 0  
673 1 1  
673 3 0  
674 2 1  
674 1 0  
675 0 1  
675 2 0  
676 3 1  
676 0 0  
677 2 1  
677 3 0  
678 1 1  
678 1 0  
679 3 1  
679 2 0  
680 0 1  
680 0 0  
681 2 1  
681 3 0  
682 3 1  
682 1 0  
683 1 1  
683 2 0  
684 2 1  
684 3 0  
685 0 1  
685 0 0  
686 3 1  
686 1 0  
687 1 1  
687 2 0  
688 2 1  
688 3 0  
689 0 1  
689 1 0  
690 3 1  
690 0 0  
691 1 1  
691 2 0  
692 2 1  
692 3 0  
693 3 1  
693 1 0  
694 0 1  
694 0 0  
695 1 1  
695 2 0  
696 2 1  
696 3 0  
697 3 1  
697 1 0  
698 1 1  
698 0 0  
699 0 1  
699 2 0  
700 2 1  
700 3 0  
701 3 1  
701 1 0  
702 1 1  
702 0 0  
703 2 1  
703 2 0  
704 0 1  
704 3 0  
705 3 1  
705 1 0  
706 1 1  
706 0 0  
707 2 1  
