 -4.3490320E-02 -3.3588219E-02 -2.5314309E-02 -2.1809638E-02 -1.7956516E-02
 -3.3691886E-03  7.3099518E-03  9.5439143E-03  2.3456197E-02  2.9519364E-02
  3.5236441E-02  4.7082927E-02  5.5141479E-02  6.8001926E-02  8.8837259E-02
  9.9520005E-02  0.1055144      0.1362308      0.1802317       40.45874    
   98.07410       468.4720    
  -649.8014      -266.9488     -0.3285307     -0.2108880     -0.1511692    
 -0.1164807     -0.1035835     -8.6479634E-02 -8.3180994E-02 -6.6839188E-02
 -5.3774521E-02 -4.0048391E-02 -3.1602826E-02 -2.6027614E-02 -1.6977394E-02
 -4.5921621E-03  6.3364441E-03  1.2864125E-02  2.2690246E-02  3.2471262E-02
  4.5753848E-02  4.9980223E-02  6.3850604E-02  7.0433661E-02  8.3904229E-02
  9.9002160E-02  0.1240353      0.1438821      0.2043340      0.3468621    
   235.1576       681.6063    
  -530.7241      -292.8434      -1.993068     -0.1658369     -0.1182550    
 -0.1082403     -0.1060372     -8.7914541E-02 -7.9078451E-02 -6.7571402E-02
 -4.9083579E-02 -4.5521252E-02 -3.0612446E-02 -2.6556116E-02 -1.8391781E-02
 -1.4773119E-03  7.7730757E-03  1.5326774E-02  2.5444532E-02  3.6403716E-02
  4.4590052E-02  5.6668684E-02  6.7963131E-02  7.8473248E-02  8.6051896E-02
  9.1604732E-02  0.1068826      0.1183072      0.1458715      0.3608500    
   47.52816       777.6947    
  -495.5093      -152.6400     -0.8682887     -0.2219032     -0.1313342    
 -0.1179318     -9.5467217E-02 -8.6499482E-02 -7.8736156E-02 -6.6537067E-02
 -4.9082603E-02 -3.4039292E-02 -2.7670311E-02 -2.1774836E-02 -1.4153498E-02
  1.2540593E-03  5.5882330E-03  1.2155468E-02  1.7829111E-02  3.4180097E-02
  3.8372513E-02  4.7634963E-02  6.7883454E-02  7.6213695E-02  8.0277331E-02
  0.1080610      0.1222483      0.1372914      0.2756514      0.5657393    
   110.6318       537.7407    
  -541.3209      -180.1997     -0.4135128     -0.1605269     -0.1318677    
 -0.1105654     -9.8713793E-02 -9.2691466E-02 -8.8674225E-02 -6.2618762E-02
 -5.4990329E-02 -4.2768955E-02 -3.5342935E-02 -2.4795724E-02 -1.9851724E-02
 -7.4944226E-03  6.3451338E-03  1.4384183E-02  1.8730352E-02  3.4938481E-02
  3.9947718E-02  5.1026955E-02  6.5975048E-02  7.2019875E-02  8.4716275E-02
  0.1054349      0.1312228      0.1390411      0.1986866      0.6655582    
   181.9660       539.2710    
  -567.1704      -170.0159     -0.5490133     -0.1768147     -0.1595200    
 -0.1100436     -9.6389815E-02 -8.4039934E-02 -7.0849687E-02 -6.3771106E-02
 -5.2970201E-02 -4.2560544E-02 -3.1837851E-02 -2.8631417E-02 -1.4809776E-02
 -7.6054591E-03  1.6576021E-03  9.1578495E-03  1.1176843E-02  3.2298967E-02
  4.7821250E-02  5.0988480E-02  6.0032737E-02  7.7398784E-02  9.0638652E-02
  0.1062829      0.1170915      0.1327958      0.1792779      0.6857126    
   196.7035       540.3693    
  -624.1492      -125.5425     -0.8575813     -0.2531833     -0.1328307    
 -0.1106413     -9.9817440E-02 -8.5727051E-02 -6.9136418E-02 -6.1542474E-02
 -5.0041739E-02 -4.0045127E-02 -3.2566205E-02 -2.8243549E-02 -1.5305588E-02
 -8.5156756E-03  2.9617059E-03  1.2277026E-02  1.6934305E-02  2.7964121E-02
  4.1585505E-02  5.6237154E-02  5.9617363E-02  7.4257448E-02  8.6224124E-02
  9.2188880E-02  0.1143407      0.1289808      0.1631802      0.4722015    
   128.9055       621.2825    
  -566.3852      -462.7277     -0.3147953     -0.2005824     -0.1395845    
 -0.1094382     -9.1564372E-02 -8.3206385E-02 -6.9291212E-02 -5.3564206E-02
 -4.6906102E-02 -3.8186017E-02 -2.9111229E-02 -1.9412292E-02 -1.6242459E-02
 -2.2647358E-04  4.6861023E-03  8.9357328E-03  1.8423457E-02  2.9310148E-02
  4.0095314E-02  4.9991112E-02  6.6168897E-02  7.6645277E-02  8.1821501E-02
  0.1019444      0.1116994      0.1273683      0.1683526      0.2486348    
   302.4465       726.7443    
  -611.2140      -467.2662     -0.2504915     -0.1764872     -0.1294459    
 -0.1160400     -0.1022372     -8.6159073E-02 -6.7504577E-02 -6.0116075E-02
 -5.6345146E-02 -3.7565425E-02 -3.4104444E-02 -9.3948515E-03 -7.5103207E-03
 -4.6999180E-03  5.4318835E-03  1.4932109E-02  2.0815680E-02  3.1561058E-02
  3.6306590E-02  4.4833086E-02  5.4213203E-02  7.3728412E-02  8.1823692E-02
  8.9818172E-02  9.6180633E-02  0.1165272      0.1440521      0.2915621    
   481.6115       596.9052    
  -513.7402      -283.5880     -0.4044378     -0.1634769     -0.1285628    
 -0.1169939     -9.4286032E-02 -8.2213067E-02 -7.5327188E-02 -6.4236768E-02
 -5.9606515E-02 -4.2166241E-02 -2.7527757E-02 -1.6287856E-02 -1.1232289E-02
  9.7152655E-04  6.1788419E-03  1.3000402E-02  2.5724597E-02  3.6142226E-02
  4.8689988E-02  5.6492392E-02  6.5523513E-02  7.8959137E-02  8.9382797E-02
  9.8330490E-02  0.1191355      0.1319230      0.1807751      0.3438130    
   267.9117       529.4080    
  -695.9330      -155.7626     -0.4703010     -0.1977974     -0.1226582    
 -0.1089595     -9.9883802E-02 -8.5031480E-02 -7.4424163E-02 -5.6163684E-02
 -5.1547974E-02 -3.8156934E-02 -3.5043988E-02 -2.9405894E-02 -1.4835689E-02
 -6.8528177E-03 -6.0836952E-05  1.0511413E-02  1.7963942E-02  3.2326020E-02
  3.5724048E-02  4.7739241E-02  5.3909216E-02  6.3545287E-02  8.0705814E-02
  0.1007389      0.1188351      0.1340402      0.1428233      0.4081711    
   170.2842       681.5555    
  -728.4308      -146.3632     -0.3384473     -0.1687899     -0.1357783    
 -0.1177223     -0.1003957     -8.8825151E-02 -7.2797686E-02 -6.5643169E-02
 -4.7033913E-02 -4.5183886E-02 -3.6561698E-02 -2.8635222E-02 -2.0090178E-02
 -1.4964177E-03  7.2301822E-03  1.5404324E-02  2.5515951E-02  3.8204893E-02
  4.2933226E-02  5.1655322E-02  6.6428676E-02  7.4159086E-02  9.6741110E-02
  0.1006534      0.1191547      0.1236401      0.1535713      0.5714615    
   185.2938       689.2809    
  -595.7241      -250.2821     -0.4912071     -0.1473746     -0.1321892    
 -0.1134203     -9.7646244E-02 -8.3404027E-02 -7.5147621E-02 -6.9506370E-02
 -4.8473466E-02 -3.6364898E-02 -3.1233769E-02 -2.2312216E-02 -1.1958511E-02
 -1.4697349E-03  1.9725265E-03  1.4627050E-02  1.9825671E-02  2.6641913E-02
  3.2903798E-02  4.4011880E-02  6.5112077E-02  6.7801125E-02  8.0724224E-02
  8.8421009E-02  0.1092601      0.1208914      0.1876078      0.3603983    
   100.3834       745.7643    
  -620.8792      -347.0397     -0.2992103     -0.1907589     -0.1409550    
 -0.1354353     -0.1041771     -9.1228731E-02 -8.6511411E-02 -6.2328879E-02
 -5.1292360E-02 -4.4613168E-02 -3.0593246E-02 -2.2356680E-02 -1.4385290E-02
 -1.1723427E-02  8.2447764E-04  1.5738610E-02  2.1586459E-02  2.6247967E-02
  3.5750728E-02  4.8694681E-02  5.9178922E-02  7.2700679E-02  8.8965073E-02
  0.1073642      0.1270964      0.1374684      0.1599579      0.2258941    
   366.7390       601.3379    
  -619.5353      -138.3556     -0.8711364     -0.2118448     -0.1507058    
 -0.1270917     -9.9288434E-02 -8.4445149E-02 -6.6963978E-02 -5.9944805E-02
 -5.3616568E-02 -4.0139399E-02 -2.9936988E-02 -2.1933598E-02 -1.2793549E-02
 -5.5923532E-03 -8.1002996E-05  9.6820816E-03  1.5733905E-02  2.8642219E-02
  4.1201118E-02  4.4435777E-02  5.3618856E-02  6.4462267E-02  8.7582439E-02
  9.5381238E-02  0.1147483      0.1356062      0.1561936      0.5512719    
   102.0939       656.2339    
  -675.5052      -313.6070     -0.2896277     -0.1572165     -0.1259373    
 -0.1137924     -0.1061642     -8.3749428E-02 -7.6302625E-02 -6.3584775E-02
 -5.2849900E-02 -4.0613603E-02 -3.0911019E-02 -2.7171059E-02 -1.7083703E-02
 -1.3468619E-02  3.4393731E-03  1.1824161E-02  1.7329328E-02  3.0802563E-02
  4.8691504E-02  5.2278738E-02  5.9994217E-02  6.3392021E-02  8.2718953E-02
  9.4293885E-02  0.1037821      0.1359187      0.1548751      0.3290082    
   413.0618       576.0604    
  -437.7735      -145.5495     -0.5568298     -0.2243264     -0.1363139    
 -0.1171543     -9.9794663E-02 -9.2807785E-02 -7.6983199E-02 -6.2422261E-02
 -5.6727532E-02 -4.6487778E-02 -2.9662594E-02 -2.2853836E-02 -1.1270646E-02
  7.8043719E-05  3.9779637E-03  1.1219649E-02  1.7864326E-02  2.5543680E-02
  3.6612414E-02  4.7701463E-02  6.5243691E-02  7.7429272E-02  9.0161964E-02
  0.1038156      0.1168104      0.1221419      0.1535338      0.5284973    
   149.8361       433.6199    
  -591.5487      -211.2237      -1.330992     -0.1565849     -0.1360359    
 -0.1176365     -9.4817549E-02 -8.6650699E-02 -7.7029489E-02 -6.9054350E-02
 -4.7029987E-02 -4.1738614E-02 -3.1395826E-02 -2.1411836E-02 -1.0134881E-02
 -1.9734125E-03  4.5613879E-03  1.0738241E-02  2.2547279E-02  3.0809755E-02
  4.3060567E-02  5.3335529E-02  6.0797438E-02  7.3085710E-02  8.2986467E-02
  9.4546780E-02  0.1242188      0.1505472      0.1692452      0.3449048    
   90.20052       713.5289    
  -714.5656      -200.0187     -0.2901134     -0.1783680     -0.1187638    
 -0.1097533     -9.9887870E-02 -8.7304339E-02 -7.4649334E-02 -5.8981638E-02
 -5.1484641E-02 -4.3444749E-02 -2.8027136E-02 -2.1096461E-02 -1.3341494E-02
 -1.0107514E-02 -7.9663689E-05  1.0150481E-02  2.3982964E-02  3.2985825E-02
  3.9553359E-02  4.7945030E-02  5.7653692E-02  7.1183048E-02  8.3388828E-02
  9.7114474E-02  0.1128756      0.1235732      0.1567273      0.4567184    
   297.4496       617.0063    
  -652.0972      -362.3079     -0.2884437     -0.1731417     -0.1524115    
 -0.1237728     -0.1107919     -8.2632929E-02 -7.2474986E-02 -5.9064344E-02
 -4.4880744E-02 -3.3958659E-02 -2.8386176E-02 -2.0434245E-02 -7.6510911E-03
  8.7389810E-04  8.3006443E-03  1.6629923E-02  2.7443875E-02  3.3764858E-02
  3.8180370E-02  5.1274810E-02  5.8199972E-02  6.8897419E-02  7.4612617E-02
  0.1032053      0.1172398      0.1401307      0.1582820      0.2473541    
   298.2265       716.2321    
  -658.3245      -238.7462     -0.5307016     -0.2203478     -0.1469157    
 -0.1142434     -0.1015817     -8.8590845E-02 -7.1478382E-02 -6.9020852E-02
 -5.3840280E-02 -4.0823966E-02 -3.1104660E-02 -1.6604835E-02 -1.5440569E-02
  1.4795224E-03  7.0714452E-03  1.0043959E-02  2.1630747E-02  2.9566789E-02
  3.7005208E-02  4.8941206E-02  6.0699072E-02  7.2624728E-02  7.6724708E-02
  9.4055802E-02  0.1116860      0.1300449      0.1685504      0.2335904    
   191.7008       705.7667    
  -348.7589      -228.9058     -0.9906119     -0.2048045     -0.1298327    
 -0.1198256     -9.0684332E-02 -8.1289954E-02 -7.0477501E-02 -6.2689014E-02
 -5.6401707E-02 -4.4884194E-02 -2.7950823E-02 -1.7702542E-02 -7.8561967E-03
 -2.9915697E-03  8.3072260E-03  1.6668361E-02  2.8705157E-02  3.7986010E-02
  4.1507084E-02  4.5212980E-02  5.9127271E-02  7.2621383E-02  7.6651588E-02
  8.8670447E-02  0.1150621      0.1512345      0.2380659      0.2761976    
   79.69980       498.6168    
  -550.5330      -334.5576     -0.3259227     -0.1672957     -0.1235451    
 -0.1033347     -9.3805090E-02 -7.3971517E-02 -6.4187281E-02 -5.4743670E-02
 -4.7358889E-02 -3.8312346E-02 -3.2698672E-02 -2.4132740E-02 -1.3400308E-02
  6.6539663E-04  6.1381105E-03  1.1595136E-02  2.6644442E-02  2.7869670E-02
  4.3134347E-02  4.9348097E-02  5.8764398E-02  7.6042794E-02  7.8781433E-02
  9.8337740E-02  0.1075151      0.1240130      0.1605242      0.3072762    
   329.4531       555.6238    
  -435.7087      -170.9279     -0.5110847     -0.1714857     -0.1259425    
 -0.1174392     -0.1045590     -8.5398033E-02 -7.6070078E-02 -6.7971274E-02
 -5.6260962E-02 -4.1965410E-02 -3.0037859E-02 -2.4599664E-02 -9.5540937E-03
 -2.4113480E-03  6.0814815E-03  9.0822075E-03  1.5537727E-02  2.8478473E-02
  4.2191412E-02  5.1086776E-02  6.5927014E-02  7.8763507E-02  8.6068124E-02
  9.4697416E-02  0.1138595      0.1351116      0.2506328      0.4135184    
   91.49301       515.1773    
  -407.1189      -250.0963     -0.3542086     -0.2863542     -0.1396446    
 -0.1178157     -0.1017114     -8.6885020E-02 -7.1895920E-02 -5.7065345E-02
 -5.2699458E-02 -3.4140021E-02 -2.9354911E-02 -1.8097851E-02 -1.1298880E-02
 -5.8904528E-03  4.6867351E-03  9.7420914E-03  2.0882219E-02  3.1441633E-02
  3.3996034E-02  4.7873095E-02  6.4036384E-02  7.7359654E-02  8.6277947E-02
  0.1065062      0.1160645      0.1312435      0.2269433      0.4629893    
   304.1796       352.9826    
  -589.0056      -171.3205     -0.3712227     -0.1804985     -0.1372002    
 -0.1228693     -0.1007531     -9.3834810E-02 -7.6104969E-02 -6.4835720E-02
 -5.2731536E-02 -3.9124761E-02 -2.1820895E-02 -2.0247096E-02 -1.0315218E-02
 -3.1439173E-03  4.9698874E-03  1.0943643E-02  2.3316074E-02  3.4686629E-02
  4.2546667E-02  4.7626738E-02  5.5325862E-02  7.1834274E-02  7.7364795E-02
  0.1036603      0.1237440      0.1296588      0.1686977      0.4518740    
   203.3153       556.9594    
  -496.0441      -241.1776     -0.5246413     -0.2677986     -0.1257915    
 -0.1113415     -0.1049820     -9.2586070E-02 -7.9972729E-02 -6.8750076E-02
 -4.4422913E-02 -4.0650804E-02 -3.3150494E-02 -2.3180678E-02 -1.1905987E-02
 -2.0740612E-03  4.6092281E-03  6.5479996E-03  1.5369810E-02  2.6177989E-02
  4.5320466E-02  5.4677874E-02  7.1325533E-02  7.8796789E-02  8.6621568E-02
  9.4982192E-02  0.1204002      0.1240470      0.2133108      0.3716845    
   260.6919       476.7471    
  -492.4673      -271.4738      -1.965010     -0.1522063     -0.1325954    
 -0.1150915     -9.7014695E-02 -9.0251252E-02 -7.1353354E-02 -6.1027080E-02
 -5.1958688E-02 -4.4780839E-02 -3.8137991E-02 -2.5944531E-02 -1.2847464E-02
 -7.6735369E-03  6.8643852E-04  5.1697241E-03  1.4242235E-02  2.5100142E-02
  3.5871487E-02  4.4056091E-02  5.9641924E-02  7.6174036E-02  9.0405948E-02
  0.1024815      0.1218242      0.1389344      0.2119585      0.3564887    
   49.12254       716.4016    
  -710.5902      -535.0446     -0.3023044     -0.1776216     -0.1275591    
 -0.1129448     -0.1015632     -9.1366693E-02 -7.4011162E-02 -5.0834335E-02
 -4.9223978E-02 -4.1404858E-02 -3.6869708E-02 -2.3473499E-02 -1.3634820E-02
 -4.7587091E-03  7.3192758E-03  1.1086619E-02  2.2782117E-02  2.7639536E-02
  4.2705223E-02  4.9006756E-02  5.6856822E-02  6.9708869E-02  8.2018085E-02
  9.3499094E-02  0.1124672      0.1297000      0.1371029      0.2016404    
   310.0477       935.7507    
  -642.1801      -406.6978     -0.4006781     -0.1554243     -0.1397477    
 -0.1149160     -0.1065094     -9.5530830E-02 -7.3224857E-02 -6.4776808E-02
 -5.2301962E-02 -3.8266201E-02 -2.1884536E-02 -2.0252571E-02 -1.7650330E-02
 -1.5989895E-03  4.5358934E-03  9.9205272E-03  1.7910408E-02  2.4817493E-02
  3.4500819E-02  5.0510995E-02  6.0514361E-02  6.8535388E-02  7.5669400E-02
  0.1097440      0.1202298      0.1249246      0.1631169      0.3323250    
   188.9172       860.0662    
  -480.7538      -88.82183      -1.204605     -0.2606679     -0.1400878    
 -0.1145048     -9.3601778E-02 -8.7560669E-02 -7.0775561E-02 -6.5165535E-02
 -4.7948278E-02 -3.9683770E-02 -3.3338975E-02 -2.4019998E-02 -1.4393020E-02
 -8.1697982E-03  2.5984438E-03  9.3340324E-03  1.3096184E-02  2.0518992E-02
  3.7652239E-02  5.1282011E-02  6.6952236E-02  7.7657439E-02  8.4567621E-02
  9.6724711E-02  0.1146133      0.1507780      0.2021500      0.9056315    
   94.59595       475.3506    
  -567.7875      -135.5834     -0.5733393     -0.1961768     -0.1392439    
 -0.1067170     -9.8102093E-02 -8.9391202E-02 -7.9794861E-02 -6.2371347E-02
 -5.1805101E-02 -4.5268524E-02 -2.8403889E-02 -2.1911079E-02 -1.3207730E-02
 -5.3553944E-03  3.9435932E-03  1.1213262E-02  1.8838646E-02  2.8034251E-02
  3.9511666E-02  5.0746061E-02  5.7792231E-02  6.5083779E-02  8.2001328E-02
  9.9210247E-02  0.1099384      0.1468984      0.2094252      0.5338709    
   148.5480       554.8773    
  -616.1121      -205.3348     -0.3130952     -0.2275415     -0.1337378    
 -0.1054520     -8.7347858E-02 -7.8041092E-02 -6.4675249E-02 -5.6453485E-02
 -5.1489782E-02 -3.9731614E-02 -3.4961782E-02 -2.0854132E-02 -1.4195680E-02
 -4.0864572E-03  6.3556470E-03  1.3284823E-02  2.1443542E-02  3.3199050E-02
  3.8074046E-02  5.5822995E-02  6.2894091E-02  6.8834513E-02  7.9392090E-02
  9.6734375E-02  0.1029645      0.1285890      0.1718899      0.5032299    
   257.6911       563.6049    
  -422.4427      -121.5527     -0.8171661     -0.2240938     -0.1400177    
 -0.1119669     -0.1033135     -8.8453978E-02 -7.9254784E-02 -6.1554484E-02
 -4.8641481E-02 -3.9676394E-02 -2.9623633E-02 -1.8671285E-02 -1.2022267E-02
 -5.2417745E-03 -3.4788114E-04  8.9002326E-03  2.2351792E-02  3.1075675E-02
  4.3321639E-02  5.8007639E-02  6.7518458E-02  7.7705406E-02  9.2673182E-02
  0.1106509      0.1282763      0.1409594      0.2778348      0.9494789    
   117.4611       426.3056    
  -914.9811      -334.5023     -0.3296347     -0.1690515     -0.1353384    
 -0.1102219     -9.4015248E-02 -7.7537358E-02 -6.8173915E-02 -5.8648732E-02
 -5.1708784E-02 -4.2430121E-02 -2.7054904E-02 -2.5096767E-02 -1.1064735E-02
 -5.7716356E-03  7.1728560E-03  1.7164599E-02  2.4749290E-02  3.5456590E-02
  4.0661450E-02  4.8506707E-02  5.5200756E-02  7.3554620E-02  8.4220439E-02
  9.3708724E-02  0.1127533      0.1246171      0.1406187      0.2622508    
   253.9495       995.6193    
  -464.8985      -266.3180     -0.6398484     -0.2321608     -0.1352375    
 -0.1222961     -0.1035758     -8.0345102E-02 -7.1175672E-02 -5.7222370E-02
 -4.3969117E-02 -3.9792985E-02 -2.8002558E-02 -2.2270570E-02 -1.5459199E-02
 -4.7537354E-03  2.8673306E-03  9.4437972E-03  1.6063562E-02  2.8906506E-02
  4.6872661E-02  5.2032553E-02  6.5987036E-02  7.5377405E-02  9.1379888E-02
  0.1037852      0.1184624      0.1358277      0.2209928      0.3710649    
   118.9477       612.5258    
  -558.6390      -278.7963     -0.4398767     -0.1762240     -0.1205523    
 -0.1022099     -9.9404573E-02 -8.8980161E-02 -7.2908565E-02 -5.4591235E-02
 -4.1521925E-02 -3.6433570E-02 -2.8788432E-02 -1.5925007E-02 -3.0171054E-03
 -3.1718478E-04  1.1654585E-02  1.8146435E-02  2.4984116E-02  3.4167040E-02
  3.5170659E-02  4.6122264E-02  6.3342959E-02  6.7317374E-02  9.0200759E-02
  9.5556304E-02  0.1023025      0.1222583      0.1875779      0.4277628    
   237.2875       600.1018    
  -350.8013      -214.2475     -0.3998893     -0.2437784     -0.1323084    
 -0.1197139     -0.1013471     -9.0919517E-02 -6.8766892E-02 -6.4448208E-02
 -4.4463839E-02 -3.5663228E-02 -2.7795576E-02 -2.2196408E-02 -1.4438332E-02
 -5.1618810E-03  3.7208295E-03  8.9739840E-03  1.7411210E-02  2.7388457E-02
  3.9318822E-02  4.0294196E-02  6.0179595E-02  7.5124629E-02  9.2892952E-02
  0.1101539      0.1256307      0.1474690      0.2437302      0.4524516    
   145.0072       419.9678    
  -733.5904      -295.2375      -5.815047     -0.1429922     -0.1313980    
 -0.1156951     -0.1010472     -8.6025633E-02 -6.8761848E-02 -6.0376454E-02
 -4.9917351E-02 -3.5405524E-02 -3.2173835E-02 -1.9861359E-02 -1.2758341E-02
 -1.1793021E-03  3.8780200E-03  1.1893115E-02  2.5184004E-02  2.7277812E-02
  3.6515173E-02  5.0426651E-02  5.7034571E-02  7.2447486E-02  8.5234076E-02
  8.7688901E-02  9.6849218E-02  0.1216223      0.1698153      0.1923018    
   18.44025       1016.022    
  -619.1860      -372.3839     -0.3560317     -0.1775644     -0.1473964    
 -0.1354488     -0.1124035     -8.5649624E-02 -7.0791177E-02 -5.7951979E-02
 -4.7759719E-02 -3.1433597E-02 -2.4863599E-02 -1.5216639E-02 -1.0203172E-02
 -5.8895024E-04  5.2998411E-03  1.6910607E-02  2.3834081E-02  3.5475329E-02
  4.1737080E-02  5.1026694E-02  6.5116979E-02  7.5520381E-02  8.8121228E-02
  0.1009178      0.1061507      0.1305636      0.1972133      0.2678698    
   251.6491       739.9882    
  -856.1747      -65.72031     -0.3076336     -0.2069775     -0.1211717    
 -0.1074454     -9.0383157E-02 -8.6755589E-02 -7.2194420E-02 -6.3499346E-02
 -5.4235887E-02 -4.0267725E-02 -3.0554345E-02 -1.5370977E-02 -4.8451046E-03
 -2.3295505E-03  7.1110907E-03  9.0136556E-03  1.9108200E-02  3.0930417E-02
  3.9946184E-02  4.4006784E-02  5.8882475E-02  6.7651771E-02  6.9726214E-02
  8.2196802E-02  0.1018332      0.1278634      0.1494242       1.341473    
   351.5707       569.3787    
  -700.4703      -284.9747     -0.2193600     -0.1765071     -0.1338572    
 -0.1029962     -8.7556049E-02 -8.2058422E-02 -6.6148043E-02 -5.5001579E-02
 -4.8984766E-02 -4.4536177E-02 -3.0728690E-02 -2.3411935E-02 -1.2941456E-02
  1.7765126E-03  3.3442359E-03  8.5633043E-03  1.8116113E-02  2.7293658E-02
  3.6086265E-02  4.5356870E-02  5.8668736E-02  7.1132749E-02  8.5754625E-02
  9.2959300E-02  0.1114242      0.1260367      0.1716479      0.2982786    
   352.8125       632.5604    
  -684.7849      -191.5510     -0.6442198     -0.1649800     -0.1189956    
 -0.1089706     -9.7666651E-02 -8.5025042E-02 -7.6769188E-02 -6.1648864E-02
 -5.9615351E-02 -3.8485419E-02 -2.8428528E-02 -1.8120140E-02 -1.0800372E-02
  1.4198311E-03  7.5095100E-03  1.3355870E-02  2.7505400E-02  3.1958777E-02
  4.3762539E-02  5.1731132E-02  6.3758224E-02  7.1178369E-02  8.3150834E-02
  9.2127025E-02  0.1097817      0.1163329      0.1863082      0.4675698    
   134.5866       741.8954    
  -711.8821      -139.0611     -0.4265690     -0.1900438     -0.1356333    
 -0.1170333     -9.7927257E-02 -8.2138598E-02 -6.8070814E-02 -5.2786279E-02
 -4.3391332E-02 -3.2092109E-02 -1.9552466E-02 -1.5805071E-02 -1.0450926E-02
  1.1941079E-03  1.1112466E-02  2.0495094E-02  2.3239197E-02  3.3873722E-02
  4.0528007E-02  5.0326034E-02  5.5359419E-02  6.3770056E-02  7.1949527E-02
  9.8002732E-02  0.1208420      0.1336121      0.2029187      0.6427625    
   249.6006       601.0642    
  -367.9962      -87.58402     -0.8590118     -0.3162872     -0.1361088    
 -0.1054309     -9.9399887E-02 -8.8686034E-02 -7.5322941E-02 -6.6082008E-02
 -5.6194972E-02 -4.4042651E-02 -3.2410201E-02 -2.2393089E-02 -1.7978279E-02
