2013-06-29 03:53:00.661	0
2013-06-29 03:53:00.912	1
2013-06-29 03:53:01.164	3
2013-06-29 03:53:01.416	2
2013-06-29 03:53:01.668	0
2013-06-29 03:53:01.919	1
2013-06-29 03:53:02.171	3
2013-06-29 03:53:02.422	2
2013-06-29 03:53:02.674	0
2013-06-29 03:53:02.926	1
2013-06-29 03:53:03.178	3
2013-06-29 03:53:03.429	2
2013-06-29 03:53:03.681	0
2013-06-29 03:53:03.932	1
2013-06-29 03:53:04.184	3
2013-06-29 03:53:04.436	0
2013-06-29 03:53:04.687	2
2013-06-29 03:53:04.939	1
2013-06-29 03:53:05.191	3
2013-06-29 03:53:05.442	0
2013-06-29 03:53:05.694	2
2013-06-29 03:53:05.946	1
2013-06-29 03:53:06.197	3
2013-06-29 03:53:06.449	0
2013-06-29 03:53:06.701	2
2013-06-29 03:53:06.952	3
2013-06-29 03:53:07.204	1
2013-06-29 03:53:07.456	0
2013-06-29 03:53:07.707	2
2013-06-29 03:53:07.959	3
2013-06-29 03:53:08.211	1
2013-06-29 03:53:08.462	0
2013-06-29 03:53:08.714	2
2013-06-29 03:53:08.966	3
2013-06-29 03:53:09.217	1
2013-06-29 03:53:09.469	0
2013-06-29 03:53:09.721	2
2013-06-29 03:53:09.972	3
2013-06-29 03:53:10.224	1
2013-06-29 03:53:10.475	0
2013-06-29 03:53:10.727	2
2013-06-29 03:53:10.979	3
2013-06-29 03:53:11.231	2
2013-06-29 03:53:11.482	3
2013-06-29 03:53:11.734	1
2013-06-29 03:53:11.985	2
2013-06-29 03:53:12.237	3
2013-06-29 03:53:12.489	0
2013-06-29 03:53:12.741	1
2013-06-29 03:53:12.992	0
2013-06-29 03:53:13.244	2
2013-06-29 03:53:13.495	3
2013-06-29 03:53:13.747	1
2013-06-29 03:53:13.999	2
2013-06-29 03:53:14.251	3
2013-06-29 03:53:14.502	1
2013-06-29 03:53:14.754	0
2013-06-29 03:53:15.005	2
2013-06-29 03:53:15.257	3
2013-06-29 03:53:15.509	1
2013-06-29 03:53:15.760	0
2013-06-29 03:53:16.012	2
2013-06-29 03:53:16.264	3
2013-06-29 03:53:16.515	1
2013-06-29 03:53:16.767	0
2013-06-29 03:53:17.019	1
2013-06-29 03:53:17.270	2
2013-06-29 03:53:17.522	3
2013-06-29 03:53:17.774	1
2013-06-29 03:53:18.025	0
2013-06-29 03:53:18.277	2
2013-06-29 03:53:18.529	3
2013-06-29 03:53:18.780	3
2013-06-29 03:53:19.032	2
2013-06-29 03:53:19.284	1
2013-06-29 03:53:19.535	0
2013-06-29 03:53:19.787	3
2013-06-29 03:53:20.038	2
2013-06-29 03:53:20.290	3
2013-06-29 03:53:20.542	1
2013-06-29 03:53:20.794	0
2013-06-29 03:53:21.045	2
2013-06-29 03:53:21.297	3
2013-06-29 03:53:21.548	1
2013-06-29 03:53:21.800	0
2013-06-29 03:53:22.052	2
2013-06-29 03:53:22.304	3
2013-06-29 03:53:22.555	0
2013-06-29 03:53:22.807	2
2013-06-29 03:53:23.058	3
2013-06-29 03:53:23.310	1
2013-06-29 03:53:23.562	0
2013-06-29 03:53:23.813	1
2013-06-29 03:53:24.065	0
2013-06-29 03:53:24.317	2
2013-06-29 03:53:24.568	3
2013-06-29 03:53:24.820	3
2013-06-29 03:53:25.072	1
2013-06-29 03:53:25.324	0
2013-06-29 03:53:25.575	2
2013-06-29 03:53:25.827	3
2013-06-29 03:53:26.078	1
2013-06-29 03:53:26.330	0
2013-06-29 03:53:26.582	2
2013-06-29 03:53:26.833	3
2013-06-29 03:53:27.085	1
2013-06-29 03:53:27.337	0
2013-06-29 03:53:27.588	2
2013-06-29 03:53:27.840	3
2013-06-29 03:53:28.092	1
2013-06-29 03:53:28.343	0
2013-06-29 03:53:28.595	2
2013-06-29 03:53:28.847	3
2013-06-29 03:53:29.098	1
2013-06-29 03:53:29.350	0
2013-06-29 03:53:29.601	2
2013-06-29 03:53:29.853	3
2013-06-29 03:53:30.105	1
2013-06-29 03:53:30.357	0
2013-06-29 03:53:30.608	2
2013-06-29 03:53:30.860	3
2013-06-29 03:53:31.111	2
2013-06-29 03:53:31.363	1
2013-06-29 03:53:31.615	0
2013-06-29 03:53:31.867	3
2013-06-29 03:53:32.118	2
2013-06-29 03:53:32.370	3
2013-06-29 03:53:32.621	0
2013-06-29 03:53:32.873	1
2013-06-29 03:53:33.125	0
