2013-07-27 01:26:00.933 0
2013-07-27 01:26:01.185 1
2013-07-27 01:26:01.436 2
2013-07-27 01:26:01.939 0
2013-07-27 01:26:02.191 1
2013-07-27 01:26:02.443 2
2013-07-27 01:26:02.946 0
2013-07-27 01:26:03.198 1
2013-07-27 01:26:03.449 2
2013-07-27 01:26:03.953 0
2013-07-27 01:26:04.204 1
2013-07-27 01:26:04.456 2
2013-07-27 01:26:04.959 0
2013-07-27 01:26:05.211 1
2013-07-27 01:26:05.463 2
2013-07-27 01:26:05.966 0
2013-07-27 01:26:06.218 1
2013-07-27 01:26:06.469 2
2013-07-27 01:26:06.973 0
2013-07-27 01:26:07.224 1
2013-07-27 01:26:07.476 2
2013-07-27 01:26:07.979 0
2013-07-27 01:26:08.231 1
2013-07-27 01:26:08.482 2
2013-07-27 01:26:08.986 0
2013-07-27 01:26:09.238 1
2013-07-27 01:26:09.489 2
2013-07-27 01:26:09.992 0
2013-07-27 01:26:10.244 1
2013-07-27 01:26:10.496 2
2013-07-27 01:26:10.999 0
2013-07-27 01:26:11.251 1
2013-07-27 01:26:11.502 2
2013-07-27 01:26:12.006 0
2013-07-27 01:26:12.258 1
2013-07-27 01:26:12.509 2
2013-07-27 01:26:13.012 0
2013-07-27 01:26:13.264 1
2013-07-27 01:26:13.516 2
2013-07-27 01:26:14.019 0
2013-07-27 01:26:14.271 1
2013-07-27 01:26:14.522 2
2013-07-27 01:26:15.026 0
2013-07-27 01:26:15.278 1
2013-07-27 01:26:15.529 2
2013-07-27 01:26:16.032 0
2013-07-27 01:26:16.284 1
2013-07-27 01:26:16.536 2
2013-07-27 01:26:17.039 0
2013-07-27 01:26:17.291 1
2013-07-27 01:26:17.542 2
2013-07-27 01:26:18.045 0
2013-07-27 01:26:18.297 1
2013-07-27 01:26:18.549 2
2013-07-27 01:26:19.052 0
2013-07-27 01:26:19.304 1
2013-07-27 01:26:19.555 2
2013-07-27 01:26:20.059 0
2013-07-27 01:26:20.311 1
2013-07-27 01:26:20.562 2
2013-07-27 01:26:21.065 0
2013-07-27 01:26:21.317 1
2013-07-27 01:26:21.569 2
2013-07-27 01:26:22.072 0
2013-07-27 01:26:22.324 1
2013-07-27 01:26:22.575 2
2013-07-27 01:26:23.079 0
2013-07-27 01:26:23.330 1
2013-07-27 01:26:23.582 2
2013-07-27 01:26:24.085 0
2013-07-27 01:26:24.337 1
2013-07-27 01:26:24.589 2
2013-07-27 01:26:25.092 0
2013-07-27 01:26:25.344 1
2013-07-27 01:26:25.595 2
2013-07-27 01:26:26.099 0
2013-07-27 01:26:26.350 1
2013-07-27 01:26:26.602 2
2013-07-27 01:26:27.105 0
2013-07-27 01:26:27.357 1
2013-07-27 01:26:27.609 2
2013-07-27 01:26:28.112 0
2013-07-27 01:26:28.364 1
2013-07-27 01:26:28.615 2
2013-07-27 01:26:29.118 0
2013-07-27 01:26:29.370 1
2013-07-27 01:26:29.622 2
2013-07-27 01:26:30.125 0
2013-07-27 01:26:30.377 1
2013-07-27 01:26:30.628 2
2013-07-27 01:26:31.132 0
2013-07-27 01:26:31.384 1
2013-07-27 01:26:31.635 2
2013-07-27 01:26:32.138 0
2013-07-27 01:26:32.390 1
2013-07-27 01:26:32.642 2
2013-07-27 01:26:33.145 0
2013-07-27 01:26:33.397 1
2013-07-27 01:26:33.648 2
2013-07-27 01:26:34.152 0
2013-07-27 01:26:34.403 1
2013-07-27 01:26:34.655 2
2013-07-27 01:26:35.158 0
2013-07-27 01:26:35.410 1
2013-07-27 01:26:35.661 2
2013-07-27 01:26:36.165 0
2013-07-27 01:26:36.417 1
2013-07-27 01:26:36.668 2
2013-07-27 01:26:37.172 0
2013-07-27 01:26:37.423 1
2013-07-27 01:26:37.675 2
2013-07-27 01:26:38.178 0
2013-07-27 01:26:38.430 1
2013-07-27 01:26:38.681 2
2013-07-27 01:26:39.185 0
2013-07-27 01:26:39.436 1
2013-07-27 01:26:39.688 2
2013-07-27 01:26:40.191 0
2013-07-27 01:26:40.443 1
2013-07-27 01:26:40.695 2
2013-07-27 01:26:41.198 0
2013-07-27 01:26:41.450 1
2013-07-27 01:26:41.701 2
2013-07-27 01:26:42.205 0
2013-07-27 01:26:42.456 1
2013-07-27 01:26:42.708 2
2013-07-27 01:26:43.211 0
2013-07-27 01:26:43.463 1
2013-07-27 01:26:43.714 2
2013-07-27 01:26:44.218 0
2013-07-27 01:26:44.470 1
2013-07-27 01:26:44.721 2
2013-07-27 01:26:45.225 0
2013-07-27 01:26:45.476 1
2013-07-27 01:26:45.728 2
2013-07-27 01:26:46.231 0
2013-07-27 01:26:46.483 1
2013-07-27 01:26:46.986 2
2013-07-27 01:26:47.238 0
2013-07-27 01:26:47.489 1
2013-07-27 01:26:47.993 0
2013-07-27 01:26:48.244 2
2013-07-27 01:26:48.496 1
2013-07-27 01:26:49.000 0
2013-07-27 01:26:49.251 1
2013-07-27 01:26:49.503 2
2013-07-27 01:26:50.006 0
2013-07-27 01:26:50.258 1
2013-07-27 01:26:50.761 2
2013-07-27 01:26:51.013 0
2013-07-27 01:26:51.264 1
2013-07-27 01:26:51.768 0
2013-07-27 01:26:52.019 2
2013-07-27 01:26:52.271 1
2013-07-27 01:26:52.774 0
2013-07-27 01:26:53.026 2
2013-07-27 01:26:53.277 1
2013-07-27 01:26:53.781 0
2013-07-27 01:26:54.033 2
2013-07-27 01:26:54.284 1
