['2013', '07', '02', '04', '30', '00', '0.694016', '0']
['2013', '07', '02', '04', '31', '02', '0.098304', '0']
['2013', '07', '02', '04', '31', '03', '0.104960', '0']
['2013', '07', '02', '04', '31', '04', '0.111616', '0']
['2013', '07', '02', '04', '31', '05', '0.118272', '0']
['2013', '07', '02', '04', '31', '06', '0.124928', '0']
['2013', '07', '02', '04', '31', '07', '0.131584', '0']
['2013', '07', '02', '04', '31', '08', '0.137984', '0']
['2013', '07', '02', '04', '31', '09', '0.144640', '0']
['2013', '07', '02', '04', '31', '10', '0.151296', '0']
['2013', '07', '02', '04', '31', '11', '0.157952', '0']
['2013', '07', '02', '04', '31', '12', '0.164608', '0']
['2013', '07', '02', '04', '31', '13', '0.171264', '0']
['2013', '07', '02', '04', '31', '14', '0.177920', '0']
['2013', '07', '02', '04', '31', '15', '0.184576', '0']
['2013', '07', '02', '04', '31', '16', '0.191232', '0']
['2013', '07', '02', '04', '31', '17', '0.197888', '0']
['2013', '07', '02', '04', '31', '18', '0.204288', '0']
['2013', '07', '02', '04', '31', '19', '0.210944', '0']
['2013', '07', '02', '04', '31', '20', '0.217600', '0']
['2013', '07', '02', '04', '31', '21', '0.224256', '0']
['2013', '07', '02', '04', '31', '22', '0.230912', '0']
['2013', '07', '02', '04', '31', '23', '0.237568', '0']
['2013', '07', '02', '04', '31', '24', '0.244224', '0']
['2013', '07', '02', '04', '31', '25', '0.250880', '0']
['2013', '07', '02', '04', '31', '26', '0.257536', '0']
['2013', '07', '02', '04', '31', '27', '0.263936', '0']
['2013', '07', '02', '04', '31', '28', '0.270848', '0']
['2013', '07', '02', '04', '31', '29', '0.277248', '0']
['2013', '07', '02', '04', '31', '30', '0.283904', '0']
['2013', '07', '02', '04', '31', '31', '0.290560', '0']
['2013', '07', '02', '04', '31', '32', '0.297216', '0']
['2013', '07', '02', '04', '31', '33', '0.303872', '0']
['2013', '07', '02', '04', '31', '34', '0.310528', '0']
['2013', '07', '02', '04', '31', '35', '0.317184', '0']
['2013', '07', '02', '04', '31', '36', '0.323840', '0']
['2013', '07', '02', '04', '31', '37', '0.330496', '0']
['2013', '07', '02', '04', '31', '38', '0.336896', '0']
['2013', '07', '02', '04', '31', '39', '0.343552', '0']
['2013', '07', '02', '04', '31', '40', '0.350208', '0']
['2013', '07', '02', '04', '31', '41', '0.356864', '0']
['2013', '07', '02', '04', '31', '42', '0.363520', '0']
['2013', '07', '02', '04', '31', '43', '0.370176', '0']
['2013', '07', '02', '04', '31', '44', '0.376576', '0']
['2013', '07', '02', '04', '31', '45', '0.383232', '0']
['2013', '07', '02', '04', '31', '46', '0.389888', '0']
['2013', '07', '02', '04', '31', '47', '0.396544', '0']
['2013', '07', '02', '04', '31', '48', '0.403200', '0']
['2013', '07', '02', '04', '31', '49', '0.409856', '0']
['2013', '07', '02', '04', '31', '50', '0.416512', '0']
['2013', '07', '02', '04', '31', '51', '0.423168', '0']
['2013', '07', '02', '04', '31', '52', '0.429824', '0']
['2013', '07', '02', '04', '31', '53', '0.436480', '0']
['2013', '07', '02', '04', '31', '54', '0.443136', '0']
['2013', '07', '02', '04', '31', '55', '0.449536', '0']
['2013', '07', '02', '04', '31', '56', '0.456192', '0']
['2013', '07', '02', '04', '31', '57', '0.462848', '0']
['2013', '07', '02', '04', '31', '58', '0.469504', '0']
['2013', '07', '02', '04', '31', '59', '0.476160', '0']
['2013', '07', '02', '04', '32', '00', '0.482816', '0']
['2013', '07', '02', '04', '32', '01', '0.489472', '0']
['2013', '07', '02', '04', '32', '02', '0.495872', '0']
['2013', '07', '02', '04', '32', '03', '0.502528', '0']
['2013', '07', '02', '04', '32', '04', '0.509184', '0']
['2013', '07', '02', '04', '32', '05', '0.515840', '0']
['2013', '07', '02', '04', '32', '06', '0.522496', '0']
['2013', '07', '02', '04', '32', '07', '0.529152', '0']
['2013', '07', '02', '04', '32', '08', '0.535808', '0']
['2013', '07', '02', '04', '32', '09', '0.542464', '0']
['2013', '07', '02', '04', '32', '10', '0.549120', '0']
['2013', '07', '02', '04', '32', '11', '0.555776', '0']
['2013', '07', '02', '04', '32', '12', '0.562432', '0']
['2013', '07', '02', '04', '32', '13', '0.569088', '0']
['2013', '07', '02', '04', '32', '14', '0.575744', '0']
['2013', '07', '02', '04', '32', '15', '0.582144', '0']
['2013', '07', '02', '04', '32', '16', '0.588800', '0']
['2013', '07', '02', '04', '32', '17', '0.595456', '0']
['2013', '07', '02', '04', '32', '18', '0.602112', '0']
['2013', '07', '02', '04', '32', '19', '0.608768', '0']
['2013', '07', '02', '04', '32', '20', '0.615168', '0']
['2013', '07', '02', '04', '32', '21', '0.621824', '0']
['2013', '07', '02', '04', '32', '22', '0.628736', '0']
['2013', '07', '02', '04', '32', '23', '0.635136', '0']
['2013', '07', '02', '04', '32', '24', '0.641792', '0']
['2013', '07', '02', '04', '32', '25', '0.648448', '0']
['2013', '07', '02', '04', '32', '26', '0.655104', '0']
['2013', '07', '02', '04', '32', '27', '0.661760', '0']
['2013', '07', '02', '04', '32', '28', '0.668416', '0']
['2013', '07', '02', '04', '32', '29', '0.675072', '0']
['2013', '07', '02', '04', '32', '30', '0.681728', '0']
['2013', '07', '02', '04', '32', '31', '0.688128', '0']
['2013', '07', '02', '04', '32', '32', '0.694784', '0']
['2013', '07', '02', '04', '32', '33', '0.701440', '0']
['2013', '07', '02', '04', '32', '34', '0.708096', '0']
['2013', '07', '02', '04', '32', '35', '0.714752', '0']
['2013', '07', '02', '04', '32', '36', '0.721408', '0']
['2013', '07', '02', '04', '32', '37', '0.728064', '0']
['2013', '07', '02', '04', '32', '38', '0.734720', '0']
['2013', '07', '02', '04', '32', '39', '0.741376', '0']
['2013', '07', '02', '04', '32', '40', '0.748032', '0']
['2013', '07', '02', '04', '32', '41', '0.754432', '0']
['2013', '07', '02', '04', '32', '42', '0.761088', '0']
['2013', '07', '02', '04', '32', '43', '0.767744', '0']
['2013', '07', '02', '04', '32', '44', '0.774400', '0']
['2013', '07', '02', '04', '32', '45', '0.781056', '0']
['2013', '07', '02', '04', '32', '46', '0.787712', '0']
['2013', '07', '02', '04', '32', '47', '0.794368', '0']
['2013', '07', '02', '04', '32', '48', '0.801024', '0']
['2013', '07', '02', '04', '32', '49', '0.807680', '0']
['2013', '07', '02', '04', '32', '50', '0.814336', '0']
['2013', '07', '02', '04', '32', '51', '0.820736', '0']
['2013', '07', '02', '04', '32', '52', '0.827392', '0']
['2013', '07', '02', '04', '32', '53', '0.834048', '0']
['2013', '07', '02', '04', '32', '54', '0.840704', '0']
['2013', '07', '02', '04', '32', '55', '0.847360', '0']
['2013', '07', '02', '04', '32', '56', '0.854016', '0']
['2013', '07', '02', '04', '32', '57', '0.860672', '0']
['2013', '07', '02', '04', '32', '58', '0.867072', '0']
['2013', '07', '02', '04', '32', '59', '0.873728', '0']
['2013', '07', '02', '04', '33', '00', '0.880384', '0']
['2013', '07', '02', '04', '33', '01', '0.887040', '0']
['2013', '07', '02', '04', '33', '02', '0.893696', '0']
['2013', '07', '02', '04', '33', '03', '0.900352', '0']
['2013', '07', '02', '04', '33', '04', '0.907008', '0']
['2013', '07', '02', '04', '33', '05', '0.913664', '0']
['2013', '07', '02', '04', '33', '06', '0.920064', '0']
['2013', '07', '02', '04', '33', '07', '0.926720', '0']
['2013', '07', '02', '04', '33', '08', '0.933376', '0']
['2013', '07', '02', '04', '33', '09', '0.940032', '0']
['2013', '07', '02', '04', '33', '10', '0.946688', '0']
['2013', '07', '02', '04', '33', '11', '0.953344', '0']
['2013', '07', '02', '04', '33', '12', '0.960000', '0']
['2013', '07', '02', '04', '33', '13', '0.966656', '0']
['2013', '07', '02', '04', '33', '14', '0.973312', '0']
['2013', '07', '02', '04', '33', '15', '0.979968', '0']
['2013', '07', '02', '04', '33', '16', '0.986624', '0']
['2013', '07', '02', '04', '33', '17', '0.993024', '0']
['2013', '07', '02', '04', '33', '18', '0.999680', '0']
['2013', '07', '02', '04', '33', '20', '0.006400', '0']
['2013', '07', '02', '04', '33', '21', '0.013056', '0']
['2013', '07', '02', '04', '33', '22', '0.019712', '0']
['2013', '07', '02', '04', '33', '23', '0.026368', '0']
['2013', '07', '02', '04', '33', '24', '0.032768', '0']
['2013', '07', '02', '04', '33', '25', '0.039424', '0']
['2013', '07', '02', '04', '33', '26', '0.046080', '0']
['2013', '07', '02', '04', '33', '27', '0.052736', '0']
['2013', '07', '02', '04', '33', '28', '0.059392', '0']
['2013', '07', '02', '04', '33', '29', '0.066048', '0']
['2013', '07', '02', '04', '33', '30', '0.072704', '0']
['2013', '07', '02', '04', '33', '31', '0.079360', '0']
['2013', '07', '02', '04', '33', '32', '0.086016', '0']
['2013', '07', '02', '04', '33', '33', '0.092672', '0']
['2013', '07', '02', '04', '33', '34', '0.099072', '0']
['2013', '07', '02', '04', '33', '35', '0.105728', '0']
['2013', '07', '02', '04', '33', '36', '0.112384', '0']
['2013', '07', '02', '04', '33', '37', '0.119040', '0']
['2013', '07', '02', '04', '33', '38', '0.125696', '0']
['2013', '07', '02', '04', '33', '39', '0.132352', '0']
['2013', '07', '02', '04', '33', '40', '0.139008', '0']
['2013', '07', '02', '04', '33', '41', '0.145408', '0']
['2013', '07', '02', '04', '33', '42', '0.152064', '0']
['2013', '07', '02', '04', '33', '43', '0.158720', '0']
['2013', '07', '02', '04', '33', '44', '0.165376', '0']
['2013', '07', '02', '04', '33', '45', '0.172032', '0']
['2013', '07', '02', '04', '33', '46', '0.178688', '0']
['2013', '07', '02', '04', '33', '47', '0.185344', '0']
['2013', '07', '02', '04', '33', '48', '0.192000', '0']
['2013', '07', '02', '04', '33', '49', '0.198656', '0']
['2013', '07', '02', '04', '33', '50', '0.205312', '0']
['2013', '07', '02', '04', '33', '51', '0.211968', '0']
['2013', '07', '02', '04', '33', '52', '0.218624', '0']
['2013', '07', '02', '04', '33', '53', '0.225024', '0']
['2013', '07', '02', '04', '33', '54', '0.231680', '0']
['2013', '07', '02', '04', '33', '55', '0.238336', '0']
['2013', '07', '02', '04', '33', '56', '0.244992', '0']
['2013', '07', '02', '04', '33', '57', '0.251648', '0']
['2013', '07', '02', '04', '33', '58', '0.258304', '0']
['2013', '07', '02', '04', '33', '59', '0.264960', '0']
['2013', '07', '02', '04', '34', '00', '0.271360', '0']
['2013', '07', '02', '04', '34', '01', '0.278016', '0']
['2013', '07', '02', '04', '34', '02', '0.284928', '0']
['2013', '07', '02', '04', '34', '03', '0.291328', '0']
['2013', '07', '02', '04', '34', '04', '0.297984', '0']
['2013', '07', '02', '04', '34', '05', '0.304640', '0']
['2013', '07', '02', '04', '34', '06', '0.311296', '0']
['2013', '07', '02', '04', '34', '07', '0.317952', '0']
['2013', '07', '02', '04', '34', '08', '0.324608', '0']
['2013', '07', '02', '04', '34', '09', '0.331008', '0']
['2013', '07', '02', '04', '34', '10', '0.337664', '0']
['2013', '07', '02', '04', '34', '11', '0.344320', '0']
['2013', '07', '02', '04', '34', '12', '0.350976', '0']
['2013', '07', '02', '04', '34', '13', '0.357632', '0']
['2013', '07', '02', '04', '34', '14', '0.364288', '0']
['2013', '07', '02', '04', '34', '15', '0.370944', '0']
['2013', '07', '02', '04', '34', '16', '0.377600', '0']
['2013', '07', '02', '04', '34', '17', '0.384256', '0']
['2013', '07', '02', '04', '34', '18', '0.390656', '0']
['2013', '07', '02', '04', '34', '19', '0.397312', '0']
['2013', '07', '02', '04', '34', '20', '0.403968', '0']
['2013', '07', '02', '04', '34', '21', '0.410624', '0']
['2013', '07', '02', '04', '34', '22', '0.417280', '0']
['2013', '07', '02', '04', '34', '23', '0.423936', '0']
['2013', '07', '02', '04', '34', '24', '0.430592', '0']
['2013', '07', '02', '04', '34', '25', '0.437248', '0']
['2013', '07', '02', '04', '34', '26', '0.443904', '0']
['2013', '07', '02', '04', '34', '27', '0.450560', '0']
['2013', '07', '02', '04', '34', '28', '0.456960', '0']
['2013', '07', '02', '04', '34', '29', '0.463616', '0']
['2013', '07', '02', '04', '34', '30', '0.470272', '0']
['2013', '07', '02', '04', '34', '31', '0.476928', '0']
['2013', '07', '02', '04', '34', '32', '0.483584', '0']
['2013', '07', '02', '04', '34', '33', '0.490240', '0']
['2013', '07', '02', '04', '34', '34', '0.496896', '0']
['2013', '07', '02', '04', '34', '35', '0.503552', '0']
['2013', '07', '02', '04', '34', '36', '0.510208', '0']
['2013', '07', '02', '04', '34', '37', '0.516608', '0']
['2013', '07', '02', '04', '34', '38', '0.523264', '0']
['2013', '07', '02', '04', '34', '39', '0.529920', '0']
['2013', '07', '02', '04', '34', '40', '0.536576', '0']
['2013', '07', '02', '04', '34', '41', '0.543232', '0']
['2013', '07', '02', '04', '34', '42', '0.549888', '0']
['2013', '07', '02', '04', '34', '43', '0.556544', '0']
['2013', '07', '02', '04', '34', '44', '0.563200', '0']
['2013', '07', '02', '04', '34', '45', '0.569600', '0']
['2013', '07', '02', '04', '34', '46', '0.576256', '0']
['2013', '07', '02', '04', '34', '47', '0.582912', '0']
['2013', '07', '02', '04', '34', '48', '0.589824', '0']
['2013', '07', '02', '04', '34', '49', '0.596224', '0']
['2013', '07', '02', '04', '34', '50', '0.602880', '0']
['2013', '07', '02', '04', '34', '51', '0.609536', '0']
['2013', '07', '02', '04', '34', '52', '0.616192', '0']
['2013', '07', '02', '04', '34', '53', '0.622848', '0']
['2013', '07', '02', '04', '34', '54', '0.629504', '0']
['2013', '07', '02', '04', '34', '55', '0.636160', '0']
['2013', '07', '02', '04', '34', '56', '0.642560', '0']
['2013', '07', '02', '04', '34', '57', '0.649472', '0']
['2013', '07', '02', '04', '34', '58', '0.655872', '0']
['2013', '07', '02', '04', '34', '59', '0.662528', '0']
['2013', '07', '02', '04', '35', '00', '0.669184', '0']
['2013', '07', '02', '04', '35', '01', '0.675840', '0']
['2013', '07', '02', '04', '35', '02', '0.682496', '0']
['2013', '07', '02', '04', '35', '03', '0.689152', '0']
['2013', '07', '02', '04', '35', '04', '0.695552', '0']
['2013', '07', '02', '04', '35', '05', '0.702208', '0']
['2013', '07', '02', '04', '35', '06', '0.708864', '0']
['2013', '07', '02', '04', '35', '07', '0.715520', '0']
['2013', '07', '02', '04', '35', '08', '0.722176', '0']
['2013', '07', '02', '04', '35', '09', '0.728832', '0']
['2013', '07', '02', '04', '35', '10', '0.735488', '0']
['2013', '07', '02', '04', '35', '11', '0.742144', '0']
['2013', '07', '02', '04', '35', '12', '0.748800', '0']
['2013', '07', '02', '04', '35', '13', '0.755456', '0']
['2013', '07', '02', '04', '35', '14', '0.762112', '0']
['2013', '07', '02', '04', '35', '15', '0.768768', '0']
['2013', '07', '02', '04', '35', '16', '0.775168', '0']
['2013', '07', '02', '04', '35', '17', '0.781824', '0']
['2013', '07', '02', '04', '35', '18', '0.788480', '0']
['2013', '07', '02', '04', '35', '19', '0.795136', '0']
['2013', '07', '02', '04', '35', '20', '0.801792', '0']
['2013', '07', '02', '04', '35', '21', '0.808448', '0']
['2013', '07', '02', '04', '35', '22', '0.814848', '0']
['2013', '07', '02', '04', '35', '23', '0.821504', '0']
['2013', '07', '02', '04', '35', '24', '0.828160', '0']
['2013', '07', '02', '04', '35', '25', '0.834816', '0']
['2013', '07', '02', '04', '35', '26', '0.841472', '0']
['2013', '07', '02', '04', '35', '27', '0.848128', '0']
['2013', '07', '02', '04', '35', '28', '0.854784', '0']
['2013', '07', '02', '04', '35', '29', '0.861440', '0']
['2013', '07', '02', '04', '35', '30', '0.868096', '0']
['2013', '07', '02', '04', '35', '31', '0.874752', '0']
['2013', '07', '02', '04', '35', '32', '0.881408', '0']
['2013', '07', '02', '04', '35', '33', '0.888064', '0']
['2013', '07', '02', '04', '35', '34', '0.894464', '0']
['2013', '07', '02', '04', '35', '35', '0.901120', '0']
['2013', '07', '02', '04', '35', '36', '0.907776', '0']
['2013', '07', '02', '04', '35', '37', '0.914432', '0']
['2013', '07', '02', '04', '35', '38', '0.921088', '0']
['2013', '07', '02', '04', '35', '39', '0.927744', '0']
['2013', '07', '02', '04', '35', '40', '0.934400', '0']
['2013', '07', '02', '04', '35', '41', '0.940800', '0']
['2013', '07', '02', '04', '35', '42', '0.947456', '0']
['2013', '07', '02', '04', '35', '43', '0.954112', '0']
['2013', '07', '02', '04', '35', '44', '0.960768', '0']
['2013', '07', '02', '04', '35', '45', '0.967424', '0']
['2013', '07', '02', '04', '35', '46', '0.974080', '0']
['2013', '07', '02', '04', '35', '47', '0.980736', '0']
['2013', '07', '02', '04', '35', '48', '0.987392', '0']
['2013', '07', '02', '04', '35', '49', '0.994048', '0']
['2013', '07', '02', '04', '35', '51', '0.000768', '0']
['2013', '07', '02', '04', '35', '52', '0.007168', '0']
['2013', '07', '02', '04', '35', '53', '0.013824', '0']
['2013', '07', '02', '04', '35', '54', '0.020480', '0']
['2013', '07', '02', '04', '35', '55', '0.027136', '0']
['2013', '07', '02', '04', '35', '56', '0.033792', '0']
['2013', '07', '02', '04', '35', '57', '0.040448', '0']
['2013', '07', '02', '04', '35', '58', '0.047104', '0']
['2013', '07', '02', '04', '35', '59', '0.053504', '0']
['2013', '07', '02', '04', '36', '00', '0.060160', '0']
['2013', '07', '02', '04', '36', '01', '0.066816', '0']
['2013', '07', '02', '04', '36', '02', '0.073472', '0']
['2013', '07', '02', '04', '36', '03', '0.080128', '0']
['2013', '07', '02', '04', '36', '04', '0.086784', '0']
['2013', '07', '02', '04', '36', '05', '0.093440', '0']
['2013', '07', '02', '04', '36', '06', '0.100096', '0']
['2013', '07', '02', '04', '36', '07', '0.106752', '0']
['2013', '07', '02', '04', '36', '08', '0.113408', '0']
['2013', '07', '02', '04', '36', '09', '0.119808', '0']
['2013', '07', '02', '04', '36', '10', '0.126464', '0']
['2013', '07', '02', '04', '36', '11', '0.133120', '0']
['2013', '07', '02', '04', '36', '12', '0.139776', '0']
['2013', '07', '02', '04', '36', '13', '0.146432', '0']
['2013', '07', '02', '04', '36', '14', '0.153088', '0']
['2013', '07', '02', '04', '36', '15', '0.159744', '0']
['2013', '07', '02', '04', '36', '16', '0.166400', '0']
['2013', '07', '02', '04', '36', '17', '0.172800', '0']
['2013', '07', '02', '04', '36', '18', '0.179456', '0']
['2013', '07', '02', '04', '36', '19', '0.186368', '0']
['2013', '07', '02', '04', '36', '20', '0.192768', '0']
['2013', '07', '02', '04', '36', '21', '0.199424', '0']
['2013', '07', '02', '04', '36', '22', '0.206080', '0']
['2013', '07', '02', '04', '36', '23', '0.212736', '0']
['2013', '07', '02', '04', '36', '24', '0.219392', '0']
['2013', '07', '02', '04', '36', '25', '0.226048', '0']
['2013', '07', '02', '04', '36', '26', '0.232704', '0']
['2013', '07', '02', '04', '36', '27', '0.239360', '0']
['2013', '07', '02', '04', '36', '28', '0.245760', '0']
['2013', '07', '02', '04', '36', '29', '0.252416', '0']
['2013', '07', '02', '04', '36', '30', '0.259072', '0']
['2013', '07', '02', '04', '36', '31', '0.265728', '0']
['2013', '07', '02', '04', '36', '32', '0.272384', '0']
['2013', '07', '02', '04', '36', '33', '0.279040', '0']
['2013', '07', '02', '04', '36', '34', '0.285696', '0']
['2013', '07', '02', '04', '36', '35', '0.292096', '0']
['2013', '07', '02', '04', '36', '36', '0.298752', '0']
['2013', '07', '02', '04', '36', '37', '0.305408', '0']
['2013', '07', '02', '04', '36', '38', '0.312064', '0']
['2013', '07', '02', '04', '36', '39', '0.318720', '0']
['2013', '07', '02', '04', '36', '40', '0.325376', '0']
['2013', '07', '02', '04', '36', '41', '0.332032', '0']
['2013', '07', '02', '04', '36', '42', '0.338688', '0']
['2013', '07', '02', '04', '36', '43', '0.345344', '0']
['2013', '07', '02', '04', '36', '44', '0.352000', '0']
['2013', '07', '02', '04', '36', '45', '0.358656', '0']
['2013', '07', '02', '04', '36', '46', '0.365312', '0']
['2013', '07', '02', '04', '36', '47', '0.371712', '0']
['2013', '07', '02', '04', '36', '48', '0.378368', '0']
['2013', '07', '02', '04', '36', '49', '0.385024', '0']
['2013', '07', '02', '04', '36', '50', '0.391680', '0']
['2013', '07', '02', '04', '36', '51', '0.398336', '0']
['2013', '07', '02', '04', '36', '52', '0.404992', '0']
['2013', '07', '02', '04', '36', '53', '0.411648', '0']
['2013', '07', '02', '04', '36', '54', '0.418048', '0']
['2013', '07', '02', '04', '36', '55', '0.424704', '0']
['2013', '07', '02', '04', '36', '56', '0.431360', '0']
['2013', '07', '02', '04', '36', '57', '0.438016', '0']
['2013', '07', '02', '04', '36', '58', '0.444672', '0']
['2013', '07', '02', '04', '36', '59', '0.451328', '0']
['2013', '07', '02', '04', '37', '00', '0.457984', '0']
['2013', '07', '02', '04', '37', '01', '0.464640', '0']
['2013', '07', '02', '04', '37', '02', '0.471296', '0']
['2013', '07', '02', '04', '37', '03', '0.477952', '0']
['2013', '07', '02', '04', '37', '04', '0.484608', '0']
['2013', '07', '02', '04', '37', '05', '0.491264', '0']
['2013', '07', '02', '04', '37', '06', '0.497664', '0']
['2013', '07', '02', '04', '37', '07', '0.504320', '0']
['2013', '07', '02', '04', '37', '08', '0.510976', '0']
['2013', '07', '02', '04', '37', '09', '0.517632', '0']
['2013', '07', '02', '04', '37', '10', '0.524288', '0']
['2013', '07', '02', '04', '37', '11', '0.530944', '0']
['2013', '07', '02', '04', '37', '12', '0.537600', '0']
['2013', '07', '02', '04', '37', '13', '0.544000', '0']
['2013', '07', '02', '04', '37', '14', '0.550656', '0']
['2013', '07', '02', '04', '37', '15', '0.557312', '0']
['2013', '07', '02', '04', '37', '16', '0.312320', '0']
['2013', '07', '02', '04', '37', '17', '0.318720', '0']
['2013', '07', '02', '04', '37', '18', '0.325376', '0']
['2013', '07', '02', '04', '37', '19', '0.332032', '0']
['2013', '07', '02', '04', '37', '20', '0.338688', '0']
['2013', '07', '02', '04', '37', '21', '0.345344', '0']
['2013', '07', '02', '04', '37', '22', '0.352000', '0']
['2013', '07', '02', '04', '37', '23', '0.358656', '0']
['2013', '07', '02', '04', '37', '24', '0.365312', '0']
['2013', '07', '02', '04', '37', '25', '0.371968', '0']
['2013', '07', '02', '04', '37', '26', '0.378368', '0']
['2013', '07', '02', '04', '37', '27', '0.385024', '0']
['2013', '07', '02', '04', '37', '28', '0.391680', '0']
['2013', '07', '02', '04', '37', '29', '0.398336', '0']
['2013', '07', '02', '04', '37', '30', '0.404992', '0']
['2013', '07', '02', '04', '37', '31', '0.411648', '0']
['2013', '07', '02', '04', '37', '32', '0.418304', '0']
['2013', '07', '02', '04', '37', '33', '0.424960', '0']
['2013', '07', '02', '04', '37', '34', '0.431616', '0']
['2013', '07', '02', '04', '37', '35', '0.438016', '0']
['2013', '07', '02', '04', '37', '36', '0.444672', '0']
['2013', '07', '02', '04', '37', '37', '0.451328', '0']
['2013', '07', '02', '04', '37', '38', '0.457984', '0']
['2013', '07', '02', '04', '37', '39', '0.464640', '0']
['2013', '07', '02', '04', '37', '40', '0.471296', '0']
['2013', '07', '02', '04', '37', '41', '0.477952', '0']
['2013', '07', '02', '04', '37', '42', '0.484608', '0']
['2013', '07', '02', '04', '37', '43', '0.491264', '0']
['2013', '07', '02', '04', '37', '44', '0.497920', '0']
['2013', '07', '02', '04', '37', '45', '0.504320', '0']
['2013', '07', '02', '04', '37', '46', '0.510976', '0']
['2013', '07', '02', '04', '37', '47', '0.517632', '0']
['2013', '07', '02', '04', '37', '48', '0.524288', '0']
['2013', '07', '02', '04', '37', '49', '0.530944', '0']
['2013', '07', '02', '04', '37', '50', '0.537600', '0']
['2013', '07', '02', '04', '37', '51', '0.544256', '0']
['2013', '07', '02', '04', '37', '52', '0.550912', '0']
['2013', '07', '02', '04', '37', '53', '0.557568', '0']
['2013', '07', '02', '04', '37', '54', '0.563968', '0']
['2013', '07', '02', '04', '37', '55', '0.570624', '0']
['2013', '07', '02', '04', '37', '56', '0.577280', '0']
['2013', '07', '02', '04', '37', '57', '0.583936', '0']
['2013', '07', '02', '04', '37', '58', '0.590592', '0']
['2013', '07', '02', '04', '37', '59', '0.597248', '0']
['2013', '07', '02', '04', '38', '00', '0.603904', '0']
['2013', '07', '02', '04', '38', '01', '0.610560', '0']
['2013', '07', '02', '04', '38', '02', '0.617216', '0']
['2013', '07', '02', '04', '38', '03', '0.623872', '0']
