2013-06-29 03:53:00.666	0
2013-06-29 03:53:10.742	1
2013-06-29 03:53:10.888	2
2013-06-29 03:53:11.033	3
2013-06-29 03:53:11.236	0
2013-06-29 03:53:11.487	1
2013-06-29 03:53:11.739	2
2013-06-29 03:53:11.991	3
2013-06-29 03:53:12.242	0
2013-06-29 03:53:12.494	1
2013-06-29 03:53:12.746	2
2013-06-29 03:53:12.997	3
2013-06-29 03:53:13.249	0
2013-06-29 03:53:13.501	1
2013-06-29 03:53:13.752	2
2013-06-29 03:53:14.004	3
2013-06-29 03:53:14.256	0
2013-06-29 03:53:14.507	1
2013-06-29 03:53:14.759	2
2013-06-29 03:53:15.011	3
2013-06-29 03:53:15.262	0
2013-06-29 03:53:15.514	1
2013-06-29 03:53:15.766	2
2013-06-29 03:53:16.017	3
2013-06-29 03:53:16.269	0
2013-06-29 03:53:16.520	1
2013-06-29 03:53:16.772	2
2013-06-29 03:53:17.024	3
2013-06-29 03:53:17.276	0
2013-06-29 03:53:17.527	1
2013-06-29 03:53:17.779	2
2013-06-29 03:53:18.030	3
2013-06-29 03:53:18.282	0
2013-06-29 03:53:18.534	1
2013-06-29 03:53:18.786	2
2013-06-29 03:53:19.037	3
2013-06-29 03:53:19.289	0
2013-06-29 03:53:19.540	1
2013-06-29 03:53:19.792	2
2013-06-29 03:53:20.044	0
2013-06-29 03:53:20.295	1
2013-06-29 03:53:20.547	3
2013-06-29 03:53:20.799	2
2013-06-29 03:53:21.050	0
2013-06-29 03:53:21.302	1
2013-06-29 03:53:21.554	3
2013-06-29 03:53:21.805	2
2013-06-29 03:53:22.057	0
2013-06-29 03:53:22.309	1
2013-06-29 03:53:22.560	2
2013-06-29 03:53:23.233	0
2013-06-29 03:53:23.378	1
2013-06-29 03:53:23.524	2
2013-06-29 03:53:23.670	0
2013-06-29 03:53:23.819	1
2013-06-29 03:53:24.070	3
2013-06-29 03:53:24.322	2
2013-06-29 03:53:24.574	1
2013-06-29 03:53:24.825	0
2013-06-29 03:53:25.077	3
2013-06-29 03:53:25.329	2
2013-06-29 03:53:25.580	1
2013-06-29 03:53:25.832	3
2013-06-29 03:53:26.083	0
2013-06-29 03:53:26.335	2
2013-06-29 03:53:26.587	1
2013-06-29 03:53:26.839	3
2013-06-29 03:53:27.090	0
2013-06-29 03:53:27.342	2
2013-06-29 03:53:27.593	1
2013-06-29 03:53:27.845	3
2013-06-29 03:53:28.097	2
2013-06-29 03:53:28.349	0
2013-06-29 03:53:28.600	1
2013-06-29 03:53:28.852	3
2013-06-29 03:53:29.103	2
2013-06-29 03:53:29.355	0
2013-06-29 03:53:29.607	1
2013-06-29 03:53:29.859	3
2013-06-29 03:53:30.110	2
2013-06-29 03:53:30.362	0
