16429.09588180 4.70311090
16429.09588470 4.70312917
16429.09588770 4.70314808
16429.09589060 4.70316635
16429.09589350 4.70318462
16429.09589640 4.70320289
16429.09589930 4.70322116
16429.09590220 4.70323943
16429.09590510 4.70325770
16429.09590810 4.70327660
16429.09591100 4.70329487
16429.09591390 4.70331315
16429.09591680 4.70333142
16429.09591970 4.70334969
16429.09592260 4.70336796
16429.09592550 4.70338623
16429.09592840 4.70340450
16429.09593140 4.70342340
16429.09593430 4.70344167
16429.09593720 4.70345995
16429.09594010 4.70347822
16429.09594300 4.70349649
16429.09594590 4.70351476
16429.09594880 4.70353303
16429.09595170 4.70355130
16429.09595470 4.70357020
16429.09595760 4.70358847
16429.09596050 4.70360674
16429.09596340 4.70362502
16429.09596630 4.70364329
16429.09596920 4.70366156
16429.09597210 4.70367983
16429.09597500 4.70369810
16429.09597800 4.70371700
16429.09598090 4.70373527
16429.09598380 4.70375354
16429.09598670 4.70377181
16429.09598960 4.70379009
16429.09599250 4.70380836
16429.09599540 4.70382663
16429.09599830 4.70384490
16429.09600130 4.70386380
16429.09600420 4.70388207
16429.09600710 4.70390034
16429.09601000 4.70391861
16429.09601290 4.70393688
16429.09601580 4.70395516
16429.09601870 4.70397343
16429.09602160 4.70399170
16429.09602460 4.70401060
16429.09602750 4.70402887
16429.09603040 4.70404714
16429.09603330 4.70406541
16429.09603620 4.70408368
16429.09603910 4.70410195
16429.09604200 4.70412023
16429.09604490 4.70413850
16429.09604790 4.70415740
16429.09605080 4.70417567
16429.09605370 4.70419394
16429.09605660 4.70421221
16429.09605950 4.70423048
16429.09606240 4.70424875
16429.09606530 4.70426702
16429.09606830 4.70428593
16429.09607120 4.70430420
16429.09607410 4.70432247
16429.09607700 4.70434074
16429.09607990 4.70435901
16429.09608280 4.70437728
16429.09608570 4.70439555
16429.09608860 4.70441382
16429.09609160 4.70443273
16429.09609450 4.70445100
16429.09609740 4.70446927
16429.09610030 4.70448754
16429.09610320 4.70450581
16429.09610610 4.70452408
16429.09610900 4.70454235
16429.09611190 4.70456062
16429.09611490 4.70457952
16429.09611780 4.70459780
16429.09612070 4.70461607
16429.09612360 4.70463434
16429.09612650 4.70465261
16429.09612940 4.70467088
16429.09613230 4.70468915
16429.09613520 4.70470742
16429.09613820 4.70472632
16429.09614110 4.70474459
16429.09614400 4.70476287
16429.09614690 4.70478114
16429.09614980 4.70479941
16429.09615270 4.70481768
16429.09615560 4.70483595
16429.09615850 4.70485422
16429.09616150 4.70487312
16429.09616440 4.70489139
16429.09616730 4.70490966
16429.09617020 4.70492794
16429.09617310 4.70494621
16429.09617600 4.70496448
16429.09617890 4.70498275
16429.09618180 4.70500102
16429.09618480 4.70501992
16429.09618770 4.70503819
16429.09619060 4.70505646
16429.09619350 4.70507473
16429.09619640 4.70509301
16429.09619930 4.70511128
16429.09620220 4.70512955
16429.09620510 4.70514782
16429.09620810 4.70516672
16429.09621100 4.70518499
16429.09621390 4.70520326
16429.09621680 4.70522153
16429.09621970 4.70523980
16429.09622260 4.70525808
16429.09622550 4.70527635
16429.09622840 4.70529462
16429.09623140 4.70531352
16429.09623430 4.70533179
16429.09623720 4.70535006
16429.09624010 4.70536833
16429.09624300 4.70538660
16429.09624590 4.70540488
16429.09624880 4.70542315
16429.09625180 4.70544205
16429.09625470 4.70546032
16429.09625760 4.70547859
16429.09626050 4.70549686
16429.09626340 4.70551513
16429.09626630 4.70553340
16429.09626920 4.70555167
16429.09627210 4.70556995
16429.09627510 4.70558885
16429.09627800 4.70560712
16429.09628090 4.70562539
16429.09628380 4.70564366
16429.09628670 4.70566193
16429.09628960 4.70568020
16429.09629250 4.70569847
16429.09629540 4.70571674
16429.09629840 4.70573565
16429.09630130 4.70575392
16429.09630420 4.70577219
16429.09630710 4.70579046
16429.09631000 4.70580873
16429.09631290 4.70582700
16429.09631580 4.70584527
16429.09631870 4.70586354
16429.09632170 4.70588244
16429.09632460 4.70590072
16429.09632750 4.70591899
16429.09633040 4.70593726
16429.09633330 4.70595553
16429.09633620 4.70597380
16429.09633910 4.70599207
16429.09634200 4.70601034
16429.09634500 4.70602924
16429.09634790 4.70604751
16429.09635080 4.70606579
16429.09635370 4.70608406
16429.09635660 4.70610233
16429.09635950 4.70612060
16429.09636240 4.70613887
16429.09636530 4.70615714
16429.09636830 4.70617604
16429.09637120 4.70619431
16429.09637410 4.70621258
16429.09637700 4.70623086
16429.09637990 4.70624913
16429.09638280 4.70626740
16429.09638570 4.70628567
16429.09638860 4.70630394
16429.09639160 4.70632284
16429.09639450 4.70634111
16429.09639740 4.70635938
16429.09640030 4.70637766
16429.09640320 4.70639593
16429.09640610 4.70641420
16429.09640900 4.70643247
16429.09641200 4.70645137
16429.09641490 4.70646964
16429.09641780 4.70648791
16429.09642070 4.70650618
16429.09642360 4.70652445
16429.09642650 4.70654273
16429.09642940 4.70656100
16429.09643230 4.70657927
16429.09643530 4.70659817
16429.09643820 4.70661644
16429.09644110 4.70663471
16429.09644400 4.70665298
16429.09644690 4.70667125
16429.09644980 4.70668952
16429.09645270 4.70670780
16429.09645560 4.70672607
16429.09645860 4.70674497
16429.09646150 4.70676324
16429.09646440 4.70678151
16429.09646730 4.70679978
16429.09647020 4.70681805
16429.09647310 4.70683632
16429.09647600 4.70685459
16429.09647890 4.70687287
16429.09648190 4.70689177
16429.09648480 4.70691004
16429.09648770 4.70692831
16429.09649060 4.70694658
16429.09649350 4.70696485
16429.09649640 4.70698312
16429.09649930 4.70700139
16429.09650220 4.70701966
16429.09650520 4.70703857
