16455.08609240 5.08870865
16455.08609530 5.08872692
16455.08609820 5.08874520
16455.08610120 5.08876410
16455.08610410 5.08878237
16455.08610700 5.08880064
16455.08610990 5.08881891
16455.08611280 5.08883718
16455.08611570 5.08885545
16455.08611860 5.08887372
16455.08612150 5.08889199
16455.08612450 5.08891090
16455.08612740 5.08892917
16455.08613030 5.08894744
16455.08613320 5.08896571
16455.08613610 5.08898398
16455.08613900 5.08900225
16455.08614190 5.08902052
16455.08614480 5.08903879
16455.08614780 5.08905770
16455.08615070 5.08907597
16455.08615360 5.08909424
16455.08615650 5.08911251
16455.08615940 5.08913078
16455.08616230 5.08914905
16455.08616520 5.08916732
16455.08616810 5.08918559
16455.08617110 5.08920449
16455.08617400 5.08922277
16455.08617690 5.08924104
16455.08617980 5.08925931
16455.08618270 5.08927758
16455.08618560 5.08929585
16455.08618850 5.08931412
16455.08619140 5.08933239
16455.08619440 5.08935129
16455.08619730 5.08936956
16455.08620020 5.08938784
16455.08620310 5.08940611
16455.08620600 5.08942438
16455.08620890 5.08944265
16455.08621180 5.08946092
16455.08621470 5.08947919
16455.08621770 5.08949809
16455.08622060 5.08951636
16455.08622350 5.08953463
16455.08622640 5.08955291
16455.08622930 5.08957118
16455.08623220 5.08958945
16455.08623510 5.08960772
16455.08623810 5.08962662
16455.08624100 5.08964489
16455.08624390 5.08966316
16455.08624680 5.08968143
16455.08624970 5.08969970
16455.08625260 5.08971798
16455.08625550 5.08973625
16455.08625840 5.08975452
16455.08626140 5.08977342
16455.08626430 5.08979169
16455.08626720 5.08980996
16455.08627010 5.08982823
16455.08627300 5.08984650
16455.08627590 5.08986477
16455.08627880 5.08988305
16455.08628170 5.08990132
16455.08628470 5.08992022
16455.08628760 5.08993849
16455.08629050 5.08995676
16455.08629340 5.08997503
16455.08629630 5.08999330
16455.08629920 5.09001157
16455.08630210 5.09002985
16455.08630500 5.09004812
16455.08630800 5.09006702
16455.08631090 5.09008529
16455.08631380 5.09010356
16455.08631670 5.09012183
16455.08631960 5.09014010
16455.08632250 5.09015837
16455.08632540 5.09017664
16455.08632830 5.09019492
16455.08633130 5.09021382
16455.08633420 5.09023209
16455.08633710 5.09025036
16455.08634000 5.09026863
16455.08634290 5.09028690
16455.08634580 5.09030517
16455.08634870 5.09032344
16455.08635160 5.09034171
16455.08635460 5.09036062
16455.08635750 5.09037889
16455.08636040 5.09039716
16455.08636330 5.09041543
16455.08636620 5.09043370
16455.08636910 5.09045197
16455.08637200 5.09047024
16455.08637490 5.09048851
16455.08637790 5.09050741
16455.08638080 5.09052569
16455.08638370 5.09054396
16455.08638660 5.09056223
16455.08638950 5.09058050
16455.08639240 5.09059877
16455.08639530 5.09061704
16455.08639830 5.09063594
16455.08640120 5.09065421
16455.08640410 5.09067248
16455.08640700 5.09069076
16455.08640990 5.09070903
16455.08641280 5.09072730
16455.08641570 5.09074557
16455.08641860 5.09076384
16455.08642160 5.09078274
16455.08642450 5.09080101
16455.08642740 5.09081928
16455.08643030 5.09083755
16455.08643320 5.09085583
16455.08643610 5.09087410
16455.08643900 5.09089237
16455.08644190 5.09091064
16455.08644490 5.09092954
16455.08644780 5.09094781
16455.08645070 5.09096608
16455.08645360 5.09098435
16455.08645650 5.09100263
16455.08645940 5.09102090
16455.08646230 5.09103917
16455.08646520 5.09105744
16455.08646820 5.09107634
16455.08647110 5.09109461
16455.08647400 5.09111288
16455.08647690 5.09113115
16455.08647980 5.09114942
16455.08648270 5.09116770
16455.08648560 5.09118597
16455.08648850 5.09120424
16455.08649150 5.09122314
16455.08649440 5.09124141
16455.08649730 5.09125968
16455.08650020 5.09127795
16455.08650310 5.09129622
16455.08650600 5.09131449
16455.08650890 5.09133277
16455.08651180 5.09135104
16455.08651480 5.09136994
16455.08651770 5.09138821
16455.08652060 5.09140648
16455.08652350 5.09142475
16455.08652640 5.09144302
16455.08652930 5.09146129
16455.08653220 5.09147956
16455.08653510 5.09149784
16455.08653810 5.09151674
16455.08654100 5.09153501
16455.08654390 5.09155328
16455.08654680 5.09157155
16455.08654970 5.09158982
16455.08655260 5.09160809
16455.08655550 5.09162636
16455.08655840 5.09164463
16455.08656140 5.09166354
16455.08656430 5.09168181
16455.08656720 5.09170008
16455.08657010 5.09171835
16455.08657300 5.09173662
16455.08657590 5.09175489
16455.08657880 5.09177316
16455.08658180 5.09179206
16455.08658470 5.09181033
16455.08658760 5.09182861
16455.08659050 5.09184688
16455.08659340 5.09186515
16455.08659630 5.09188342
16455.08659920 5.09190169
16455.08660210 5.09191996
16455.08660510 5.09193886
16455.08660800 5.09195713
16455.08661090 5.09197540
16455.08661380 5.09199368
16455.08661670 5.09201195
16455.08661960 5.09203022
16455.08662250 5.09204849
16455.08662540 5.09206676
16455.08662840 5.09208566
16455.08663130 5.09210393
16455.08663420 5.09212220
16455.08663710 5.09214048
16455.08664000 5.09215875
16455.08664290 5.09217702
16455.08664580 5.09219529
16455.08664870 5.09221356
16455.08665170 5.09223246
16455.08665460 5.09225073
16455.08665750 5.09226900
16455.08666040 5.09228727
16455.08666330 5.09230555
16455.08666620 5.09232382
16455.08666910 5.09234209
16455.08667200 5.09236036
16455.08667500 5.09237926
16455.08667790 5.09239753
16455.08668080 5.09241580
16455.08668370 5.09243407
16455.08668660 5.09245234
16455.08668950 5.09247062
16455.08669240 5.09248889
16455.08669530 5.09250716
16455.08669830 5.09252606
16455.08670120 5.09254433
16455.08670410 5.09256260
16455.08670700 5.09258087
16455.08670990 5.09259914
16455.08671280 5.09261741
16455.08671570 5.09263569
