16429.06050990 4.48025419
16429.06051280 4.48027246
16429.06051570 4.48029073
16429.06051860 4.48030901
16429.06052150 4.48032728
16429.06052440 4.48034555
16429.06052730 4.48036382
16429.06053030 4.48038272
16429.06053320 4.48040099
16429.06053610 4.48041926
16429.06053900 4.48043753
16429.06054190 4.48045581
16429.06054480 4.48047408
16429.06054770 4.48049235
16429.06055070 4.48051125
16429.06055360 4.48052952
16429.06055650 4.48054779
16429.06055940 4.48056606
16429.06056230 4.48058433
16429.06056520 4.48060260
16429.06056810 4.48062088
16429.06057100 4.48063915
16429.06057400 4.48065805
16429.06057690 4.48067632
16429.06057980 4.48069459
16429.06058270 4.48071286
16429.06058560 4.48073113
16429.06058850 4.48074940
16429.06059140 4.48076767
16429.06059430 4.48078595
16429.06059730 4.48080485
16429.06060020 4.48082312
16429.06060310 4.48084139
16429.06060600 4.48085966
16429.06060890 4.48087793
16429.06061180 4.48089620
16429.06061470 4.48091447
16429.06061760 4.48093274
16429.06062060 4.48095165
16429.06062350 4.48096992
16429.06062640 4.48098819
16429.06062930 4.48100646
16429.06063220 4.48102473
16429.06063510 4.48104300
16429.06063800 4.48106127
16429.06064090 4.48107954
16429.06064390 4.48109844
16429.06064680 4.48111672
16429.06064970 4.48113499
16429.06065260 4.48115326
16429.06065550 4.48117153
16429.06065840 4.48118980
16429.06066130 4.48120807
16429.06066420 4.48122634
16429.06066720 4.48124524
16429.06067010 4.48126351
16429.06067300 4.48128179
16429.06067590 4.48130006
16429.06067880 4.48131833
16429.06068170 4.48133660
16429.06068460 4.48135487
16429.06068750 4.48137314
16429.06069050 4.48139204
16429.06069340 4.48141031
16429.06069630 4.48142859
16429.06069920 4.48144686
16429.06070210 4.48146513
16429.06070500 4.48148340
16429.06070790 4.48150167
16429.06071090 4.48152057
16429.06071380 4.48153884
16429.06071670 4.48155711
16429.06071960 4.48157538
16429.06072250 4.48159366
16429.06072540 4.48161193
16429.06072830 4.48163020
16429.06073120 4.48164847
16429.06073420 4.48166737
16429.06073710 4.48168564
16429.06074000 4.48170391
16429.06074290 4.48172218
16429.06074580 4.48174045
16429.06074870 4.48175873
16429.06075160 4.48177700
16429.06075450 4.48179527
16429.06075750 4.48181417
16429.06076040 4.48183244
16429.06076330 4.48185071
16429.06076620 4.48186898
16429.06076910 4.48188725
16429.06077200 4.48190552
16429.06077490 4.48192380
16429.06077780 4.48194207
16429.06078080 4.48196097
16429.06078370 4.48197924
16429.06078660 4.48199751
16429.06078950 4.48201578
16429.06079240 4.48203405
16429.06079530 4.48205232
16429.06079820 4.48207059
16429.06080110 4.48208887
16429.06080410 4.48210777
16429.06080700 4.48212604
16429.06080990 4.48214431
16429.06081280 4.48216258
16429.06081570 4.48218085
16429.06081860 4.48219912
16429.06082150 4.48221739
16429.06082440 4.48223566
16429.06082740 4.48225457
16429.06083030 4.48227284
16429.06083320 4.48229111
16429.06083610 4.48230938
16429.06083900 4.48232765
16429.06084190 4.48234592
16429.06084480 4.48236419
16429.06084770 4.48238246
16429.06085070 4.48240136
16429.06085360 4.48241964
16429.06085650 4.48243791
16429.06085940 4.48245618
16429.06086230 4.48247445
16429.06086520 4.48249272
16429.06086810 4.48251099
16429.06087100 4.48252926
16429.06087400 4.48254816
16429.06087690 4.48256644
16429.06087980 4.48258471
16429.06088270 4.48260298
16429.06088560 4.48262125
16429.06088850 4.48263952
16429.06089140 4.48265779
16429.06089440 4.48267669
16429.06089730 4.48269496
16429.06090020 4.48271323
16429.06090310 4.48273151
16429.06090600 4.48274978
16429.06090890 4.48276805
16429.06091180 4.48278632
16429.06091470 4.48280459
16429.06091770 4.48282349
16429.06092060 4.48284176
16429.06092350 4.48286003
16429.06092640 4.48287830
16429.06092930 4.48289658
16429.06093220 4.48291485
16429.06093510 4.48293312
16429.06093800 4.48295139
16429.06094100 4.48297029
16429.06094390 4.48298856
16429.06094680 4.48300683
16429.06094970 4.48302510
16429.06095260 4.48304337
16429.06095550 4.48306165
16429.06095840 4.48307992
16429.06096130 4.48309819
16429.06096430 4.48311709
16429.06096720 4.48313536
16429.06097010 4.48315363
16429.06097300 4.48317190
16429.06097590 4.48319017
16429.06097880 4.48320844
16429.06098170 4.48322672
16429.06098460 4.48324499
16429.06098760 4.48326389
16429.06099050 4.48328216
16429.06099340 4.48330043
16429.06099630 4.48331870
16429.06099920 4.48333697
16429.06100210 4.48335524
16429.06100500 4.48337351
16429.06100790 4.48339179
16429.06101090 4.48341069
16429.06101380 4.48342896
16429.06101670 4.48344723
16429.06101960 4.48346550
16429.06102250 4.48348377
16429.06102540 4.48350204
16429.06102830 4.48352031
16429.06103120 4.48353859
16429.06103420 4.48355749
16429.06103710 4.48357576
16429.06104000 4.48359403
16429.06104290 4.48361230
16429.06104580 4.48363057
16429.06104870 4.48364884
16429.06105160 4.48366711
16429.06105460 4.48368601
16429.06105750 4.48370429
16429.06106040 4.48372256
16429.06106330 4.48374083
16429.06106620 4.48375910
16429.06106910 4.48377737
16429.06107200 4.48379564
16429.06107490 4.48381391
16429.06107790 4.48383281
16429.06108080 4.48385108
16429.06108370 4.48386936
16429.06108660 4.48388763
16429.06108950 4.48390590
16429.06109240 4.48392417
16429.06109530 4.48394244
16429.06109820 4.48396071
16429.06110120 4.48397961
16429.06110410 4.48399788
16429.06110700 4.48401615
16429.06110990 4.48403443
16429.06111280 4.48405270
16429.06111570 4.48407097
16429.06111860 4.48408924
16429.06112150 4.48410751
16429.06112450 4.48412641
16429.06112740 4.48414468
16429.06113030 4.48416295
16429.06113320 4.48418122
