2013 06 29 03 53 00 0.665872 
2013 06 29 03 53 23 0.544842 
2013 06 29 03 53 24 0.321877 
2013 06 29 03 53 25 0.328526 
2013 06 29 03 53 26 0.335112 
2013 06 29 03 53 27 0.341786 
2013 06 29 03 53 28 0.348386 
2013 06 29 03 53 29 0.355014 
2013 06 29 03 53 30 0.361691 
2013 06 29 03 53 31 0.368253 
2013 06 29 03 53 32 0.374877 
2013 06 29 03 53 33 0.129706 
2013 06 29 03 53 33 0.884827 
2013 06 29 03 53 34 0.413972 
2013 06 29 03 53 35 0.142971 
2013 06 29 03 53 35 0.898083 
2013 06 29 03 53 36 0.904715 
2013 06 29 03 53 37 0.911355 
2013 06 29 03 53 38 0.917982 
2013 06 29 03 53 39 0.924625 
2013 06 29 03 53 40 0.931247 
2013 06 29 03 53 41 0.937948 
2013 06 29 03 53 42 0.944532 
2013 06 29 03 53 43 0.951191 
2013 06 29 03 53 44 0.957804 
2013 06 29 03 53 45 0.964485 
2013 06 29 03 53 46 0.971092 
2013 06 29 03 53 47 0.977738 
2013 06 29 03 53 48 0.984362 
2013 06 29 03 53 49 0.990976 
2013 06 29 03 53 50 0.997601 
2013 06 29 03 53 51 0.752421 
2013 06 29 03 53 52 0.759027 
2013 06 29 03 53 53 0.765661 
2013 06 29 03 53 54 0.772294 
2013 06 29 03 53 55 0.778951 
2013 06 29 03 53 56 0.785554 
2013 06 29 03 53 57 0.792388 
2013 06 29 03 53 58 0.798818 
2013 06 29 03 53 59 0.805452 
2013 06 29 03 54 00 0.812083 
2013 06 29 03 54 01 0.818722 
2013 06 29 03 54 02 0.825353 
2013 06 29 03 54 03 0.831982 
2013 06 29 03 54 04 0.838616 
2013 06 29 03 54 05 0.845246 
2013 06 29 03 54 06 0.851902 
2013 06 29 03 54 07 0.858513 
2013 06 29 03 54 08 0.865164 
2013 06 29 03 54 09 0.871775 
2013 06 29 03 54 10 0.878405 
2013 06 29 03 54 11 0.885039 
2013 06 29 03 54 12 0.891688 
2013 06 29 03 54 13 0.898297 
2013 06 29 03 54 14 0.904931 
2013 06 29 03 54 15 0.911562 
2013 06 29 03 54 16 0.918190 
2013 06 29 03 54 17 0.924829 
2013 06 29 03 54 18 0.931459 
2013 06 29 03 54 19 0.938093 
2013 06 29 03 54 20 0.944718 
2013 06 29 03 54 21 0.951354 
2013 06 29 03 54 22 0.957987 
2013 06 29 03 54 23 0.964642 
2013 06 29 03 54 24 0.971252 
2013 06 29 03 54 25 0.977903 
2013 06 29 03 54 26 0.984512 
2013 06 29 03 54 27 0.991147 
2013 06 29 03 54 28 0.997799 
2013 06 29 03 54 30 0.004407 
2013 06 29 03 54 31 0.011037 
2013 06 29 03 54 32 0.017676 
2013 06 29 03 54 33 0.024306 
2013 06 29 03 54 34 0.030940 
2013 06 29 03 54 35 0.037576 
2013 06 29 03 54 36 0.044210 
2013 06 29 03 54 36 0.799371 
2013 06 29 03 54 37 0.806003 
2013 06 29 03 54 38 0.812640 
2013 06 29 03 54 39 0.819269 
2013 06 29 03 54 40 0.825873 
2013 06 29 03 54 41 0.832488 
2013 06 29 03 54 42 0.839112 
2013 06 29 03 54 43 0.845730 
2013 06 29 03 54 44 0.852383 
2013 06 29 03 54 45 0.858997 
2013 06 29 03 54 46 0.865642 
2013 06 29 03 54 47 0.872278 
2013 06 29 03 54 48 0.878891 
2013 06 29 03 54 49 0.885519 
2013 06 29 03 54 50 0.892158 
2013 06 29 03 54 51 0.898825 
2013 06 29 03 54 52 0.905460 
2013 06 29 03 54 53 0.912118 
2013 06 29 03 54 54 0.918742 
2013 06 29 03 54 55 0.925353 
2013 06 29 03 54 56 0.932015 
2013 06 29 03 54 57 0.938612 
2013 06 29 03 54 58 0.945216 
2013 06 29 03 54 59 0.951843 
2013 06 29 03 55 00 0.958473 
2013 06 29 03 55 01 0.965175 
2013 06 29 03 55 02 0.971782 
2013 06 29 03 55 03 0.978404 
2013 06 29 03 55 04 0.985053 
2013 06 29 03 55 05 0.991696 
2013 06 29 03 55 06 0.746472 
2013 06 29 03 55 07 0.753103 
2013 06 29 03 55 08 0.759736 
2013 06 29 03 55 09 0.766367 
2013 06 29 03 55 10 0.772997 
2013 06 29 03 55 11 0.779625 
2013 06 29 03 55 12 0.786254 
2013 06 29 03 55 13 0.792889 
2013 06 29 03 55 14 0.799520 
2013 06 29 03 55 15 0.806148 
2013 06 29 03 55 16 0.812784 
2013 06 29 03 55 17 0.819417 
2013 06 29 03 55 18 0.826046 
2013 06 29 03 55 19 0.832676 
2013 06 29 03 55 20 0.839310 
2013 06 29 03 55 21 0.845947 
2013 06 29 03 55 22 0.601075 
2013 06 29 03 55 23 0.607718 
2013 06 29 03 55 24 0.614367 
2013 06 29 03 55 25 0.621006 
2013 06 29 03 55 26 0.627594 
2013 06 29 03 55 27 0.634281 
2013 06 29 03 55 28 0.389049 
2013 06 29 03 55 29 0.395681 
2013 06 29 03 55 30 0.402330 
2013 06 29 03 55 31 0.408940 
2013 06 29 03 55 32 0.415598 
2013 06 29 03 55 33 0.422211 
2013 06 29 03 55 34 0.428852 
2013 06 29 03 55 35 0.435477 
2013 06 29 03 55 36 0.442127 
2013 06 29 03 55 37 0.448739 
2013 06 29 03 55 38 0.455369 
2013 06 29 03 55 39 0.462004 
2013 06 29 03 55 40 0.468632 
2013 06 29 03 55 41 0.475263 
2013 06 29 03 55 42 0.481889 
2013 06 29 03 55 43 0.237023 
2013 06 29 03 55 44 0.243655 
2013 06 29 03 55 45 0.250271 
2013 06 29 03 55 46 0.256899 
2013 06 29 03 55 47 0.263530 
2013 06 29 03 55 48 0.270166 
2013 06 29 03 55 49 0.276798 
2013 06 29 03 55 50 0.283426 
2013 06 29 03 55 51 0.290063 
2013 06 29 03 55 52 0.296778 
2013 06 29 03 55 53 0.303353 
2013 06 29 03 55 54 0.310008 
2013 06 29 03 55 55 0.316649 
2013 06 29 03 55 56 0.323288 
2013 06 29 03 55 57 0.329888 
2013 06 29 03 55 58 0.336476 
2013 06 29 03 55 59 0.343129 
2013 06 29 03 56 00 0.349742 
2013 06 29 03 56 01 0.356370 
2013 06 29 03 56 02 0.363049 
2013 06 29 03 56 03 0.369682 
2013 06 29 03 56 04 0.376327 
2013 06 29 03 56 05 0.382969 
2013 06 29 03 56 06 0.389585 
2013 06 29 03 56 07 0.396204 
2013 06 29 03 56 08 0.402800 
2013 06 29 03 56 09 0.409431 
2013 06 29 03 56 10 0.416065 
2013 06 29 03 56 11 0.422690 
2013 06 29 03 56 12 0.429404 
2013 06 29 03 56 13 0.435945 
2013 06 29 03 56 14 0.442589 
2013 06 29 03 56 15 0.449220 
2013 06 29 03 56 16 0.455850 
2013 06 29 03 56 17 0.462481 
2013 06 29 03 56 18 0.469116 
2013 06 29 03 56 19 0.475773 
2013 06 29 03 56 20 0.482375 
2013 06 29 03 56 21 0.740526 
2013 06 29 03 56 22 0.747178 
2013 06 29 03 56 23 0.753790 
2013 06 29 03 56 24 0.760416 
2013 06 29 03 56 25 0.767048 
2013 06 29 03 56 26 0.773706 
2013 06 29 03 56 27 0.780312 
2013 06 29 03 56 28 0.786945 
2013 06 29 03 56 29 0.793580 
2013 06 29 03 56 30 0.548746 
2013 06 29 03 56 31 0.555387 
2013 06 29 03 56 32 0.561977 
2013 06 29 03 56 33 0.568628 
2013 06 29 03 56 34 0.575279 
2013 06 29 03 56 35 0.581915 
2013 06 29 03 56 36 0.588561 
2013 06 29 03 56 37 0.595173 
2013 06 29 03 56 38 0.601794 
2013 06 29 03 56 39 0.608413 
2013 06 29 03 56 40 0.615066 
2013 06 29 03 56 41 0.621656 
2013 06 29 03 56 42 0.628274 
2013 06 29 03 56 43 0.634909 
2013 06 29 03 56 44 0.641526 
2013 06 29 03 56 45 0.648166 
2013 06 29 03 56 46 0.654810 
2013 06 29 03 56 47 0.661440 
2013 06 29 03 56 48 0.668077 
2013 06 29 03 56 49 0.674695 
2013 06 29 03 56 50 0.681328 
2013 06 29 03 56 51 0.688024 
2013 06 29 03 56 52 0.442809 
2013 06 29 03 56 53 0.197938 
2013 06 29 03 56 54 0.204589 
2013 06 29 03 56 55 0.211225 
2013 06 29 03 56 56 0.217849 
2013 06 29 03 56 57 0.224490 
2013 06 29 03 56 58 0.231095 
2013 06 29 03 56 59 0.237718 
2013 06 29 03 57 00 0.244365 
2013 06 29 03 57 01 0.250971 
2013 06 29 03 57 02 0.257591 
2013 06 29 03 57 03 0.264218 
2013 06 29 03 57 04 0.270841 
2013 06 29 03 57 05 0.277471 
2013 06 29 03 57 06 0.284112 
2013 06 29 03 57 07 0.290726 
2013 06 29 03 57 08 0.297363 
2013 06 29 03 57 09 0.052204 
2013 06 29 03 57 10 0.058835 
2013 06 29 03 57 11 0.065464 
2013 06 29 03 57 12 0.072102 
2013 06 29 03 57 13 0.078740 
2013 06 29 03 57 14 0.085370 
2013 06 29 03 57 15 0.091997 
2013 06 29 03 57 16 0.098629 
2013 06 29 03 57 17 0.105261 
2013 06 29 03 57 18 0.111890 
2013 06 29 03 57 19 0.118523 
2013 06 29 03 57 20 0.125156 
2013 06 29 03 57 21 0.131784 
2013 06 29 03 57 22 0.138414 
2013 06 29 03 57 23 0.145043 
2013 06 29 03 57 24 0.151684 
2013 06 29 03 57 25 0.158308 
2013 06 29 03 57 26 0.164934 
2013 06 29 03 57 27 0.171565 
2013 06 29 03 57 28 0.430004 
2013 06 29 03 57 29 0.436660 
2013 06 29 03 57 30 0.694772 
2013 06 29 03 57 31 0.701413 
2013 06 29 03 57 32 0.456571 
2013 06 29 03 57 33 0.463215 
2013 06 29 03 57 34 0.469842 
2013 06 29 03 57 35 0.476480 
2013 06 29 03 57 36 0.483076 
2013 06 29 03 57 37 0.489725 
2013 06 29 03 57 38 0.496372 
2013 06 29 03 57 39 0.503015 
2013 06 29 03 57 40 0.509594 
2013 06 29 03 57 41 0.516267 
2013 06 29 03 57 42 0.522832 
2013 06 29 03 57 43 0.529463 
2013 06 29 03 57 44 0.536137 
2013 06 29 03 57 45 0.542733 
2013 06 29 03 57 46 0.549357 
2013 06 29 03 57 47 0.555989 
2013 06 29 03 57 48 0.562618 
2013 06 29 03 57 49 0.569256 
2013 06 29 03 57 50 0.575896 
2013 06 29 03 57 51 0.582537 
2013 06 29 03 57 52 0.589211 
2013 06 29 03 57 53 0.595800 
2013 06 29 03 57 54 0.602464 
2013 06 29 03 57 55 0.609110 
2013 06 29 03 57 56 0.615728 
2013 06 29 03 57 57 0.622372 
2013 06 29 03 57 58 0.628969 
2013 06 29 03 57 59 0.383766 
2013 06 29 03 58 00 0.390400 
2013 06 29 03 58 01 0.397034 
2013 06 29 03 58 02 0.152147 
2013 06 29 03 58 03 0.158782 
2013 06 29 03 58 04 0.165406 
2013 06 29 03 58 05 0.172036 
2013 06 29 03 58 06 0.178657 
2013 06 29 03 58 07 0.185303 
2013 06 29 03 58 08 0.191934 
2013 06 29 03 58 09 0.198555 
2013 06 29 03 58 10 0.205186 
2013 06 29 03 58 11 0.211813 
2013 06 29 03 58 12 0.218496 
2013 06 29 03 58 13 0.225130 
2013 06 29 03 58 14 0.231761 
2013 06 29 03 58 15 0.238417 
2013 06 29 03 58 16 0.244990 
2013 06 29 03 58 17 0.251677 
2013 06 29 03 58 18 0.258270 
2013 06 29 03 58 19 0.264917 
2013 06 29 03 58 20 0.271575 
2013 06 29 03 58 21 0.278196 
2013 06 29 03 58 22 0.284773 
2013 06 29 03 58 23 0.291388 
2013 06 29 03 58 24 0.298017 
2013 06 29 03 58 25 0.304653 
2013 06 29 03 58 26 0.311284 
2013 06 29 03 58 27 0.317919 
2013 06 29 03 58 28 0.324541 
2013 06 29 03 58 29 0.331204 
2013 06 29 03 58 30 0.337806 
2013 06 29 03 58 31 0.344447 
2013 06 29 03 58 32 0.351122 
2013 06 29 03 58 33 0.357719 
2013 06 29 03 58 34 0.364393 
2013 06 29 03 58 35 0.371024 
2013 06 29 03 58 36 0.377635 
2013 06 29 03 58 37 0.384271 
2013 06 29 03 58 38 0.390904 
2013 06 29 03 58 39 0.397555 
2013 06 29 03 58 40 0.404153 
2013 06 29 03 58 41 0.410812 
2013 06 29 03 58 42 0.417376 
2013 06 29 03 58 43 0.424017 
